segment,sku_id,actual_total,forecast_total,absolute_error,signed_error,bias_pct,wmape,actual_volume_quartile
cold_start,84503M80T20000,21.0,12.709376152199415,14.104631471581168,-8.290623847800585,-39.47916118000279,67.16491176943413,Q3
cold_start,84510M80T11000,34.0,12.310324572928655,36.36438410811632,-21.689675427071343,-63.79316302079807,106.95407090622447,Q4
cold_start,84556M80T00000,9.0,12.955247349322697,13.693172489325844,3.955247349322697,43.94719277025219,152.14636099250936,Q2
cold_start,84570M75T00000,19.0,14.50737001062402,17.534419294404014,-4.492629989375979,-23.645420996715682,92.28641733896849,Q3
cold_start,84701M53T3026U,14.0,13.026719572967979,9.260284859783194,-0.9732804270320212,-6.952003050228724,66.14489185559424,Q2
cold_start,84701M80TJ0WB3,23.0,13.024469252059752,18.261577372699932,-9.975530747940248,-43.37187281713151,79.3981624899997,Q3
cold_start,84728M80T005PK,12.0,13.787432593714874,20.219142403565034,1.7874325937148736,14.895271614290614,168.49285336304195,Q2
cold_start,89267M60M00000,4.0,8.34160204141359,9.132184761215646,4.341602041413591,108.54005103533977,228.30461903039114,Q1
cold_start,95310M75T00000,48.0,12.992588042533683,46.553785997215186,-35.00741195746632,-72.93210824472149,96.98705416086496,Q4
developing,0911605023000,1.0,14.840396052673764,13.840396052673764,13.840396052673764,1384.0396052673764,1384.0396052673764,Q1
developing,09136M05078000,6.0,15.758232673400972,14.928538288860226,9.758232673400972,162.63721122334954,248.8089714810038,Q2
developing,0914016023000,0.0,10.941580315042987,10.941580315042987,10.941580315042987,,,Q1
developing,35702M76T00000,30.0,12.01254521369847,18.332701091416624,-17.98745478630153,-59.9581826210051,61.10900363805542,Q3
developing,38452M56R30000,21.0,14.186880772969518,10.841089685600847,-6.813119227030482,-32.44342489062134,51.62423659809927,Q3
developing,38500M55T01000,39.0,12.316119886679498,26.769974928829193,-26.6838801133205,-68.42020541877052,68.6409613559723,Q3
developing,4321080S6027N,1.0,9.936911176625625,8.936911176625625,8.936911176625625,893.6911176625624,893.6911176625624,Q1
developing,43210M62S620CB,41.0,15.592714126480399,25.4072858735196,-25.4072858735196,-61.96898993541366,61.96898993541366,Q4
developing,7173263T00000,15.0,12.070141613432352,10.913216162029885,-2.9298583865676484,-19.532389243784323,72.75477441353256,Q2
developing,7174050U10CUG,1.0,26.431027346008705,25.431027346008705,25.431027346008705,2543.1027346008705,2543.1027346008705,Q1
developing,7174063T00EJ1,10.0,11.9329659488622,6.285891065277339,1.9329659488622006,19.329659488622006,62.858910652773396,Q2
developing,71750M55T30C48,56.0,16.645238311824365,39.354761688175635,-39.354761688175635,-70.2763601574565,70.2763601574565,Q4
