sku_id,total_months,months_with_demand,total_demand,positive_demand_sum,positive_demand_sum_sq,average_demand_interval,squared_coefficient_of_variation,demand_type,zero_month_share
35650M75T00000,13,11,66.0,66.0,698.0,1.1818181818181819,0.8388888888888889,Erratic,0.15384615384615385
35650M76T00000,28,19,32.0,32.0,74.0,1.4736842105263157,0.393771701388889,Intermittent,0.3214285714285714
35650M79G00000,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
35650M79M01000,27,16,32.0,32.0,82.0,1.6875,0.3,Intermittent,0.40740740740740744
35650M81R00000,28,21,44.0,44.0,122.0,1.3333333333333333,0.3395144628099174,Intermittent,0.25
3565177M01000,23,6,6.0,6.0,6.0,3.8333333333333335,0.0,Intermittent,0.7391304347826086
35651M68K00000,27,22,30.0,30.0,50.0,1.2272727272727273,0.23280423280423287,Smooth,0.18518518518518523
35651M75L00000,28,23,65.0,65.0,227.0,1.2173913043478262,0.24645508337816033,Smooth,0.1785714285714286
35651M76M00000,28,22,60.0,60.0,212.0,1.2727272727272727,0.30962962962962975,Smooth,0.2142857142857143
35651M79G40000,22,4,5.0,5.0,7.0,5.5,0.16,Intermittent,0.8181818181818181
35651M79M00000,27,8,9.0,9.0,11.0,3.375,0.09876543209876543,Intermittent,0.7037037037037037
35651M79M01000,19,5,5.0,5.0,5.0,3.8,0.0,Intermittent,0.736842105263158
3565865J00000,25,1,1.0,1.0,1.0,25.0,,Intermittent,0.96
3566077M00000,28,3,3.0,3.0,3.0,9.333333333333334,0.0,Intermittent,0.8928571428571429
3566173R00000,26,12,15.0,15.0,21.0,2.1666666666666665,0.13090909090909092,Intermittent,0.5384615384615384
35661M55T10000,28,20,40.0,40.0,112.0,1.4,0.42105263157894735,Intermittent,0.2857142857142857
3567050J10000,24,1,4.0,4.0,16.0,24.0,,Intermittent,0.9583333333333334
3567053RA3000,28,28,95.0,95.0,411.0,1.0,0.2853144557299683,Smooth,0.0
3567054G10000,24,4,5.0,5.0,7.0,6.0,0.16,Intermittent,0.8333333333333334
3567054P00000,28,25,75.0,75.0,265.0,1.12,0.1851851851851852,Smooth,0.1071428571428571
3567055G00000,23,1,1.0,1.0,1.0,23.0,,Intermittent,0.9565217391304348
3567057L10000,28,2,2.0,2.0,2.0,14.0,0.0,Intermittent,0.9285714285714286
3567060K00000,28,23,81.0,81.0,465.0,1.2173913043478262,0.6587271895913871,Erratic,0.1785714285714286
3567061J00000,28,11,15.0,15.0,25.0,2.5454545454545454,0.24444444444444455,Intermittent,0.6071428571428572
3567061M10000,27,23,58.0,58.0,174.0,1.173913043478261,0.1982758620689654,Smooth,0.14814814814814814
3567062R00000,28,14,22.0,22.0,52.0,2.0,0.5429116338207248,Lumpy,0.5
3567063J00000,10,0,0.0,0.0,0.0,,,No demand observed,1.0
3567063T00000,27,12,19.0,19.0,43.0,2.25,0.46839587005792,Intermittent,0.5555555555555556
3567064J20000,28,25,63.0,63.0,227.0,1.12,0.44774082472495175,Smooth,0.1071428571428571
3567064R00000,28,21,35.0,35.0,69.0,1.3333333333333333,0.19199999999999992,Intermittent,0.25
3567065J21000,28,25,112.0,112.0,730.0,1.12,0.47383211096938765,Smooth,0.1071428571428571
3567071L00000,28,24,52.0,52.0,140.0,1.1666666666666667,0.253151530743504,Smooth,0.1428571428571429
3567072L01000,24,7,10.0,10.0,16.0,3.4285714285714284,0.13999999999999993,Intermittent,0.7083333333333333
3567073K00000,26,12,18.0,18.0,32.0,2.1666666666666665,0.20202020202020202,Intermittent,0.5384615384615384
3567077R00000,28,26,84.0,84.0,402.0,1.0769230769230769,0.5005442176870749,Erratic,0.0714285714285714
3567079P00000,28,17,30.0,30.0,68.0,1.6470588235294117,0.30222222222222234,Intermittent,0.3928571428571429
3567080J70000,27,9,11.0,11.0,17.0,3.0,0.29752066115702475,Intermittent,0.6666666666666667
3567080JA0000,28,20,27.0,27.0,41.0,1.4,0.13139845498519953,Intermittent,0.2857142857142857
3567081A11000,21,1,2.0,2.0,4.0,21.0,,Intermittent,0.9523809523809523
3567081A31000,24,7,15.0,15.0,61.0,3.4285714285714284,1.0474074074074076,Lumpy,0.7083333333333333
3567086R01000,28,28,110.0,110.0,562.0,1.0,0.311625344352617,Smooth,0.0
35670M74L00000,28,27,201.0,201.0,1919.0,1.037037037037037,0.29333241941840743,Smooth,0.0357142857142857
35670M76T00000,22,15,22.0,22.0,48.0,1.4666666666666666,0.5224321133412043,Lumpy,0.31818181818181823
35670M79G00000,15,1,1.0,1.0,1.0,15.0,,Intermittent,0.9333333333333333
3567177M01000,26,7,7.0,7.0,7.0,3.7142857142857144,0.0,Intermittent,0.7307692307692308
35671M68K00000,28,21,34.0,34.0,68.0,1.3333333333333333,0.2470588235294117,Intermittent,0.25
35671M75L00000,28,25,78.0,78.0,338.0,1.12,0.4050925925925925,Smooth,0.1071428571428571
35671M76M00000,28,28,108.0,108.0,510.0,1.0,0.23258649596098158,Smooth,0.0
35671M79G30000,28,12,16.0,16.0,24.0,2.3333333333333335,0.13636363636363644,Intermittent,0.5714285714285714
35671M79G40000,27,7,7.0,7.0,7.0,3.857142857142857,0.0,Intermittent,0.7407407407407407
3568077M00000,3,1,1.0,1.0,1.0,3.0,,Intermittent,0.6666666666666667
3568173R00000,24,15,22.0,22.0,38.0,1.6,0.1903778040141677,Intermittent,0.375
35681M55T10000,28,25,74.0,74.0,310.0,1.12,0.4325693937180424,Smooth,0.1071428571428571
3570163T00000,21,4,5.0,5.0,7.0,5.25,0.16,Intermittent,0.8095238095238095
3570173R00000,27,7,7.0,7.0,7.0,3.857142857142857,0.0,Intermittent,0.7407407407407407
3570173R10000,17,7,9.0,9.0,13.0,2.4285714285714284,0.1440329218106996,Intermittent,0.5882352941176471
3570186R00000,28,20,33.0,33.0,83.0,1.4,0.5519307911652409,Lumpy,0.2857142857142857
35701M76T00000,26,18,35.0,35.0,99.0,1.4444444444444444,0.48144057623049225,Intermittent,0.3076923076923077
3570263T00000,24,7,7.0,7.0,7.0,3.4285714285714284,0.0,Intermittent,0.7083333333333333
3570273R00000,23,1,1.0,1.0,1.0,23.0,,Intermittent,0.9565217391304348
3570273R10000,22,7,8.0,8.0,10.0,3.142857142857143,0.10937500000000007,Intermittent,0.6818181818181819
3570286R00000,28,22,41.0,41.0,97.0,1.2727272727272727,0.282314948585026,Smooth,0.2142857142857143
35702M76T00000,27,16,36.0,36.0,124.0,1.6875,0.5662551440329218,Lumpy,0.40740740740740744
35750M53M00000,28,26,144.0,144.0,1088.0,1.0769230769230769,0.37876543209876545,Smooth,0.0714285714285714
35750M53T01000,25,15,33.0,33.0,113.0,1.6666666666666667,0.5962219598583235,Lumpy,0.4
35750M55RA0000,28,28,282.0,282.0,3422.0,1.0,0.21245671001719482,Smooth,0.0
35750M55T12000,28,28,193.0,193.0,1719.0,1.0,0.3029899882969763,Smooth,0.0
35750M56R00000,28,28,312.0,312.0,4474.0,1.0,0.2975259941071907,Smooth,0.0
35750M62S00000,28,28,146.0,146.0,894.0,1.0,0.18078577733297185,Smooth,0.0
35750M66L00000,28,15,19.0,19.0,29.0,1.8666666666666667,0.21962801741195095,Intermittent,0.4642857142857143
35750M67P00000,28,27,124.0,124.0,800.0,1.037037037037037,0.42035539902345304,Smooth,0.0357142857142857
35750M68P00000,26,3,5.0,5.0,11.0,8.666666666666666,0.4799999999999998,Intermittent,0.8846153846153846
35750M68P01000,28,27,167.0,167.0,1177.0,1.037037037037037,0.14484618970258475,Smooth,0.0357142857142857
35750M68P11000,21,2,6.0,6.0,26.0,10.5,0.8888888888888888,Lumpy,0.9047619047619048
35750M68P20000,24,3,4.0,4.0,6.0,8.0,0.18750000000000008,Intermittent,0.875
35750M68P21000,28,27,219.0,219.0,2041.0,1.037037037037037,0.15472667696349446,Smooth,0.0357142857142857
35750M68P31000,12,2,2.0,2.0,2.0,6.0,0.0,Intermittent,0.8333333333333334
35750M73T00000,24,17,45.0,45.0,187.0,1.411764705882353,0.6054938271604938,Lumpy,0.29166666666666663
35750M75T00000,13,10,58.0,58.0,616.0,1.3,0.9235037653587,Erratic,0.23076923076923073
35750M79M01000,28,14,24.0,24.0,56.0,2.0,0.38888888888888884,Intermittent,0.5
35750M81R00000,28,24,59.0,59.0,173.0,1.1666666666666667,0.20114160098922104,Smooth,0.1428571428571429
35751M79M00000,27,7,7.0,7.0,7.0,3.857142857142857,0.0,Intermittent,0.7407407407407407
35801M76T01000,26,16,25.0,25.0,51.0,1.625,0.32597333333333334,Intermittent,0.3846153846153846
35802M76T01000,20,9,17.0,17.0,41.0,2.2222222222222223,0.31141868512110715,Intermittent,0.55
3581052R00000,26,15,19.0,19.0,29.0,1.7333333333333334,0.21962801741195095,Intermittent,0.42307692307692313
3581080J005PK,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
3581081M01000,22,3,3.0,3.0,3.0,7.333333333333333,0.0,Intermittent,0.8636363636363636
35810M53M005PK,19,4,4.0,4.0,4.0,4.75,0.0,Intermittent,0.7894736842105263
35810M53T005PK,19,1,1.0,1.0,1.0,19.0,,Intermittent,0.9473684210526316
35810M55R00000,26,18,36.0,36.0,80.0,1.4444444444444444,0.11764705882352941,Intermittent,0.3076923076923077
35810M56R00000,23,2,2.0,2.0,2.0,11.5,0.0,Intermittent,0.9130434782608696
35810M68P01000,28,11,22.0,22.0,54.0,2.5454545454545454,0.25,Intermittent,0.6071428571428572
35810M68P11000,27,4,4.0,4.0,4.0,6.75,0.0,Intermittent,0.8518518518518519
35810M73T00000,25,4,5.0,5.0,7.0,6.25,0.16,Intermittent,0.84
35810M74L00000,28,25,89.0,89.0,423.0,1.12,0.34901948407187655,Smooth,0.1071428571428571
35810M74T10000,17,1,1.0,1.0,1.0,17.0,,Intermittent,0.9411764705882353
35810M81R005PK,1,1,1.0,1.0,1.0,1.0,,Smooth,0.0
3582062R00000,27,1,1.0,1.0,1.0,27.0,,Intermittent,0.962962962962963
35820M62S00000,14,2,2.0,2.0,2.0,7.0,0.0,Intermittent,0.8571428571428572
3582161J005PK,6,1,1.0,1.0,1.0,6.0,,Intermittent,0.8333333333333334
35821M62S00000,8,5,5.0,5.0,5.0,1.6,0.0,Intermittent,0.375
3591062R10000,28,6,15.0,15.0,51.0,4.666666666666667,0.43200000000000005,Intermittent,0.7857142857142857
3591067L22000,24,5,7.0,7.0,11.0,4.8,0.15306122448979584,Intermittent,0.7916666666666666
3591068L01000,27,14,30.0,30.0,80.0,1.9285714285714286,0.26324786324786315,Intermittent,0.4814814814814815
3591075F12000,28,22,57.0,57.0,291.0,1.2727272727272727,1.016664468188014,Erratic,0.2142857142857143
3591075F22000,28,28,136.0,136.0,886.0,1.0,0.3539023452518263,Smooth,0.0
3591075F31000,24,11,26.0,26.0,82.0,2.1818181818181817,0.3677514792899408,Intermittent,0.5416666666666667
3591075F61000,14,1,2.0,2.0,4.0,14.0,,Intermittent,0.9285714285714286
35910M55K00000,28,17,44.0,44.0,134.0,1.6470588235294117,0.18769369834710747,Intermittent,0.3928571428571429
35910M55T00000,28,23,47.0,47.0,123.0,1.2173913043478262,0.2934277130746121,Smooth,0.1785714285714286
35910M67L03000,19,3,4.0,4.0,6.0,6.333333333333333,0.18750000000000008,Intermittent,0.8421052631578947
35910M70F10000,19,1,6.0,6.0,36.0,19.0,,Intermittent,0.9473684210526316
35910M73T00000,19,2,2.0,2.0,2.0,9.5,0.0,Intermittent,0.8947368421052632
35910M74L01000,26,18,30.0,30.0,58.0,1.4444444444444444,0.16941176470588232,Intermittent,0.3076923076923077
35910M75J11000,28,28,600.0,600.0,14630.0,1.0,0.1429958847736626,Smooth,0.0
35910M83K03000,28,2,2.0,2.0,2.0,14.0,0.0,Intermittent,0.9285714285714286
35910M83K10000,19,1,1.0,1.0,1.0,19.0,,Intermittent,0.9473684210526316
35941M74T10000,8,4,5.0,5.0,7.0,2.0,0.16,Intermittent,0.5
3595065J01000,28,10,16.0,16.0,36.0,2.8,0.4513888888888888,Intermittent,0.6428571428571428
3595073RA0000,27,12,13.0,13.0,15.0,2.25,0.07100591715976327,Intermittent,0.5555555555555556
3595079J02000,28,25,68.0,68.0,274.0,1.12,0.5014597750865051,Erratic,0.1071428571428571
3595081K00000,27,5,5.0,5.0,5.0,5.4,0.0,Intermittent,0.8148148148148149
35950M55K01000,28,28,215.0,215.0,1843.0,1.0,0.12067544017787395,Smooth,0.0
35950M72S00000,24,12,17.0,17.0,29.0,2.0,0.2227115445108525,Intermittent,0.5
3597007F01000,27,18,51.0,51.0,175.0,1.5,0.22348870343985344,Intermittent,0.33333333333333337
3597065J01000,28,11,13.0,13.0,17.0,2.5454545454545454,0.11715976331360947,Intermittent,0.6071428571428572
3597079J02000,28,24,69.0,69.0,251.0,1.1666666666666667,0.276814333853867,Smooth,0.1428571428571429
35970B81K00N000,27,4,4.0,4.0,4.0,6.75,0.0,Intermittent,0.8518518518518519
35970M55K01000,28,28,210.0,210.0,1980.0,1.0,0.26666666666666666,Smooth,0.0
36101M70F00000,28,2,2.0,2.0,2.0,14.0,0.0,Intermittent,0.9285714285714286
3611050A30000,22,2,3.0,3.0,5.0,11.0,0.2222222222222222,Intermittent,0.9090909090909091
36110M74L00000,27,15,19.0,19.0,27.0,1.8,0.13058963197467355,Intermittent,0.4444444444444444
36118M68K00000,24,4,4.0,4.0,4.0,6.0,0.0,Intermittent,0.8333333333333334
36118M75L00000,23,9,13.0,13.0,21.0,2.5555555555555554,0.13313609467455617,Intermittent,0.6086956521739131
3613050A30000,22,2,4.0,4.0,8.0,11.0,0.0,Intermittent,0.9090909090909091
3621063J116GS,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
36210M55K006GS,22,5,5.0,5.0,5.0,4.4,0.0,Intermittent,0.7727272727272727
36210M55R006GS,26,1,1.0,1.0,1.0,26.0,,Intermittent,0.9615384615384616
36210M67L006GS,27,1,1.0,1.0,1.0,27.0,,Intermittent,0.962962962962963
3621268L00000,20,2,2.0,2.0,2.0,10.0,0.0,Intermittent,0.9
36212M79M00000,28,27,113.0,113.0,561.0,1.037037037037037,0.1933950613565306,Smooth,0.0357142857142857
36213M79M00000,28,15,24.0,24.0,48.0,1.8666666666666667,0.26785714285714285,Intermittent,0.4642857142857143
36230M70CA1000,28,5,5.0,5.0,5.0,5.6,0.0,Intermittent,0.8214285714285714
36250M74T15000,26,22,104.0,104.0,880.0,1.1818181818181819,0.827557058326289,Erratic,0.15384615384615385
36250M74T45000,16,11,37.0,37.0,163.0,1.4545454545454546,0.34068663257852444,Intermittent,0.3125
36250M74T55000,7,4,7.0,7.0,19.0,1.75,0.7346938775510204,Lumpy,0.4285714285714286
3625454P01000,28,20,44.0,44.0,140.0,1.4,0.4697694649847759,Intermittent,0.2857142857142857
3625461M01000,28,16,21.0,21.0,31.0,1.75,0.1330309901738473,Intermittent,0.4285714285714286
3625462R01000,25,7,7.0,7.0,7.0,3.5714285714285716,0.0,Intermittent,0.72
3625464R01000,27,12,13.0,13.0,15.0,2.25,0.07100591715976327,Intermittent,0.5555555555555556
3625479P01000,28,18,38.0,38.0,114.0,1.5555555555555556,0.4458204334365324,Intermittent,0.3571428571428571
3625486R00000,27,14,16.0,16.0,20.0,1.9285714285714286,0.10096153846153853,Intermittent,0.4814814814814815
3625486R20000,28,18,34.0,34.0,78.0,1.5555555555555556,0.22715245267657228,Intermittent,0.3571428571428571
3625565D10000,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
3625581A31000,24,5,7.0,7.0,11.0,4.8,0.15306122448979584,Intermittent,0.7916666666666666
3627454P01000,28,21,54.0,54.0,176.0,1.3333333333333333,0.2808641975308641,Intermittent,0.25
3627461M01000,25,14,18.0,18.0,28.0,1.7857142857142858,0.22602089268755934,Intermittent,0.43999999999999995
3627462R01000,27,10,13.0,13.0,21.0,2.7,0.26955950032873116,Intermittent,0.6296296296296297
3627464R01000,26,9,9.0,9.0,9.0,2.888888888888889,0.0,Intermittent,0.6538461538461539
3627479P01000,27,14,19.0,19.0,31.0,1.9285714285714286,0.21777114851907098,Intermittent,0.4814814814814815
3627563G21000,21,2,3.0,3.0,5.0,10.5,0.2222222222222222,Intermittent,0.9047619047619048
3627565D00000,26,2,2.0,2.0,2.0,13.0,0.0,Intermittent,0.9230769230769231
3627581A10000,17,2,2.0,2.0,2.0,8.5,0.0,Intermittent,0.8823529411764706
3627581A31000,27,6,6.0,6.0,6.0,4.5,0.0,Intermittent,0.7777777777777778
3641051K00000,28,22,47.0,47.0,141.0,1.2727272727272727,0.42350557244174275,Smooth,0.2142857142857143
3641054G01000,25,12,22.0,22.0,52.0,2.0833333333333335,0.3155522163786626,Intermittent,0.52
3641057L00000,26,3,3.0,3.0,3.0,8.666666666666666,0.0,Intermittent,0.8846153846153846
3641061M01000,25,10,18.0,18.0,38.0,2.5,0.19204389574759947,Intermittent,0.6
3641062R00000,18,4,4.0,4.0,4.0,4.5,0.0,Intermittent,0.7777777777777778
3641063J02000,28,8,13.0,13.0,43.0,3.5,1.183431952662722,Lumpy,0.7142857142857143
3641063J21000,28,28,152.0,152.0,1038.0,1.0,0.2675182107315071,Smooth,0.0
3641065P00000,6,2,2.0,2.0,2.0,3.0,0.0,Intermittent,0.6666666666666667
3641072M02000,13,1,1.0,1.0,1.0,13.0,,Intermittent,0.9230769230769231
3641072M11000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
3641073R00000,26,5,5.0,5.0,5.0,5.2,0.0,Intermittent,0.8076923076923077
3641075F01000,25,7,12.0,12.0,28.0,3.5714285714285716,0.4212962962962963,Intermittent,0.72
3641077M00000,28,1,1.0,1.0,1.0,28.0,,Intermittent,0.9642857142857143
3641077R00000,26,12,18.0,18.0,34.0,2.1666666666666665,0.2828282828282828,Intermittent,0.5384615384615384
3641078K00000,28,17,27.0,27.0,49.0,1.6470588235294117,0.15157750342935528,Intermittent,0.3928571428571429
36410M55R00000,26,12,19.0,19.0,35.0,2.1666666666666665,0.17829262150591796,Intermittent,0.5384615384615384
36410M60B30000,23,1,12.0,12.0,144.0,23.0,,Intermittent,0.9565217391304348
36410M67K00000,28,28,133.0,133.0,853.0,1.0,0.36318867343798095,Smooth,0.0
36410M67K10000,28,20,42.0,42.0,112.0,1.4,0.28404344193817876,Intermittent,0.2857142857142857
36410M72M01000,28,3,5.0,5.0,9.0,9.333333333333334,0.11999999999999988,Intermittent,0.8928571428571429
36410M72M10000,28,8,11.0,11.0,17.0,3.5,0.14167650531286893,Intermittent,0.7142857142857143
36410M73T00000,17,7,8.0,8.0,10.0,2.4285714285714284,0.10937500000000007,Intermittent,0.5882352941176471
36410M74LA0000,23,3,3.0,3.0,3.0,7.666666666666667,0.0,Intermittent,0.8695652173913043
36410M75F30000,28,28,424.0,424.0,9416.0,1.0,0.48381524992418556,Smooth,0.0
36410M76M00000,18,4,7.0,7.0,15.0,4.5,0.29931972789115646,Intermittent,0.7777777777777778
3641275F00000,2,1,1.0,1.0,1.0,2.0,,Intermittent,0.5
3643061M01000,26,13,17.0,17.0,27.0,2.0,0.23241061130334492,Intermittent,0.5
3643078K00000,26,10,15.0,15.0,25.0,2.6,0.1234567901234568,Intermittent,0.6153846153846154
36430M55R00000,24,8,10.0,10.0,14.0,3.0,0.13714285714285712,Intermittent,0.6666666666666667
36430M72M01000,18,1,1.0,1.0,1.0,18.0,,Intermittent,0.9444444444444444
36430M72M10000,24,3,3.0,3.0,3.0,8.0,0.0,Intermittent,0.875
36430M74LA0000,23,4,5.0,5.0,7.0,5.75,0.16,Intermittent,0.8260869565217391
36430M76M00000,22,7,17.0,17.0,127.0,3.142857142857143,2.4221453287197234,Lumpy,0.6818181818181819
3657462J00000,25,11,14.0,14.0,22.0,2.272727272727273,0.25816326530612255,Intermittent,0.56
3657470L02000,24,1,1.0,1.0,1.0,24.0,,Intermittent,0.9583333333333334
3658054P00000,23,7,11.0,11.0,31.0,3.2857142857142856,0.9256198347107439,Lumpy,0.6956521739130435
36580M81R00000,25,10,13.0,13.0,21.0,2.5,0.26955950032873116,Intermittent,0.6
3658352R00000,27,20,30.0,30.0,56.0,1.35,0.2573099415204678,Intermittent,0.2592592592592593
3658354P01000,27,20,33.0,33.0,61.0,1.35,0.1266251027016577,Intermittent,0.2592592592592593
3658368L00000,26,8,9.0,9.0,11.0,3.25,0.09876543209876543,Intermittent,0.6923076923076923
3658452R00000,28,16,20.0,20.0,28.0,1.75,0.128,Intermittent,0.4285714285714286
3658454P01000,28,21,28.0,28.0,44.0,1.3333333333333333,0.18749999999999994,Intermittent,0.25
3658468L00000,28,9,10.0,10.0,12.0,3.111111111111111,0.09000000000000002,Intermittent,0.6785714285714286
3660154PM0000,12,1,1.0,1.0,1.0,12.0,,Intermittent,0.9166666666666666
36602M53T10000,10,3,3.0,3.0,3.0,3.3333333333333335,0.0,Intermittent,0.7
36691M62S10000,7,1,1.0,1.0,1.0,7.0,,Intermittent,0.8571428571428572
36691M68P00000,21,1,1.0,1.0,1.0,21.0,,Intermittent,0.9523809523809523
3671752R50000,23,2,2.0,2.0,2.0,11.5,0.0,Intermittent,0.9130434782608696
3671774S00000,12,2,2.0,2.0,2.0,6.0,0.0,Intermittent,0.8333333333333334
3671786T00000,13,1,1.0,1.0,1.0,13.0,,Intermittent,0.9230769230769231
36717M55T01000,11,4,5.0,5.0,7.0,2.75,0.16,Intermittent,0.6363636363636364
36717M68P10000,21,3,3.0,3.0,3.0,7.0,0.0,Intermittent,0.8571428571428572
36717M76T00000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
3681378R10000,18,1,1.0,1.0,1.0,18.0,,Intermittent,0.9444444444444444
36901M54TE0000,27,1,1.0,1.0,1.0,27.0,,Intermittent,0.962962962962963
3690278R90000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
37019M50S20000,27,13,16.0,16.0,22.0,2.076923076923077,0.12695312499999992,Intermittent,0.5185185185185186
37019M53M91000,24,8,9.0,9.0,11.0,3.0,0.09876543209876543,Intermittent,0.6666666666666667
37019M53MK0000,28,9,12.0,12.0,20.0,3.111111111111111,0.28125,Intermittent,0.6785714285714286
37019M55R62000,21,2,3.0,3.0,5.0,10.5,0.2222222222222222,Intermittent,0.9047619047619048
37019M55R72000,27,4,4.0,4.0,4.0,6.75,0.0,Intermittent,0.8518518518518519
37019M56R11000,23,4,4.0,4.0,4.0,5.75,0.0,Intermittent,0.8260869565217391
37019M56R20000,26,3,3.0,3.0,3.0,8.666666666666666,0.0,Intermittent,0.8846153846153846
37019M62S60000,26,19,44.0,44.0,134.0,1.368421052631579,0.3325872359963269,Intermittent,0.2692307692307693
37019M66L11000,28,3,4.0,4.0,6.0,9.333333333333334,0.18750000000000008,Intermittent,0.8928571428571429
37019M68P32000,25,2,2.0,2.0,2.0,12.5,0.0,Intermittent,0.92
37019M74L02000,21,1,1.0,1.0,1.0,21.0,,Intermittent,0.9523809523809523
37019M74L63000,20,3,3.0,3.0,3.0,6.666666666666667,0.0,Intermittent,0.85
37019M74LD2000,24,2,2.0,2.0,2.0,12.0,0.0,Intermittent,0.9166666666666666
37019M74T00000,1,1,1.0,1.0,1.0,1.0,,Smooth,0.0
37019M74T30000,15,3,3.0,3.0,3.0,5.0,0.0,Intermittent,0.8
37019M74T80000,25,7,8.0,8.0,10.0,3.5714285714285716,0.10937500000000007,Intermittent,0.72
37019M76M40000,27,6,9.0,9.0,15.0,4.5,0.13333333333333333,Intermittent,0.7777777777777778
37019M79M41000,14,2,2.0,2.0,2.0,7.0,0.0,Intermittent,0.8571428571428572
37019M79MH0000,26,9,9.0,9.0,9.0,2.888888888888889,0.0,Intermittent,0.6538461538461539
37019M79MK0000,28,6,8.0,8.0,12.0,4.666666666666667,0.15000000000000008,Intermittent,0.7857142857142857
37019M80T10000,18,12,35.0,35.0,145.0,1.5,0.4586270871985159,Intermittent,0.33333333333333337
37019M80T40000,17,12,13.0,13.0,15.0,1.4166666666666667,0.07100591715976327,Intermittent,0.2941176470588235
3710057L12000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
3710074PB0000,2,1,1.0,1.0,1.0,2.0,,Intermittent,0.5
3710078881000,28,1,1.0,1.0,1.0,28.0,,Intermittent,0.9642857142857143
37100M68PD0000,16,1,1.0,1.0,1.0,16.0,,Intermittent,0.9375
3710158M01000,25,1,1.0,1.0,1.0,25.0,,Intermittent,0.96
3710171L00000,20,3,3.0,3.0,3.0,6.666666666666667,0.0,Intermittent,0.85
3710173R20000,10,3,3.0,3.0,3.0,3.3333333333333335,0.0,Intermittent,0.7
3710177851000,16,2,2.0,2.0,2.0,8.0,0.0,Intermittent,0.875
3710358860000,15,1,1.0,1.0,1.0,15.0,,Intermittent,0.9333333333333333
37103648915PK,28,1,1.0,1.0,1.0,28.0,,Intermittent,0.9642857142857143
3710371831000,22,3,3.0,3.0,3.0,7.333333333333333,0.0,Intermittent,0.8636363636363636
3710471811000,21,2,4.0,4.0,10.0,10.5,0.5,Lumpy,0.9047619047619048
