sku_id,month,demand,demand_type,row_is_collision,COUNTRY_BRAND_CHANNEL,Country,Brand,Channel,REVENUE,COST,UNIT_PRICE,TOTAL_PROFIT,UNIT_COST,STOCK_END_MONTH,STOCK_START_MONTH,NEW_ENTRY_STOCK,Bank_Lending_Rate,Building_Permits,CPI_Housing_Utilities,CPI_Transportation,Car_Registrations,Consumer_Credit,Core_Consumer_Prices,Core_Inflation_Rate,Deposit_Interest_Rate,Employed_Persons,Employment_Rate,Food_Inflation,Housing_Index,Import_Prices,Imports,Industrial_Production_Mom,Inflation_Rate,Inflation_Rate_MoM,Interest_Rate,Labor_Force_Participation_Rate,Leading_Economic_Index,Minimum_Wages,Private_Sector_Credit,Producer_Prices,Producer_Prices_Change,Retail_Sales_MoM,Total_Vehicle_Sales,Unemployed_Persons,Unemployment_Rate,Wages,FAMILY_DESCRIPTION,SUBFAMILY_DESCRIPTION,MATERIAL_DESCRIPTION,CURRENCY,REGION,collision_flag
35650M67P00000,2025-06-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,103008.0,26100.0,51504.0,76908.0,13050.0,29.0,28.0,3.0,8.66,4527.0,,102.69,,31059.0,106.49,3.96,,9321.521,56.4,2.3,160.9,,6959.03,-3.6,4.1,-0.4,5.0,61.9,3.0,,235682.0,181.63,4.6,3.6,24281.0,909.84,8.9,6961.0,CARROCERIA,IMPACTO PRIMARIO,FOCO TRAS DER,USD,AMERICAS,COLLISION
43250M75T0027N,2025-07-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,78806.0,60850.0,39403.0,17956.0,30425.0,0.0,0.0,2.0,8.71,7024.0,,102.77,,31133.0,107.1,3.81,,9330.309,56.4,3.2,160.5,,8207.0,1.1,4.3,0.9,4.75,61.8,1.8,,236642.0,183.76,5.6,-2.0,26909.0,888.973,8.7,6999.0,CARROCERIA,ESTRUCTURA,TAPA LLANTA FIERRO,USD,AMERICAS,COLLISION
57410M53MB0000,2026-02-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,12215.0,1483.0,12215.0,10732.0,1483.0,5.0,6.0,0.0,8.7,5961.0,,101.36,,32493.0,108.32,2.47,,9491.627,57.1,4.2,,,6755.0,-0.8,2.4,0.0,4.5,62.3,-0.3,,237255.0,202.61,12.9,1.1,22318.0,862.513,8.3,7235.2,CARROCERIA,IMPACTO PRIMARIO,BISAGRA CAPOT DER,USD,AMERICAS,COLLISION
5771065J10000,2024-06-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,388983.0,96010.0,388983.0,292973.0,96010.0,17.0,18.0,0.0,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,IMPACTO PRIMARIO,TAPABARRO DEL IZQ,JPY,AMERICAS,COLLISION
58200M80T00000,2025-12-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,430076.0,39577.0,430076.0,390499.0,39577.0,1.0,1.0,1.0,8.07,4906.0,,102.56,,32660.0,107.49,2.84,,9473.27,57.1,4.2,163.6,,8308.0,0.9,3.5,-0.2,4.5,62.1,1.7,,238498.0,199.73,12.8,0.2,29577.0,829.307,8.0,7145.0,CARROCERIA,IMPACTO PRIMARIO B,MARCO RADIADOR,USD,AMERICAS,COLLISION
69420M68L00000,2026-04-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,22724.0,1903.0,22724.0,20821.0,1903.0,0.0,3.0,-2.0,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,IMPACTO PRIMARIO,BISAGRA PTA TRAS IZQ,USD,AMERICAS,COLLISION
71079M74T00000,2025-05-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,20412.0,2976.0,20412.0,17436.0,2976.0,0.0,0.0,1.0,9.28,3848.0,,102.62,,30851.0,106.82,3.7,,9346.212,56.6,4.6,159.5,,6973.26,1.2,4.4,0.2,5.0,62.2,3.2,,234947.0,179.38,1.6,-0.6,24337.0,917.923,8.9,6942.0,CARROCERIA,IMPACTO PRIMARIO,SELLO GARNISH PARACHOQUES,USD,AMERICAS,COLLISION
71711M76M10799,2024-05-01,5.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,682310.0,441170.0,136462.0,241140.0,88234.0,0.0,0.0,5.0,11.18,6050.0,,,,29387.0,103.0,3.3,,9331.65,57.0,4.7,153.1,,6493.64,0.8,4.1,0.3,6.0,62.2,1.0,,227077.94,176.52,18.5,-2.3,23337.0,846.06,8.3,6366.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE DEL [GLX],USD,AMERICAS,COLLISION
71740M76T10KDJ,2024-04-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,980656.0,198954.0,490328.0,781702.0,99477.0,0.0,0.0,2.0,11.56,7051.0,,102.17,,,102.69,3.22,,9339.3,57.1,4.72,152.4,,6543.44,-1.3,4.0,0.5,6.5,62.5,3.7,,228015.77,175.31,12.6,1.5,25490.0,870.24,8.5,6298.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA,USD,AMERICAS,COLLISION
71740M76T10KDJ,2026-04-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1566597.0,232330.5,522199.0,1334266.5,77443.5,31.0,34.0,0.0,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,IMPACTO PRIMARIO,MASCARA,USD,AMERICAS,COLLISION
71781M56R100PG,2024-06-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,106311.0,30541.0,35437.0,75770.0,10180.333,0.0,0.0,3.0,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,IMPACTO PRIMARIO,"COBERTURA INF PARACHOQUES DER GA,GLX",USD,AMERICAS,COLLISION
81810M55T01000,2024-07-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,2.0,9.88,3893.0,,102.18,,29402.0,103.17,3.28,,9257.48,56.5,4.95,151.8,,7049.27,2.2,4.6,0.7,5.75,61.9,4.2,,227567.0,173.99,14.5,-3.0,25087.0,880.39,8.7,6565.0,CARROCERIA,ESTRUCTURA,LIMITADOR PUERTA DEL,USD,AMERICAS,COLLISION
82801M68K005PK,2025-08-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,54429.0,15963.75,18143.0,38465.25,5321.25,0.0,0.0,3.0,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,ESTRUCTURA,MANILLA EXT PUERTA DEL,USD,AMERICAS,COLLISION
8366554P02000,2025-02-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,150843.0,24257.0,150843.0,126586.0,24257.0,12.0,13.0,0.0,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,IMPACTO PRIMARIO,GUIA VIDRIO PUERTA,EUR,AMERICAS,COLLISION
8451052R06000,2024-06-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,1.0,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,IMPACTO PRIMARIO,PARABRISA DELT,JPY,AMERICAS,COLLISION
84730M79M00000,2026-01-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,24826.0,4523.0,24826.0,20303.0,4523.0,112.0,113.0,0.0,8.43,5981.0,,101.23,,32663.0,108.21,2.71,,9503.088,57.2,4.1,,,7361.0,-1.0,2.8,0.4,4.5,62.4,-0.5,,237431.0,206.65,14.2,-0.2,25301.0,858.444,8.3,7212.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO DER,USD,AMERICAS,COLLISION
0924616021000,2025-04-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,17.0,8.0,10.0,9.06,5262.0,,102.57,,30946.0,106.53,3.7,,9359.31,56.7,4.4,158.6,,7033.21,0.3,4.5,0.2,5.0,62.2,2.5,,234668.0,178.6,1.9,-0.1,26132.0,907.718,8.8,6914.0,CARROCERIA,ESTRUCTURA,TAPON  DE VACIADO AC,JPY,AMERICAS,COLLISION
09409M08006000,2024-03-01,158.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,158.0,12.39,6250.0,,101.04,,,102.38,3.3,,9308.69,57.0,4.29,152.9,,6122.71,-0.1,3.7,0.4,,62.4,0.5,,228170.0,170.14,8.8,-0.7,23525.0,884.55,8.7,6809.0,CARROCERIA,ESTRUCTURA,CLIP MOLDURA,USD,AMERICAS,COLLISION
09409M08006000,2024-08-01,104.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,104.0,10.06,4106.0,,102.04,,29414.0,103.38,3.63,,9235.06,56.3,5.2,150.2,,6879.42,1.8,4.7,0.3,5.75,61.8,2.3,,227112.0,169.25,9.0,0.7,28335.0,902.37,8.9,6582.0,CARROCERIA,ESTRUCTURA,CLIP MOLDURA,USD,AMERICAS,COLLISION
35121M55RA1000,2024-02-01,5.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,2721805.0,0.0,544361.0,2721805.0,0.0,0.0,0.0,5.0,12.08,3645.0,,100.74,,,101.84,4.22,,9309.61,57.0,5.68,156.8,,6015.58,0.1,4.5,0.6,7.25,62.3,4.1,,227269.38,165.26,6.4,-0.5,22450.0,865.3,8.5,6754.0,CARROCERIA,IMPACTO PRIMARIO,FAROL DEL DER GLX SZK DZIRE A2N,USD,AMERICAS,COLLISION
35650M67P00000,2025-03-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,54361.0,13340.0,54361.0,41021.0,13340.0,35.0,36.0,0.0,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,IMPACTO PRIMARIO,FOCO TRAS DER,USD,AMERICAS,COLLISION
35650M67P00000,2025-05-01,7.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,360528.0,93189.25,51504.0,267338.75,13312.75,28.0,31.0,4.0,9.28,3848.0,,102.62,,30851.0,106.82,3.7,,9346.212,56.6,4.6,159.5,,6973.26,1.2,4.4,0.2,5.0,62.2,3.2,,234947.0,179.38,1.6,-0.6,24337.0,917.923,8.9,6942.0,CARROCERIA,IMPACTO PRIMARIO,FOCO TRAS DER,USD,AMERICAS,COLLISION
3595079J02000,2025-01-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,65676.0,12039.0,16419.0,53637.0,3009.75,0.0,5.0,-1.0,8.97,7152.0,,102.38,,30673.0,105.35,4.1,,9394.112,57.1,3.5,152.6,,7102.3,-3.2,4.9,1.1,5.0,62.1,2.3,,232715.0,180.98,12.7,1.3,25834.0,819.433,8.0,6830.0,CARROCERIA,IMPACTO PRIMARIO,REFLECTOR POST DER,JPY,AMERICAS,COLLISION
58811M78R00000,2025-10-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,183680.0,31454.0,91840.0,152226.0,15727.0,4.0,0.0,6.0,8.6,7765.0,,102.21,,31764.0,107.19,2.99,,9386.41,56.7,3.1,158.1,,7986.0,-0.3,3.4,0.0,4.75,61.9,2.2,,237353.0,193.91,9.7,1.3,23531.0,866.097,8.4,7054.0,CARROCERIA,ESTRUCTURA,TAPABARRO DEL IZQ [INT: 5881178R00000],USD,AMERICAS,COLLISION
7171177K60799,2026-01-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1853082.0,398057.0,926541.0,1455025.0,199028.5,13.0,12.0,3.0,8.43,5981.0,,101.23,,32663.0,108.21,2.71,,9503.088,57.2,4.1,,,7361.0,-1.0,2.8,0.4,4.5,62.4,-0.5,,237431.0,206.65,14.2,-0.2,25301.0,858.444,8.3,7212.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE DEL,JPY,AMERICAS,COLLISION
71741M74L005PK,2025-08-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,29403.0,7698.0,29403.0,21705.0,7698.0,9.0,8.0,2.0,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA [T2/5P],USD,AMERICAS,COLLISION
71811M74T00799,2025-09-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,416546.0,118091.0,416546.0,298455.0,118091.0,8.0,0.0,9.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUES TRAS,USD,AMERICAS,COLLISION
74120M53M10000,2025-08-01,21.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1227702.0,244679.64,58462.0,983022.4,11651.412,14.0,35.0,0.0,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR CALEFACCION,USD,AMERICAS,COLLISION
77221M55T00799,2025-02-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,385185.0,71301.0,128395.0,313884.0,23767.0,0.0,14.0,-11.0,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA ZOCALO IZQ,USD,AMERICAS,COLLISION
77831M56R000PG,2025-08-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,13592.0,1237.0,13592.0,12355.0,1237.0,4.0,5.0,0.0,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO,EMBLEMA DZIRE SZK DZIRE A2N,USD,AMERICAS,COLLISION
84511M75T10000,2025-10-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,754512.0,202239.0,251504.0,552273.0,67413.0,24.0,27.0,0.0,8.6,7765.0,,102.21,,31764.0,107.19,2.99,,9386.41,56.7,3.1,158.1,,7986.0,-0.3,3.4,0.0,4.75,61.9,2.2,,237353.0,193.91,9.7,1.3,23531.0,866.097,8.4,7054.0,CARROCERIA,IMPACTO PRIMARIO A,PARABRISAS,USD,AMERICAS,COLLISION
84730M76M00000,2025-06-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,52084.0,5894.0,26042.0,46190.0,2947.0,97.0,99.0,0.0,8.66,4527.0,,102.69,,31059.0,106.49,3.96,,9321.521,56.4,2.3,160.9,,6959.03,-3.6,4.1,-0.4,5.0,61.9,3.0,,235682.0,181.63,4.6,3.6,24281.0,909.84,8.9,6961.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO DER,USD,AMERICAS,COLLISION
95310M53M10000,2024-05-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,11.18,6050.0,,,,29387.0,103.0,3.3,,9331.65,57.0,4.7,153.1,,6493.64,0.8,4.1,0.3,6.0,62.2,1.0,,227077.94,176.52,18.5,-2.3,23337.0,846.06,8.3,6366.0,CARROCERIA,IMPACTO PRIMARIO,CONDENSADOR AC,USD,AMERICAS,COLLISION
17700M53M20000,2026-04-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,111365.0,93309.0,111365.0,18056.0,93309.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,IMPACTO PRIMARIO,RADIADOR,USD,AMERICAS,COLLISION
3560353RV0000,2026-04-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,802672.0,307642.0,401336.0,495030.0,153821.0,45.0,43.0,4.0,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,IMPACTO PRIMARIO,FOCO POST DER,JPY,AMERICAS,COLLISION
3591075F12000,2025-12-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,68799.0,10794.0,22933.0,58005.0,3598.0,70.0,0.0,73.0,8.07,4906.0,,102.56,,32660.0,107.49,2.84,,9473.27,57.1,4.2,163.6,,8308.0,0.9,3.5,-0.2,4.5,62.1,1.7,,238498.0,199.73,12.8,0.2,29577.0,829.307,8.0,7145.0,CARROCERIA,IMPACTO PRIMARIO,FOCO PATENTE,JPY,AMERICAS,COLLISION
4243163J10000,2025-05-01,12.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,73512.0,18155.0,6126.0,55357.0,1512.9166,119.0,63.0,68.0,9.28,3848.0,,102.62,,30851.0,106.82,3.7,,9346.212,56.6,4.6,159.5,,6973.26,1.2,4.4,0.2,5.0,62.2,3.2,,234947.0,179.38,1.6,-0.6,24337.0,917.923,8.9,6942.0,CARROCERIA,ESTRUCTURA,SOPORTE BARRA ESTABILIZAD,JPY,AMERICAS,COLLISION
43250M81R1027N,2024-06-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,33689.0,7904.0,33689.0,25785.0,7904.0,0.0,0.0,1.0,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,ESTRUCTURA,TAPA LLANTA FIERRO,USD,AMERICAS,COLLISION
4325283S000PG,2025-09-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,84681.0,10440.0,28227.0,74241.0,3480.0,20.0,20.0,3.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,IMPACTO PRIMARIO,TAPA CENTRO LLANTA,JPY,AMERICAS,COLLISION
71711M76M10799,2024-06-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,136462.0,88234.0,136462.0,48228.0,88234.0,0.0,0.0,1.0,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE DEL [GLX],USD,AMERICAS,COLLISION
71732M68K00000,2025-01-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,22996.0,2555.0,5749.0,20441.0,638.75,17.0,16.0,5.0,8.97,7152.0,,102.38,,30673.0,105.35,4.1,,9394.112,57.1,3.5,152.6,,7102.3,-3.2,4.9,1.1,5.0,62.1,2.3,,232715.0,180.98,12.7,1.3,25834.0,819.433,8.0,6830.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES DEL IZQ,USD,AMERICAS,COLLISION
71740M55T10C48,2024-02-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,420808.0,211972.8,105202.0,208835.2,52993.2,0.0,0.0,4.0,12.08,3645.0,,100.74,,,101.84,4.22,,9309.61,57.0,5.68,156.8,,6015.58,0.1,4.5,0.6,7.25,62.3,4.1,,227269.38,165.26,6.4,-0.5,22450.0,865.3,8.5,6754.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA SUPERIOR,USD,AMERICAS,COLLISION
72312M55R00000,2026-02-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1328.0,132.0,664.0,1196.0,66.0,27.0,29.0,0.0,8.7,5961.0,,101.36,,32493.0,108.32,2.47,,9491.627,57.1,4.2,,,6755.0,-0.8,2.4,0.0,4.5,62.3,-0.3,,237255.0,202.61,12.9,1.1,22318.0,862.513,8.3,7235.2,CARROCERIA,ESTRUCTURA,SOPORTE VARIILLA CAPOT,USD,AMERICAS,COLLISION
72321M68K00000,2024-11-01,6.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,129822.0,45525.0,21637.0,84297.0,7587.5,0.0,0.0,6.0,9.2,,,101.7,,,,,,9285.958,56.5,3.7,,,6559.0,0.1,4.2,0.2,,61.6,,,,176.7,11.7,0.7,25103.0,831.41,8.2,,CARROCERIA,IMPACTO PRIMARIO,GUARDAFANGO DEL DERCH,USD,AMERICAS,COLLISION
8366554P02000,2025-11-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.56,6379.0,,102.94,,31944.0,107.62,2.87,,9401.58,56.7,3.6,161.2,,7147.0,0.1,3.4,0.3,4.75,61.9,1.2,,238210.0,192.36,8.9,-0.3,25620.0,864.882,8.4,7091.0,CARROCERIA,IMPACTO PRIMARIO,GUIA VIDRIO PUERTA,EUR,AMERICAS,COLLISION
83923M56R000CB,2024-10-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,33260.0,10037.0,16630.0,23223.0,5018.5,0.0,0.0,2.0,9.42,3630.0,,101.4,,29664.0,104.08,3.87,,9248.98,56.3,5.0,,,7139.0,-1.1,4.7,1.0,5.25,61.6,2.3,,228631.0,176.76,10.6,0.5,27629.0,868.1,8.6,,CARROCERIA,IMPACTO PRIMARIO,OPACADOR PTA DEL DER B SZK DZIRE A2N,USD,AMERICAS,COLLISION
84511M75T10000,2025-11-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,503008.0,134826.0,251504.0,368182.0,67413.0,22.0,24.0,0.0,8.56,6379.0,,102.94,,31944.0,107.62,2.87,,9401.58,56.7,3.6,161.2,,7147.0,0.1,3.4,0.3,4.75,61.9,1.2,,238210.0,192.36,8.9,-0.3,25620.0,864.882,8.4,7091.0,CARROCERIA,IMPACTO PRIMARIO A,PARABRISAS,USD,AMERICAS,COLLISION
84740M76M00000,2024-11-01,6.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,91212.0,19282.0,15202.0,71930.0,3213.6667,89.0,95.0,0.0,9.2,,,101.7,,,,,,9285.958,56.5,3.7,,,6559.0,0.1,4.2,0.2,,61.6,,,,176.7,11.7,0.7,25103.0,831.41,8.2,,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO IZQ,USD,AMERICAS,COLLISION
3565065J21000,2025-09-01,7.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1351231.0,358211.0,193033.0,993020.0,51173.0,58.0,65.0,0.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,IMPACTO PRIMARIO,(PE) FOCO TRAS DER,JPY,AMERICAS,COLLISION
71712M79M00000,2024-04-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,1.0,11.56,7051.0,,102.17,,,102.69,3.22,,9339.3,57.1,4.72,152.4,,6543.44,-1.3,4.0,0.5,6.5,62.5,3.7,,228015.77,175.31,12.6,1.5,25490.0,870.24,8.5,6298.0,CARROCERIA,IMPACTO PRIMARIO,TAPA PARACHOQUE DELT,USD,AMERICAS,COLLISION
71712M79M00000,2025-03-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,IMPACTO PRIMARIO,TAPA PARACHOQUE DELT,USD,AMERICAS,COLLISION
71740M55R00C48,2024-01-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,268964.0,79441.0,67241.0,189523.0,19860.25,0.0,0.0,4.0,12.71,4500.0,,99.33,,29443.0,101.19,3.73,,9273.43,56.9,5.27,155.9,,6522.24,2.0,3.8,0.7,7.25,62.1,2.4,,226055.52,160.57,0.8,2.6,25117.0,854.34,8.44,6753.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA SUPERIOR,USD,AMERICAS,COLLISION
