sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,official_source_notebook
7175173K105PK,20.0,13.938605742469242,10.911721311187414,1.8186202185312357,3.4444444444444446,54.55860655593707,0.5279865150574555,recurring_a,17_validation_locked
71751M68K005PK,10.0,8.271447655613024,7.742672164327086,1.290445360721181,2.888888888888889,77.42672164327085,0.4466926248650242,recurring_a,17_validation_locked
71751M76MB0ZNZ,17.0,12.568831719704786,14.738033211466124,2.4563388685776872,2.888888888888889,86.69431300862426,0.8502711468153533,recurring_a,17_validation_locked
71751M79G10000,16.0,10.82456979885063,11.796470757159526,1.9660784595265877,2.555555555555556,73.72794223224703,0.769335049379969,recurring_a,17_validation_locked
7176173K105PK,11.0,8.382351668973595,8.253835130086383,1.3756391883477306,2.888888888888889,75.03486481896711,0.47618279596652213,recurring_a,17_validation_locked
71761M68K005PK,8.0,7.9871070622568645,5.68461180961019,0.9474353016016983,2.7777777777777777,71.05764762012737,0.3410767085766114,recurring_a,17_validation_locked
71781M66L00000,17.0,11.246565512996481,9.96331145574874,1.6605519092914565,2.7777777777777777,58.607714445580825,0.5977986873449244,recurring_a,17_validation_locked
7179086R10C48,23.0,10.511555143318281,14.183452197850249,2.363908699641708,4.777777777777778,61.667183468914125,0.4947715882971017,recurring_a,17_validation_locked
7181180J20799,8.0,11.47394943059045,3.7329878855287175,0.6221646475881196,2.6666666666666665,46.66234856910897,0.23331174284554487,recurring_a,17_validation_locked
71811M79G005PK,13.0,12.272630259508077,3.1580957566572962,0.526349292776216,3.4444444444444446,24.293044281979203,0.15281108499954657,recurring_a,17_validation_locked
71813M66L00000,13.0,9.410816958949072,9.76120612294486,1.6268676871574765,2.111111111111111,75.08620094572969,0.7706215360219626,recurring_a,17_validation_locked
7182163J00000,15.0,9.559993766424661,10.997303120192749,1.8328838533654581,2.7777777777777777,73.31535413461832,0.659838187211565,recurring_a,17_validation_locked
7185160G00000,17.0,12.231541221490755,8.963142216947046,1.4938570361578412,4.333333333333333,52.72436598204145,0.344736239113348,recurring_a,17_validation_locked
7185261J01000,10.0,9.711405457085663,4.368068293223713,0.7280113822039521,2.7777777777777777,43.68068293223713,0.26208409759342277,recurring_a,17_validation_locked
72221M56R005PK,12.0,9.872779133119264,6.552999744086833,1.092166624014472,2.888888888888889,54.608331200723605,0.3780576775434711,recurring_a,17_validation_locked
72311M68P01000,24.0,10.5616506090568,16.473933606146108,2.7456556010243514,4.666666666666667,68.64139002560879,0.5883547716480753,recurring_a,17_validation_locked
7232353R00000,8.0,9.120071773674077,8.152019515633583,1.3586699192722638,3.111111111111111,101.90024394541979,0.4367153311946562,recurring_a,17_validation_locked
72372M74L105PK,17.0,11.427131690101847,10.580366925595484,1.7633944875992473,4.555555555555555,62.23745250350286,0.3870865948388592,recurring_a,17_validation_locked
7243179M00000,13.0,8.58886038826365,5.71636519524405,0.952727532540675,2.7777777777777777,43.97203996341577,0.342981911714643,recurring_a,17_validation_locked
7246079P00000,12.0,7.790212506804853,7.793825142184858,1.2989708570308096,4.0,64.94854285154048,0.3247427142577024,recurring_a,17_validation_locked
72460M60M00000,6.0,7.8330433516821385,4.677575258620955,0.7795958764368258,2.0,77.95958764368258,0.3897979382184129,recurring_a,17_validation_locked
72520M68P02000,19.0,10.16900165107028,12.1072981989946,2.017883033165767,5.555555555555555,63.72262209997159,0.36321894596983806,recurring_a,17_validation_locked
73310M68P61C8J,6.0,10.507602095788968,5.114274603316472,0.8523791005527454,3.4444444444444446,85.23791005527454,0.24746490016047445,recurring_a,17_validation_locked
73310M68P61GJL,8.0,13.095854678087086,7.124857930142585,1.1874763216904307,3.555555555555556,89.0607241267823,0.3339777154754336,recurring_a,17_validation_locked
73610M68P00C48,14.0,11.040084135108204,9.614570945538784,1.6024284909231306,1.5555555555555556,68.67550675384845,1.0301326013077268,recurring_a,17_validation_locked
73841M68P60C8J,6.0,10.730639208901653,5.163775378669661,0.8606292297782768,4.333333333333333,86.06292297782768,0.19860674533344852,recurring_a,17_validation_locked
73841M68P60GJL,8.0,11.50468941343165,5.990900578360819,0.9984834297268032,2.888888888888889,74.88625722951024,0.3456288795208165,recurring_a,17_validation_locked
73910M68P01000,8.0,11.571887262461933,6.0959201484774255,1.0159866914129043,2.4444444444444446,76.19900185596782,0.4156309192143699,recurring_a,17_validation_locked
74120M79G00000,2.0,9.459288011944395,7.459288011944394,1.243214668657399,3.6666666666666665,372.9644005972197,0.3390585459974725,recurring_a,17_validation_locked
74461M74L00V6N,17.0,14.557181079249556,12.11420062655691,2.019033437759485,5.666666666666667,71.26000368562889,0.3563000184281444,recurring_a,17_validation_locked
74461M76M00000,28.0,15.494770255308389,17.994564134024618,2.9990940223374363,2.888888888888889,64.26630047865935,1.0381479308091126,recurring_a,17_validation_locked
