sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,probability_below_70,confidence_band
3515365J00000,20.0,11.84255838394165,11.92987060546875,1.988311767578125,9.846153846153848,59.64935302734375,0.20193791389465326,recurring_a,0.24129273170457619,low
35153M59K20000,19.0,17.098021745681763,13.923297643661499,2.3205496072769165,12.923076923076923,73.28051391400788,0.17956633865833282,recurring_a,0.8195632537759864,high
35153M75L00000,16.0,17.891774654388428,16.223649501800537,2.703941583633423,5.076923076923077,101.39780938625336,0.5325945543520378,recurring_a,0.26563470844304404,low
3532077R10000,14.0,9.298826098442078,5.951706528663635,0.9919510881106058,2.75,42.51218949045454,0.36070948658567487,recurring_a,0.33249493720128326,low
35321M60M10000,17.0,11.073989748954773,10.789443612098694,1.798240602016449,3.8461538461538463,63.46731536528643,0.46754255652427673,recurring_a,0.3731366036486295,medium
3550065P02000,6.0,11.41392707824707,8.318073272705078,1.3863455454508464,4.230769230769231,138.63455454508463,0.32768167437929097,recurring_a,0.25080293871922854,low
3552686R20000,22.0,9.75441575050354,12.24558424949646,2.04093070824941,2.833333333333333,55.661746588620275,0.7203284852644978,recurring_a,0.37207063028187015,medium
35651M79M00000,3.0,11.129578828811646,8.319280862808228,1.3865468104680378,2.6153846153846154,277.3093620936076,0.5301502510613085,recurring_a,0.37207063028187015,medium
35671M79G30000,12.0,7.772916793823242,7.9784815311431885,1.329746921857198,3.3846153846153846,66.48734609285991,0.3928797723668994,recurring_a,0.37207063028187015,medium
35671M79G40000,3.0,8.799049615859985,7.019070148468018,1.1698450247446697,3.615384615384616,233.96900494893393,0.3235741557804405,recurring_a,0.37207063028187015,medium
3570186R00000,21.0,9.431923747062683,12.686879277229309,2.114479879538218,2.6923076923076925,60.41371084394909,0.785378240971338,recurring_a,0.3335609105680425,low
3591075F31000,14.0,11.810856223106384,10.201233506202698,1.7002055843671162,3.5,72.86595361573356,0.48577302410489037,recurring_a,0.37892247058199474,medium
35910M74L01000,22.0,11.909489512443542,10.090510487556458,1.6817517479260762,5.6923076923076925,45.86595676162026,0.29544287463566204,recurring_a,0.22189469233637904,low
3627479P01000,12.0,8.1198171377182,7.106225848197937,1.1843709746996562,3.3076923076923075,59.21854873498281,0.35806564351384956,recurring_a,0.36017660237971166,medium
3641054G01000,9.0,12.06162703037262,9.965949177742004,1.6609915296236675,2.076923076923077,110.73276864157782,0.7997366624113954,recurring_a,0.3699356090817601,medium
3641063J02000,4.0,11.143339395523071,7.143339395523071,1.190556565920512,2.8461538461538463,178.58348488807678,0.4183036582963961,recurring_a,0.24863431740048997,low
36410M67K10000,31.0,11.089205265045166,19.910794734954834,3.318465789159139,6.461538461538462,64.22837011275753,0.5135720864174859,recurring_a,0.3889009741550685,medium
3658354P01000,19.0,11.763980865478516,9.040194511413574,1.5066990852355957,5.230769230769231,47.57997111270302,0.28804541335386386,recurring_a,0.3916208775819424,medium
37145M55B21000,14.0,12.424898982048035,9.211345791816713,1.5352242986361189,4.769230769230769,65.7953270844051,0.32190186906886364,recurring_a,0.5476433201364316,medium
37145M66L00000,10.0,7.573132395744324,5.570099472999573,0.9283499121665955,1.7692307692307692,55.70099472999573,0.5247195155724236,recurring_a,0.29682997249688386,low
37736M58R00000,10.0,8.849530458450317,3.466351270675659,0.5777252117792765,2.583333333333333,34.66351270675659,0.22363556585004254,recurring_a,0.2316853943197651,low
3773773R00Z2S,7.0,8.917348146438599,3.7044317722320557,0.6174052953720093,5.0,52.92045388902937,0.12348105907440185,recurring_a,0.37207063028187015,medium
38340M51K42000,35.0,13.490988969802856,21.509011030197144,3.584835171699524,3.1538461538461537,61.454317229134695,1.1366550544413125,recurring_a,0.3297138517699894,low
3845071L10000,15.0,11.585469245910645,8.262467622756958,1.3770779371261597,3.3846153846153846,55.08311748504639,0.40686393596909265,recurring_a,0.3682998767705548,medium
38450M79M00000,16.0,9.153312087059021,12.011488318443298,2.0019147197405496,3.3076923076923075,75.07180199027061,0.6052300315494685,recurring_a,0.3127009874319341,low
