sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,selection_score,champion_quality
83770M55T005PK,08_fair_champion,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,94.51499120912727,100.55893422115072,48.0,52.41143687520346,48.26828842615235,4.41143687520346,39,94.51499120912727,under_100
8381065A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,60.0,0.0,60.0,-60.0,6,100.0,under_100
8381152R02000,08_fair_champion,sba_croston,SBA Croston,109.8534350505404,122.62015224268684,65.0,54.06545490817027,79.70309895774645,-10.93454509182973,60,109.8534350505404,under_200
8381165J00000,08_fair_champion,sba_croston,SBA Croston,107.1977244369246,111.23756257724182,75.0,33.53565099425942,83.42817193293136,-41.46434900574057,64,107.1977244369246,under_200
8381173R00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,98.12312338480785,100.73884428139189,43.0,7.052540497397938,43.317703040998516,-35.94745950260206,29,98.12312338480785,under_100
8381180J00000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,87.75804981751632,134.24902237712823,78.0,133.3666047058793,104.71423745416,55.36660470587928,63,87.75804981751632,under_100
83811M68P00000,08_fair_champion,sba_croston,SBA Croston,100.36295460340052,103.9797458454336,138.0,35.11342845782205,143.49204926669836,-102.88657154217796,82,100.36295460340052,under_200
83811M74L01000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,103.27328351947169,111.9789792645362,62.0,13.075449824333191,69.42696714401245,-48.92455017566681,48,103.27328351947169,under_200
83811M79G11000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,98.97810152718719,98.53887590202126,148.0,53.72354793548584,145.83753633499146,-94.27645206451416,89,98.97810152718719,under_100
8382065A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,60.0,0.0,60.0,-60.0,6,100.0,under_100
8382165J00000,08_fair_champion,sba_croston,SBA Croston,103.42824461904554,102.7767401838585,113.0,44.76765697437803,116.13771640776008,-68.23234302562197,76,103.42824461904554,under_200
83821M74L01000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,82.28610000832775,68.83932254467791,171.0,152.85318624973297,117.71524155139923,-18.14681375026703,113,82.28610000832775,under_100
83821M79G11000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,102.73630472970386,114.69602955354226,148.0,144.97860407829285,169.75012373924255,-3.0213959217071533,74,102.73630472970386,under_200
8383165J00000,08_fair_champion,sba_croston,SBA Croston,115.32371309123978,118.99430576409902,84.0,76.71835856475268,99.95521684184315,-7.281641435247334,63,115.32371309123978,under_200
83831M79G00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,106.88487500906176,106.50003395080566,125.0,60.12504243850708,133.12504243850708,-64.87495756149292,67,106.88487500906176,under_200
8384165J00000,08_fair_champion,sba_croston,SBA Croston,105.24778530599085,100.1350782025558,103.0,53.66079392317861,103.13913054863248,-49.33920607682139,81,105.24778530599085,under_200
83841M75T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,55.0,0.0,55.0,-55.0,6,100.0,under_100
83841M79G01000,08_fair_champion,sba_croston,SBA Croston,109.27070810822164,111.609628857176,129.0,55.721560855118256,143.97642122575704,-73.27843914488176,65,109.27070810822164,under_200
8392165J010CB,08_fair_champion,sba_croston,SBA Croston,98.93520137543752,98.11980102068908,127.0,58.61076081522091,124.61214729627513,-68.38923918477909,87,98.93520137543752,under_100
83922M68P000CB,08_fair_champion,seasonal_sba_croston,Seasonal SBA Croston,131.28505909813194,195.10074462017343,49.0,92.88493332099736,95.599364863885,43.88493332099736,41,131.28505909813194,under_200
8392364J010CB,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,7.0,0.0,7.0,-7.0,7,100.0,under_100
8392471L200CE,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,105.09801850257777,105.48442602157593,84.0,25.547770500183105,88.60691785812378,-58.452229499816895,66,105.09801850257777,under_200
83924M74T000CB,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,93.71295179090623,86.01212484783001,89.0,64.57322278618813,76.55079111456871,-24.426777213811874,65,93.71295179090623,under_100
83924M76T100CB,08_fair_champion,recent_mean_6,Recent Mean 6m,99.66485507246377,99.59349593495936,82.0,9.0,81.66666666666667,-73.0,51,99.66485507246377,under_100
83932M75T000CB,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,80.09365133260927,119.54354936804754,16.0,24.64298805944298,19.126967898887607,8.64298805944299,13,80.09365133260927,under_100
83934M75T000CB,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,70.55707636066535,108.41409003480878,17.0,24.64298805944298,18.430395305917493,7.64298805944299,14,70.55707636066535,under_100
8394068L50000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,90.94460283915201,76.22471194375645,132.0,155.05077189207077,100.61661976575851,23.05077189207077,100,90.94460283915201,under_100
83940M55T010PG,08_fair_champion,boosted_sba_hybrid,Boosted SBA Hybrid,79.86783927359514,78.72758658933803,616.0,200.0959908312925,484.9619333903223,-415.9040091687075,132,79.86783927359514,under_100
83940M74L00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,102.45110265079572,33.0,0.8088638747625871,33.80886387476259,-32.19113612523741,33,100.0,under_100
83940M74T01ZHJ,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0,under_100
83943M68P00000,08_fair_champion,sba_croston,SBA Croston,149.37600521901942,647.9536594803501,15.0,100.20291517455924,97.19304892205253,85.20291517455925,15,149.37600521901942,under_200
83970M55T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,101.17680832446337,103.397308231827,53.0,5.376118205943612,54.80057336286832,-47.62388179405639,39,101.17680832446337,under_200
8450162R02000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,19.0,0.0,19.0,-19.0,13,100.0,under_100
8450171L02000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,21.0,0.0,21.0,-21.0,19,100.0,under_100
84501M56R00000,08_fair_champion,sba_croston,SBA Croston,94.69465650085225,88.26973316107589,174.0,62.84675223299377,153.58933570027204,-111.15324776700623,108,94.69465650085225,under_100
8450373R00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.97083651477641,110.91935999539433,49.0,11.517742395401001,54.350486397743225,-37.482257604599,37,102.97083651477641,under_200
84503M62S00000,08_fair_champion,sba_croston,SBA Croston,93.9625695391566,89.73065272960697,214.0,97.07072491744997,192.0235968413589,-116.92927508255003,99,93.9625695391566,under_100
84503M80T20000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,89.39164401099721,100.8093386888504,54.0,20.619065821170807,54.43704289197922,-33.38093417882919,24,89.39164401099721,under_100
84504M68P00000,08_fair_champion,sba_croston,SBA Croston,101.55606393475628,97.15724737609465,142.0,71.13924649786476,137.96329127405437,-70.86075350213522,86,101.55606393475628,under_200
8451061M02000,08_fair_champion,sba_croston,SBA Croston,91.78298055549276,89.80740224320881,158.0,58.2016319509174,141.89569554426993,-99.7983680490826,103,91.78298055549276,under_100
84510M76T21000,08_fair_champion,aggregate_allocation,Aggregate Allocation,98.5195402784002,97.59359167241507,94.0,11.972004022227257,91.73797617207018,-82.02799597777275,61,98.5195402784002,under_100
84510M76T31000,08_fair_champion,recent_mean_6,Recent Mean 6m,98.7584068936528,97.58203799654578,193.0,60.0,188.3333333333333,-133.0,68,98.7584068936528,under_100
84510M80T11000,08_fair_champion,direct_random_forest_log1p,Direct Random Forest log1p,63.77485357440322,90.82524671262534,110.0,30.5492143371312,99.90777138388788,-79.45078566286881,23,63.77485357440322,under_70
84511M53M00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,95.42597969846746,92.087166370924,162.0,55.71459992182662,149.18120952089686,-106.28540007817338,91,95.42597969846746,under_100
84511M68K00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,114.52659956451987,121.41245837305107,51.0,31.020387291908264,61.92035377025604,-19.979612708091736,47,114.52659956451987,under_200
8454154P01000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,101.8029938686041,99.81048229065809,88.0,20.220366835594177,87.83322441577911,-67.77963316440582,72,101.8029938686041,under_200
84541M56R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,95.34533430673496,92.50982768775881,129.0,23.147907972335815,119.33767771720886,-105.85209202766418,81,95.34533430673496,under_100
84556M80T00000,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,93.58488594516302,101.36606350843624,21.0,21.218541777195345,21.28687333677161,0.2185417771953481,13,93.58488594516302,under_100
84570M62S10000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,87.9601271047729,89.68324599090529,163.0,198.03050059080124,146.18369096517563,35.03050059080124,95,87.9601271047729,under_100
84570M67P10000,08_fair_champion,sba_croston,SBA Croston,107.92519723469206,122.37083719257544,98.0,92.67871748339483,119.92342044872396,-5.321282516605139,62,107.92519723469206,under_200
84570M75T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,28.0,0.0,28.0,-28.0,14,100.0,under_100
8458065J02000,08_fair_champion,sba_croston,SBA Croston,85.8731383020737,78.83429040850496,161.0,80.62952915501856,126.92320755769296,-80.37047084498144,110,85.8731383020737,under_100
8458080J01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,33.0,0.0,33.0,-33.0,18,100.0,under_100
84611M76M00000,08_fair_champion,sba_croston,SBA Croston,100.20286294532048,98.25061106195012,125.0,48.67788850055399,122.81326382743764,-76.32211149944601,89,100.20286294532048,under_200
84641M77G00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,15.0,0.0,15.0,-15.0,11,100.0,under_100
8470161LVBZJ3,08_fair_champion,sba_croston,SBA Croston,102.22704845927258,110.68671133212602,121.0,56.70876169501801,133.9309207118725,-64.29123830498199,65,102.22704845927258,under_200
8470178R005PK,08_fair_champion,sba_croston,SBA Croston,100.0,100.0,19.0,0.0,19.0,-19.0,7,100.0,under_100
8470181A015PK,08_fair_champion,sba_croston,SBA Croston,115.40325463415856,138.75323806400763,106.0,74.66500573398696,147.0784323478481,-31.33499426601304,38,115.40325463415856,under_200
84701M53M005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,102.55365782271961,105.66325285311403,58.0,5.749273031949997,61.28468665480614,-52.25072696805,33,102.55365782271961,under_200
84701M53T3026U,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,94.95036066820225,100.71381677170189,49.0,20.619065821170807,49.349770218133926,-28.380934178829193,24,94.95036066820225,under_100
84701M55TG0ZHJ,08_fair_champion,recent_mean_6,Recent Mean 6m,93.89443277310924,87.87878787878789,209.0,45.00000000000001,183.66666666666669,-164.0,94,93.89443277310924,under_100
84701M56R50ZHJ,08_fair_champion,sba_croston,SBA Croston,96.50015847069386,94.3747655181067,178.0,45.77113292506672,167.9870826222299,-132.22886707493328,103,96.50015847069386,under_100
84701M67P30000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.20267901829287,140.9602928828401,73.0,33.08579363785715,102.90101380447327,-39.91420636214285,12,100.20267901829287,under_200
84701M68K1026U,08_fair_champion,sba_croston,SBA Croston,108.7764073446857,106.83999072817468,165.0,73.27615094635826,176.28598470148825,-91.72384905364176,77,108.7764073446857,under_200
84701M79G30000,08_fair_champion,sba_croston,SBA Croston,96.07662695160283,85.12259275741117,178.0,147.82968355838378,151.5182151081919,-30.170316441616222,98,96.07662695160283,under_100
84701M80TA05PK,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,100.0,32.0,0.0,32.0,-32.0,18,100.0,under_100
84701M80TJ0WB3,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,80.0,0.0,80.0,-80.0,27,100.0,under_100
84701M84330000,08_fair_champion,sba_croston,SBA Croston,101.97394923587332,115.04689228224548,242.0,93.33197002434842,278.41347932303404,-148.66802997565156,61,101.97394923587332,under_200
8470277A005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,113.73829228537423,216.12304357381967,13.0,21.095995664596558,28.095995664596558,8.095995664596558,13,113.73829228537423,under_200
8470281A215PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,32.0,0.0,32.0,-32.0,10,100.0,under_100
84702M53T005PK,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,94.04846561584122,95.06465328273607,73.0,57.36881735281748,69.39719689639733,-15.631182647182522,45,94.04846561584122,under_100
84702M67P30000,08_fair_champion,sba_croston,SBA Croston,116.42295980093591,129.1601644726356,121.0,63.23583433219314,156.28379901188907,-57.76416566780686,48,116.42295980093591,under_200
84702M67P4026U,08_fair_champion,sba_croston,SBA Croston,92.35195706373813,87.75122228323187,159.0,68.08007353982529,139.52444343033866,-90.9199264601747,102,92.35195706373813,under_100
84702M68K1026U,08_fair_champion,sba_croston,SBA Croston,103.20393393994136,103.591498072643,140.0,35.87943416935733,145.0280973017002,-104.12056583064268,82,103.20393393994136,under_200
84702M74L215PK,08_fair_champion,sba_croston,SBA Croston,99.3199423088572,93.760478210802,143.0,52.40467147423932,134.07748384144685,-90.59532852576068,94,99.3199423088572,under_100
84702M80TA05PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,99.99128032562345,115.64057373231456,31.0,8.353288769721985,35.84857785701752,-22.646711230278015,21,99.99128032562345,under_100
84702M80TJ0WB3,08_fair_champion,boosted_sba_hybrid,Boosted SBA Hybrid,97.4592418964035,97.987647712227,90.0,16.300053530961296,88.1888829410043,-73.69994646903871,48,97.4592418964035,under_100
84702M84320000,08_fair_champion,sba_croston,SBA Croston,115.4889724149043,96.59119559893696,295.0,260.6615467404051,284.944027016864,-34.338453259594914,94,115.4889724149043,under_200
8470381A14V12,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,55.0,0.0,55.0,-55.0,10,100.0,under_100
8471573K00RX0OTS,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,32.0,0.0,32.0,-32.0,14,100.0,under_100
84728M80T005PK,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,46.0,0.0,46.0,-46.0,6,100.0,under_100
8473077MB1000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,54.0,0.0,54.0,-54.0,27,100.0,under_100
84730M55T00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,98.19693760336386,95.12320192868278,298.0,34.36256992816925,283.46714174747467,-263.63743007183075,114,98.19693760336386,under_100
84730M56R00000,08_fair_champion,sba_croston,SBA Croston,99.09517312037786,96.94620081647032,251.0,51.423202927946605,243.33496404934053,-199.57679707205327,97,99.09517312037786,under_100
84730M67P00000,08_fair_champion,sba_croston,SBA Croston,104.53548871331964,116.35295197425611,133.0,51.87742798832572,154.74942612576064,-81.1225720116743,55,104.53548871331964,under_200
84730M74L20000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,99.69922472973644,96.410365301818,221.0,24.353371165493044,213.0669073170178,-196.64662883450694,84,99.69922472973644,under_100
84730M74T00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,99.9933556491058,101.6444074539627,94.0,4.672111862369315,95.54574300672493,-89.32788813763068,55,99.9933556491058,under_100
84730M76T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,103.82291855232796,107.6685666587709,99.0,15.99683743260594,106.5918809921832,-83.00316256739406,51,103.82291855232796,under_200
84740M74L20000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.13128803682801,95.87779567840903,187.0,24.480132341384888,179.29147791862488,-162.5198676586151,67,100.13128803682801,under_200
84740M74T00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,99.9949001692698,101.21712047773617,127.0,4.672111862369315,128.54574300672493,-122.32788813763068,62,99.9949001692698,under_100
84740M76T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,108.21167747152076,107.42915989392952,112.0,26.993574147210943,120.32065908120106,-85.00642585278905,62,108.21167747152076,under_200
8480254P446GS,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.35241759485669,106.94621884545614,43.0,8.412559568881989,45.98687410354614,-34.58744043111801,36,100.35241759485669,under_200
8485165D006GS,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,49.0,0.0,49.0,-49.0,16,100.0,under_100
8485177K006GS,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,98.95293080555881,97.99851499838272,197.0,22.301063179969788,193.05707454681396,-174.6989368200302,80,98.95293080555881,under_100
84901M56R63HLK,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,104.18618760804806,109.68473258666944,34.0,9.753659523192725,37.29280907946761,-24.246340476807276,34,104.18618760804806,under_200
84901M62S51BHE,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,83.89607953552151,77.65317931169389,207.0,157.8033394922727,160.74208117520635,-49.19666050772727,109,83.89607953552151,under_100
84902M62S43BHE,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,91.09479590515208,80.41115616783705,227.0,140.98432157293698,182.5333245009901,-86.01567842706301,107,91.09479590515208,under_100
85355M68PA1000,08_fair_champion,sba_croston,SBA Croston,125.28078167190624,115.07232202589309,202.0,72.38801489054963,232.446090492304,-129.6119851094504,70,125.28078167190624,under_200
8687761JA0000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,26.0,0.0,26.0,-26.0,4,100.0,under_100
87205M79G51000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,126.36608273279471,157.60555997971565,31.0,27.58129847049713,48.85772359371185,-3.4187015295028687,22,126.36608273279471,under_200
8721174G10P4Z,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,84.66286311299388,150.28274713996936,78.0,63.244251203379065,117.22054276917608,-14.755748796620944,24,84.66286311299388,under_100
8721176G11T01,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,103.88554156410929,126.73765193013584,34.0,11.599333465099335,43.090801656246185,-22.400666534900665,12,103.88554156410929,under_200
87211M76G00T01,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,110.57123218307616,23.0,2.4313834021075165,25.43138340210752,-20.568616597892483,18,100.0,under_100
87286M81P00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.95003836322576,102.49449044897936,138.0,7.398324072360992,141.44239681959152,-130.601675927639,69,100.95003836322576,under_200
87491M68P105PK,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,102.13525572297594,98.88983329198958,227.0,20.853389548180814,224.47992157281635,-206.14661045181919,94,102.13525572297594,under_200
87991M68P105PK,08_fair_champion,sba_croston,SBA Croston,97.2990633023338,93.36719544833328,246.0,101.31674645355515,229.68330080289985,-144.68325354644483,95,97.2990633023338,under_100
88912M76M00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,23.0,0.0,23.0,-23.0,11,100.0,under_100
88921M68P01000,08_fair_champion,sba_croston,SBA Croston,90.38944575056462,86.39222726020317,468.0,179.93046521488156,404.3156235777508,-288.06953478511844,112,90.38944575056462,under_100
8926050J00000,08_fair_champion,sba_croston,SBA Croston,98.49626634958508,98.95481468591828,116.0,29.367326683608333,114.7875850356652,-86.63267331639166,84,98.49626634958508,under_100
89267M60M00000,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,97.17765804930396,175.10341385524856,7.0,10.885539076983806,12.2572389698674,3.885539076983803,5,97.17765804930396,under_100
89969M52R00000,08_fair_champion,sba_croston,SBA Croston,87.28891081638217,81.05072222817273,232.0,105.22030119400964,188.03767556936072,-126.77969880599034,115,87.28891081638217,under_100
89969M63J00000,08_fair_champion,direct_random_forest_log1p,Direct Random Forest log1p,86.91496251633133,93.7642286123686,159.0,129.6427728827561,149.08512349366606,-29.35722711724388,85,86.91496251633133,under_100
9531071L01000,08_fair_champion,sba_croston,SBA Croston,95.08359956096731,96.39171748506908,174.0,27.61769653106565,167.72158842402018,-146.38230346893437,113,95.08359956096731,under_100
95310M68K00000,08_fair_champion,sba_croston,SBA Croston,101.54146728932638,101.90711365802062,167.0,22.14119442931648,170.18487980889444,-144.85880557068353,91,101.54146728932638,under_200
95310M75T00000,08_fair_champion,hurdle_random_forest,Hurdle Random Forest,83.6007564978447,96.90223499615374,95.0,27.342403929452946,92.05712324634604,-67.65759607054706,10,83.6007564978447,under_100
