sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,selection_score
7821965J105PK,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,130.8046384896631,436.289842643461,26.0,99.11464677859844,113.43535908729989,73.11464677859843,12,130.8046384896631
7822565J105PK,08_fair_champion,sba_croston_tuned,SBA Croston Tuned,134.05873718192032,251.28016173111143,25.0,57.3819545034131,62.82004043277787,32.3819545034131,25,134.05873718192032
7877361M00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,13.0,0.0,13.0,-13.0,13,100.0
8143061A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,159.6175065674012,74.0,44.11695485987688,118.11695485987688,-29.883045140123112,8,100.0
8181065J02000,08_fair_champion,sba_croston,SBA Croston,92.12189283906324,124.63097545063069,79.0,80.64123904833647,98.45847060599824,1.6412390483364945,59,92.12189283906324
8181086R00000,08_fair_champion,sba_croston,SBA Croston,87.7961394139729,89.88154749847304,455.0,102.36155873594694,408.9610411180523,-352.63844126405303,122,87.7961394139729
81810M55T01000,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,82.88403162782335,80.04601072467788,219.0,117.37716548131496,175.30076348704458,-101.62283451868504,99,82.88403162782335
8183065J02000,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,96.69035078370092,139.65097331040036,23.0,21.18708162298958,32.11972386139208,-1.81291837701042,18,96.69035078370092
8185080G00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,42.0,0.0,42.0,-42.0,12,100.0
81850M67P00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,58.0,0.0,58.0,-58.0,9,100.0
81850M74L00000,08_fair_champion,sba_croston,SBA Croston,100.89773900634816,105.3140581767814,96.0,58.76693811778968,101.10149584971012,-37.23306188221032,74,100.89773900634816
81850M79G10000,08_fair_champion,recent_mean_6,Recent Mean 6m,125.39983164983164,245.37037037037032,36.0,78.0,88.33333333333333,41.99999999999999,26,125.39983164983164
81850M79G20000,08_fair_champion,sba_croston,SBA Croston,139.20425161208263,111.9706492894194,267.0,129.53094048494967,298.9616336027498,-137.46905951505033,97,139.20425161208263
81860M67P00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,28.0,0.0,28.0,-28.0,9,100.0
81860M79G10000,08_fair_champion,sba_croston_tuned,SBA Croston Tuned,124.49628842844729,145.86599099550853,78.0,48.60075446646104,113.77547297649664,-29.399245533538974,18,124.49628842844729
8211065J01000,08_fair_champion,sba_croston,SBA Croston,97.20127784372208,93.87377219545458,162.0,54.94051483087023,152.0755109566364,-107.0594851691298,96,97.20127784372208
82110M55T10000,08_fair_champion,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,74.06779249715176,74.11193708003513,211.0,140.89138660774398,156.37618723887414,-70.108613392256,112,74.06779249715176
82150M820005ES,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,15.0,0.0,15.0,-15.0,11,100.0
82160M67P10000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,13.0,0.0,13.0,-13.0,13,100.0
8220061870000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,24.0,0.0,24.0,-24.0,6,100.0
82200M84880000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,92.0,0.0,92.0,-92.0,20,100.0
8228061810000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,97.77207866075685,100.47070180916764,26.0,5.228405265399804,26.122382470383588,-20.7715947346002,25,97.77207866075685
8228076872000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,101.20556010626144,115.37633058245684,65.0,14.93896981095785,74.99461487859695,-50.06103018904214,31,101.20556010626144
82280M79811000,08_fair_champion,sba_croston,SBA Croston,97.88666039777588,95.06799690057848,198.0,41.325129606047575,188.2346338631454,-156.67487039395243,104,97.88666039777588
82302M68P15000,08_fair_champion,sba_croston,SBA Croston,104.82652672265016,108.2128742046904,96.0,52.52339196695329,103.8843592365028,-43.47660803304671,70,104.82652672265016
82504M84500000,08_fair_champion,tsb,TSB,132.33553962299538,165.22275993747888,77.0,92.39673555565018,127.22152515185871,15.396735555650174,36,132.33553962299538
82510M53M00000,08_fair_champion,sba_croston,SBA Croston,115.80033846786507,153.70406824177678,59.0,75.48334600627001,90.6854002626483,16.48334600627,47,115.80033846786507
82510M60M51000,08_fair_champion,sba_croston,SBA Croston,115.92572399927498,127.70368381466392,76.0,80.5457022628553,97.0547996991446,4.545702262855299,59,115.92572399927498
82510M75T20000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,65.89229864619921,84.99730873778559,6.0,2.608691881770325,5.099838524267135,-3.391308118229674,2,65.89229864619921
82570M53810000,08_fair_champion,sba_croston,SBA Croston,93.36359559326226,89.00526100289612,184.0,63.48299073419594,163.76968024532886,-120.51700926580408,107,93.36359559326226
82570M53M00000,08_fair_champion,sba_croston,SBA Croston,103.65659008950765,105.4776070384095,207.0,48.12826812525594,218.3386465695077,-158.87173187474406,63,103.65659008950765
82651M74K00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,96.3380267485004,115.26025049812633,111.0,83.20442173891195,127.93887805292024,-27.79557826108805,67,96.3380267485004
8276161A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,101.63804817808251,115.17595288143308,32.0,8.786578386815037,36.85630492205859,-23.213421613184963,22,101.63804817808251
82811M75J00000,08_fair_champion,sba_croston,SBA Croston,104.97353455305203,107.93880836468034,104.0,65.44891832295312,112.25636069926756,-38.55108167704688,71,104.97353455305203
8281257LA0ZNL,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,100.32252846260334,151.7235958974312,39.0,34.89129192138711,59.17220239999817,-4.108708078612889,39,100.32252846260334
82814M75J00000,08_fair_champion,sba_croston,SBA Croston,112.84009187974716,129.15996714084292,77.0,69.97722629232854,99.45317469844906,-7.022773707671465,55,112.84009187974716
82840M68P005PK,08_fair_champion,hurdle_random_forest,Hurdle Random Forest,100.0,100.0,9.0,0.0,9.0,-9.0,3,100.0
8285081A125PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,63.0,0.0,63.0,-63.0,9,100.0
8285081A225PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,101.7406509638366,105.470069380888,32.0,1.7504222018841569,33.75042220188416,-30.249577798115844,26,101.7406509638366
8296060G00T01,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,42.0,0.0,42.0,-42.0,6,100.0
82960M60G005ES,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,119.94149500084067,123.64294015629469,183.0,101.96330832195368,226.26658048601928,-81.03669167804631,51,119.94149500084067
82960M60G00P4Z,08_fair_champion,sba_croston,SBA Croston,105.9596312545258,104.7272554648337,138.0,91.79243226117376,144.5236125414705,-46.20756773882624,76,105.9596312545258
82960M60G00V6N,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,147.0,0.0,147.0,-147.0,11,100.0
8298265D00P4Z,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,148.09435657908966,132.1130464195925,190.0,138.08030086441943,251.01478819722576,-51.91969913558057,45,148.09435657908966
82982M65D00000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,107.68750703745538,103.16463938814168,1078.0,339.120987269269,1112.1148126041674,-738.8790127307309,78,107.68750703745538
82982M65D005PK,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,98.5647505943998,96.44489784398291,1528.0,355.3880937859348,1473.6780390560589,-1172.6119062140651,101,98.5647505943998
83101M53M10GCY,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,103.478109520188,24.0,0.8347462848451175,24.83474628484512,-23.165253715154883,18,100.0
8313063JC0C48,08_fair_champion,sba_croston,SBA Croston,100.0,100.0,28.0,0.0,28.0,-28.0,10,100.0
83401M55R01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,104.19705554904836,108.5782771982738,28.0,5.430229482223737,30.401917615516663,-22.569770517776263,28,104.19705554904836
83402M79G50000,08_fair_champion,sba_croston,SBA Croston,94.28228554906153,96.31290432213126,148.0,69.40080902492399,142.54309839675426,-78.59919097507601,86,94.28228554906153
8344060A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,31.0,0.0,31.0,-31.0,13,100.0
8366152R01000,08_fair_champion,sba_croston,SBA Croston,109.47821434767576,117.45802912203771,72.0,58.31924225988224,84.56978096786716,-13.680757740117764,67,109.47821434767576
83661M68P01000,08_fair_champion,sba_croston,SBA Croston,101.17547001609906,101.43640121566636,179.0,32.02489152729552,181.5711581760428,-146.97510847270448,95,101.17547001609906
83665M68P01000,08_fair_champion,sba_croston,SBA Croston,104.5213026641168,101.463918730355,128.0,29.398131213093727,129.87381597485438,-98.60186878690628,76,104.5213026641168
83714M62B00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,179.27755167808164,53.0,42.01710238938327,95.01710238938328,-10.98289761061674,8,100.0
83740M62S005PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,19.0,0.0,19.0,-19.0,13,100.0
83755M74L005PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,104.75283926805862,101.7624650809285,100.0,10.173175877568372,101.7624650809285,-89.82682412243163,54,104.75283926805862
83770M55T005PK,08_fair_champion,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,94.51499120912727,100.55893422115072,48.0,52.41143687520346,48.26828842615235,4.41143687520346,39,94.51499120912727
8381065A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,60.0,0.0,60.0,-60.0,6,100.0
8381152R02000,08_fair_champion,sba_croston,SBA Croston,109.8534350505404,122.62015224268684,65.0,54.06545490817027,79.70309895774645,-10.93454509182973,60,109.8534350505404
8381165J00000,08_fair_champion,sba_croston,SBA Croston,107.1977244369246,111.23756257724182,75.0,33.53565099425942,83.42817193293136,-41.46434900574057,64,107.1977244369246
8381173R00000,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,99.2578387615497,147.28096643118326,43.0,29.711109508609205,63.330815565408805,-13.288890491390797,29,99.2578387615497
8381180J00000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,87.75804981751632,134.24902237712823,78.0,133.3666047058793,104.71423745416,55.36660470587928,63,87.75804981751632
83811M68P00000,08_fair_champion,sba_croston,SBA Croston,100.36295460340052,103.9797458454336,138.0,35.11342845782205,143.49204926669836,-102.88657154217796,82,100.36295460340052
83811M74L01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,109.04511550042172,128.2063922026872,62.0,51.066506269017175,79.48796316566606,-10.933493730982825,48,109.04511550042172
83811M79G11000,08_fair_champion,sba_croston,SBA Croston,100.16459079903602,97.96693820210962,148.0,45.67334223726503,144.99106853912224,-102.32665776273498,89,100.16459079903602
8382065A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,60.0,0.0,60.0,-60.0,6,100.0
8382165J00000,08_fair_champion,sba_croston,SBA Croston,103.42824461904554,102.7767401838585,113.0,44.76765697437803,116.13771640776008,-68.23234302562197,76,103.42824461904554
83821M74L01000,08_fair_champion,seasonal_sba_croston,Seasonal SBA Croston,83.73607819809092,70.30596366113983,171.0,159.42004959730303,120.2231978605491,-11.57995040269699,113,83.73607819809092
83821M79G11000,08_fair_champion,sba_croston,SBA Croston,103.13585686122072,104.46483051701848,148.0,22.779050444795804,154.60794916518734,-125.2209495552042,74,103.13585686122072
8383165J00000,08_fair_champion,sba_croston,SBA Croston,115.32371309123978,118.99430576409902,84.0,76.71835856475268,99.95521684184315,-7.281641435247334,63,115.32371309123978
83831M79G00000,08_fair_champion,sba_croston,SBA Croston,107.31199226052372,109.09295086727742,125.0,40.59964332179736,136.3661885840968,-84.40035667820264,67,107.31199226052372
8384165J00000,08_fair_champion,sba_croston,SBA Croston,105.24778530599085,100.1350782025558,103.0,53.66079392317861,103.13913054863248,-49.33920607682139,81,105.24778530599085
83841M75T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,55.0,0.0,55.0,-55.0,6,100.0
83841M79G01000,08_fair_champion,sba_croston,SBA Croston,109.27070810822164,111.609628857176,129.0,55.721560855118256,143.97642122575704,-73.27843914488176,65,109.27070810822164
8392165J010CB,08_fair_champion,sba_croston,SBA Croston,98.93520137543752,98.11980102068908,127.0,58.61076081522091,124.61214729627513,-68.38923918477909,87,98.93520137543752
83922M68P000CB,08_fair_champion,seasonal_sba_croston,Seasonal SBA Croston,131.28505909813194,195.10074462017343,49.0,92.88493332099736,95.599364863885,43.88493332099736,41,131.28505909813194
8392364J010CB,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,7.0,0.0,7.0,-7.0,7,100.0
8392471L200CE,08_fair_champion,sba_croston,SBA Croston,114.80835641189036,118.957377144845,84.0,87.20190445166847,99.9241968016698,3.201904451668468,66,114.80835641189036
83924M74T000CB,08_fair_champion,tsb,TSB,93.75776954177898,89.30719101123596,89.0,28.5498,79.4834,-60.4502,65,93.75776954177898
83924M76T100CB,08_fair_champion,recent_mean_6,Recent Mean 6m,99.66485507246377,99.59349593495936,82.0,9.0,81.66666666666667,-73.0,51,99.66485507246377
83932M75T000CB,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,80.09365133260927,119.54354936804754,16.0,24.64298805944298,19.126967898887607,8.64298805944299,13,80.09365133260927
83934M75T000CB,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,70.55707636066535,108.41409003480878,17.0,24.64298805944298,18.430395305917493,7.64298805944299,14,70.55707636066535
8394068L50000,08_fair_champion,sba_croston,SBA Croston,94.13809944469332,89.22956899236594,132.0,61.42057663302008,117.78303106992304,-70.57942336697994,100,94.13809944469332
83940M55T010PG,08_fair_champion,boosted_sba_hybrid,Boosted SBA Hybrid,79.86783927359514,78.72758658933803,616.0,200.0959908312925,484.9619333903223,-415.9040091687075,132,79.86783927359514
83940M74L00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,102.45110265079572,33.0,0.8088638747625871,33.80886387476259,-32.19113612523741,33,100.0
83940M74T01ZHJ,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
83943M68P00000,08_fair_champion,sba_croston,SBA Croston,149.37600521901942,647.9536594803501,15.0,100.20291517455924,97.19304892205253,85.20291517455925,15,149.37600521901942
83970M55T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,101.17680832446337,103.397308231827,53.0,5.376118205943612,54.80057336286832,-47.62388179405639,39,101.17680832446337
8450162R02000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,19.0,0.0,19.0,-19.0,13,100.0
8450171L02000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,21.0,0.0,21.0,-21.0,19,100.0
84501M56R00000,08_fair_champion,sba_croston,SBA Croston,94.69465650085225,88.26973316107589,174.0,62.84675223299377,153.58933570027204,-111.15324776700623,108,94.69465650085225
8450373R00000,08_fair_champion,sba_croston,SBA Croston,117.91710769587984,176.29301773637755,49.0,69.05634806716304,86.38357869082499,20.05634806716304,37,117.91710769587984
84503M62S00000,08_fair_champion,sba_croston,SBA Croston,93.9625695391566,89.73065272960697,214.0,97.07072491744997,192.0235968413589,-116.92927508255003,99,93.9625695391566
84503M80T20000,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,89.72582802706087,103.39752375989228,54.0,35.307317379735686,55.83466283034184,-18.69268262026432,24,89.72582802706087
84504M68P00000,08_fair_champion,sba_croston,SBA Croston,101.55606393475628,97.15724737609465,142.0,71.13924649786476,137.96329127405437,-70.86075350213522,86,101.55606393475628
8451061M02000,08_fair_champion,sba_croston,SBA Croston,91.78298055549276,89.80740224320881,158.0,58.2016319509174,141.89569554426993,-99.7983680490826,103,91.78298055549276
84510M76T21000,08_fair_champion,aggregate_allocation,Aggregate Allocation,98.5195402784002,97.59359167241507,94.0,11.972004022227257,91.73797617207018,-82.02799597777275,61,98.5195402784002
84510M76T31000,08_fair_champion,recent_mean_6,Recent Mean 6m,98.7584068936528,97.58203799654578,193.0,60.0,188.3333333333333,-133.0,68,98.7584068936528
84510M80T11000,08_fair_champion,direct_random_forest_log1p,Direct Random Forest log1p,63.77485357440322,90.82524671262534,110.0,30.5492143371312,99.90777138388788,-79.45078566286881,23,63.77485357440322
84511M53M00000,08_fair_champion,sba_croston,SBA Croston,100.60842105143163,97.52787654539397,162.0,26.47005004952583,157.99516000353822,-135.52994995047416,91,100.60842105143163
84511M68K00000,08_fair_champion,seasonal_sba_croston,Seasonal SBA Croston,115.98524341622526,160.8288795897981,51.0,81.57435745538582,82.02272859079704,30.57435745538584,47,115.98524341622526
