sku_id,recommended_model_key,recommended_model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,recommended_horizon_wmape_percent,recommended_mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,feature_count,fit_status,wmape_valid,recommended_selection_score,recommended_selection_metric,recommended_bias_percent,recommended_wmape_band,recommendation_quality
0911605023000,direct_random_forest_log1p,Direct Random Forest log1p,9,157,34.0,107.75447220994205,124.60851337965615,73.75447220994204,366.49562758722396,134.71798039228494,132.95704844885998,27,10,157,55,779,fit,True,134.71798039228494,mean_rolling_3m_wmape_percent,216.9249182645354,100_to_200,under_200
84504M68P00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,142.0,216.96087009978623,157.20805867546096,74.9608700997862,110.70990047567673,134.83478185004319,101.38773674011904,150,86,162,131,779,fit,True,134.83478185004319,mean_rolling_3m_wmape_percent,52.789345140694515,100_to_200,under_200
82504M84500000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,77.0,98.21974800356593,130.4577703757144,21.21974800356593,169.4256758126161,134.8518690594917,136.13788045380036,97,36,162,0,779,fit,True,134.8518690594917,mean_rolling_3m_wmape_percent,27.55811429034536,100_to_200,under_200
83841M79G01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,129.0,199.11356003314341,180.56970103053516,70.11356003314341,139.97651242677142,135.63327662577416,130.2042349820553,127,65,162,116,779,fit,True,135.63327662577416,mean_rolling_3m_wmape_percent,54.351596924917374,100_to_200,under_200
8382165J00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,113.0,170.6847366033091,145.35518630265037,57.6847366033091,128.63290823243395,136.03576604615594,112.16645927260949,139,76,162,95,779,fit,True,136.03576604615594,mean_rolling_3m_wmape_percent,51.04843947195496,100_to_200,under_200
73910M68P01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,144.0,248.44084492467942,161.67603300247106,104.44084492467945,112.27502291838267,136.1111030979774,111.5476591606476,145,90,162,135,779,fit,True,136.1111030979774,mean_rolling_3m_wmape_percent,72.5283645310274,100_to_200,under_200
4325251K20DB7,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,85.0,133.45664196961513,173.84532995407255,48.45664196961514,204.52391759302654,136.13999735833352,119.95166105024316,86,32,162,53,779,fallback_hist_poisson_xgboost_missing,True,136.13999735833352,mean_rolling_3m_wmape_percent,57.007814081900165,100_to_200,under_200
73820M55R60PSG,direct_tweedie_glm,Direct Tweedie GLM,9,162,25.0,86.95792471129086,87.14535054907142,61.957924711290865,348.5814021962857,136.16447845590642,137.67184918337745,61,23,162,8,779,fit,True,136.16447845590642,mean_rolling_3m_wmape_percent,247.83169884516346,100_to_200,under_200
27431M79F00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,208.0,243.20516538417365,238.97017238031884,35.20516538417365,114.88950595207636,136.31066137766538,102.16407685684605,151,88,162,115,779,fit,True,136.31066137766538,mean_rolling_3m_wmape_percent,16.925560280852714,100_to_200,under_200
0940307333000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,93.0,134.3845399609042,141.92687790829675,41.38453996090416,152.6095461379535,136.3456941971592,143.27211687247905,113,52,162,44,779,fit,True,136.3456941971592,mean_rolling_3m_wmape_percent,44.49950533430555,100_to_200,under_200
83811M79G11000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,148.0,241.18072683424236,169.00237466936875,93.18072683424239,114.19079369551943,136.71026967302566,93.6350578209167,142,89,162,136,779,fit,True,136.71026967302566,mean_rolling_3m_wmape_percent,62.959950563677296,100_to_200,under_200
38452M68K00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,36.0,78.34996458724473,88.23974747761383,42.34996458724472,245.11040966003844,136.99156623429377,146.0163834636548,69,28,162,0,779,fit,True,136.99156623429377,mean_rolling_3m_wmape_percent,117.63879052012423,100_to_200,under_200
35121M66L10000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,107.0,209.3367117625381,183.13095373586927,102.3367117625381,171.15042405221428,137.03294840247204,94.57148556434704,106,60,162,118,779,fit,True,137.03294840247204,mean_rolling_3m_wmape_percent,95.64178669396085,100_to_200,under_200
6800271L00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,107.0,164.98892959668797,141.26686169481596,57.98892959668796,132.02510438767848,137.11471179398214,88.88953590656136,127,73,162,101,779,fit,True,137.11471179398214,mean_rolling_3m_wmape_percent,54.195261305315846,100_to_200,under_200
75430M76M00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,124.0,181.5724520783276,125.7755045023774,57.572452078327586,101.4318584696592,137.2772226171831,92.50335103691091,149,95,162,100,779,fit,True,137.2772226171831,mean_rolling_3m_wmape_percent,46.429396837360954,100_to_200,under_200
43250M68K1027N,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,65.0,159.0397173130028,138.2413358589253,94.0397173130028,212.67897824450046,137.45943473645923,98.4256940192218,87,48,162,55,779,fit,True,137.45943473645923,mean_rolling_3m_wmape_percent,144.67648817385046,100_to_200,under_200
43250M74L1027N,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,67.0,154.30507299837663,135.4929953425459,87.30507299837666,202.2283512575312,137.66546555583233,105.88888601756024,93,49,162,66,779,fit,True,137.66546555583233,mean_rolling_3m_wmape_percent,130.3060791020547,100_to_200,under_200
3512080G21000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,97.0,192.66591766890275,135.9001960515909,95.66591766890276,140.10329489854732,137.9013652698615,124.91643884088074,135,75,162,113,779,fit,True,137.9013652698615,mean_rolling_3m_wmape_percent,98.62465739062141,100_to_200,under_200
71091M843005PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,53.0,99.52879682607198,116.77693909182676,46.52879682607199,220.33384734306935,138.1798850243007,138.06632643750623,64,29,162,11,779,fit,True,138.1798850243007,mean_rolling_3m_wmape_percent,87.79018269070187,100_to_200,under_200
8381165J00000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,75.0,144.2506982723546,109.49942577803915,69.25069827235463,145.99923437071885,138.20872733954403,150.08286735376402,138,64,162,52,779,fit,True,138.20872733954403,mean_rolling_3m_wmape_percent,92.33426436313951,100_to_200,under_200
7178277KA05PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,104.0,137.41999006158665,157.44206677752697,33.41999006158664,151.386602670699,138.25807225755548,133.19491705220247,108,51,162,41,779,fit,True,138.25807225755548,mean_rolling_3m_wmape_percent,32.13460582844869,100_to_200,under_200
17700M50U00000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,122,70.0,83.46931893865012,99.12482226054219,13.4693189386501,141.6068889436317,138.33418734676582,164.3863902653968,91,43,122,13,779,fallback_hist_poisson_xgboost_missing,True,138.33418734676582,mean_rolling_3m_wmape_percent,19.24188419807157,100_to_200,under_200
77181M68K005PK,direct_tweedie_glm,Direct Tweedie GLM,9,162,68.0,178.43811427005437,154.60552956032654,110.43811427005437,227.36107288283316,138.55236490617457,139.302590564289,86,42,162,87,779,fit,True,138.55236490617457,mean_rolling_3m_wmape_percent,162.40899157360937,100_to_200,under_200
82960M60G00P4Z,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,138.0,191.35042360537204,167.77930699139597,53.35042360537204,121.57920796477968,138.68562963699455,98.61680049362093,134,76,162,106,779,fit,True,138.68562963699455,mean_rolling_3m_wmape_percent,38.6597272502696,100_to_200,under_200
8211065J01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,162.0,251.7219523331174,175.27690995035613,89.72195233311743,108.19562342614576,138.7604562870176,100.94685453286779,156,96,162,145,779,fit,True,138.7604562870176,mean_rolling_3m_wmape_percent,55.38392119328236,100_to_200,under_200
11710M76M00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,157.0,199.96483285240276,194.4554149467587,42.96483285240274,123.85695219538772,138.77220219061311,124.89421802013379,136,73,162,96,779,fit,True,138.77220219061311,mean_rolling_3m_wmape_percent,27.366135574778816,100_to_200,under_200
3512062R60000,direct_tweedie_glm,Direct Tweedie GLM,9,162,56.0,123.71201075354875,111.20650308845686,67.71201075354875,198.58304122938722,139.02898722566135,131.73560194738877,86,40,162,37,779,fit,True,139.02898722566135,mean_rolling_3m_wmape_percent,120.91430491705135,100_to_200,under_200
77831M80EC00PG,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,121.0,274.3965033317952,173.401409735615,153.39650333179526,143.30695019472316,139.222171690528,95.92705949215089,134,81,162,147,779,fit,True,139.222171690528,mean_rolling_3m_wmape_percent,126.77396969569857,100_to_200,under_200
71742M79G000PG,direct_tweedie_glm,Direct Tweedie GLM,9,162,30.0,122.23658780074369,104.57063988602178,92.2365878007437,348.5687996200726,139.40113107266728,145.59813195241492,62,30,162,35,779,fit,True,139.40113107266728,mean_rolling_3m_wmape_percent,307.4552926691457,100_to_200,under_200
1776071L00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,39.0,111.40124628463846,93.50796487130246,72.40124628463849,239.76401249051915,139.55650743995798,145.84591160104674,91,39,162,25,779,fit,True,139.55650743995798,mean_rolling_3m_wmape_percent,185.6442212426628,100_to_200,under_200
7724054P105PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,54.0,103.07985820001679,98.94145998952888,49.079858200016794,183.22492590653496,139.64350026602688,147.45113144578593,119,49,162,9,779,fit,True,139.64350026602688,mean_rolling_3m_wmape_percent,90.8886262963274,100_to_200,under_200
8470277A005PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,13.0,76.41654230325285,76.23088959993348,63.416542303252854,586.3914584610268,140.28242019046144,139.29326967062133,35,13,162,0,779,fit,True,140.28242019046144,mean_rolling_3m_wmape_percent,487.8195561788681,100_to_200,under_200
35650M60M00000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,64.0,121.20801016951052,100.98053250882717,57.2080101695105,157.78208204504244,140.88857429376299,162.08237093045733,124,56,162,12,779,fit,True,140.88857429376299,mean_rolling_3m_wmape_percent,89.38751588986015,100_to_200,under_200
11710M79F70000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,57.0,149.9603103639518,142.52878460361012,92.9603103639518,250.05049930457915,141.64710148346353,129.83730359012168,84,38,162,84,779,fit,True,141.64710148346353,mean_rolling_3m_wmape_percent,163.0882637964067,100_to_200,under_200
6570079P11000,direct_tweedie_glm,Direct Tweedie GLM,9,162,139.0,192.60575352058675,174.7435159361351,53.605753520586724,125.71475966628425,141.82788925062926,101.26446333330301,142,77,162,96,779,fit,True,141.82788925062926,mean_rolling_3m_wmape_percent,38.56529030258037,100_to_200,under_200
71813M66L00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,130.0,188.997618000319,172.04365860324083,58.99761800031901,132.3412758486468,142.27652817570433,122.06995062298499,136,72,162,102,779,fit,True,142.27652817570433,mean_rolling_3m_wmape_percent,45.38278307716847,100_to_200,under_200
5827080J20000,direct_tweedie_glm,Direct Tweedie GLM,9,162,86.0,146.8656516593008,126.90730384004198,60.86565165930079,147.5666323721418,142.38486877929543,128.43732851866895,124,60,162,55,779,fit,True,142.38486877929543,mean_rolling_3m_wmape_percent,70.7740135573265,100_to_200,under_200
11710M65L00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,189.0,291.5599516706275,199.45002176961486,102.55995167062757,105.52911204741527,142.67918809053785,76.07846799795618,138,96,162,147,779,fit,True,142.67918809053785,mean_rolling_3m_wmape_percent,54.26452469345374,100_to_200,under_200
7181177MJ0799,direct_random_forest_log1p,Direct Random Forest log1p,9,162,39.0,112.92397982738468,103.6959963270487,73.92397982738467,265.88717006935565,142.70205937971443,156.69040614647514,82,32,162,4,779,fit,True,142.70205937971443,mean_rolling_3m_wmape_percent,189.54866622406325,100_to_200,under_200
35604M84400000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,77.0,132.22014546616793,171.5813247500978,55.220145466167935,222.83288928584128,142.72032206374845,146.14778677814516,53,22,162,54,779,fit,True,142.72032206374845,mean_rolling_3m_wmape_percent,71.71447463138692,100_to_200,under_200
71761M75L005PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,38.0,99.41695946889223,90.8949536171959,61.41695946889224,239.19724636104183,142.81100184523703,158.2913655911245,93,38,162,0,779,fit,True,142.81100184523703,mean_rolling_3m_wmape_percent,161.6235775497164,100_to_200,under_200
7176060P205PK,direct_tweedie_glm,Direct Tweedie GLM,9,162,148.0,208.01658347082747,164.6250703739901,60.0165834708275,111.23315565810141,143.0858790978619,82.74806868435978,150,90,162,104,779,fit,True,143.0858790978619,mean_rolling_3m_wmape_percent,40.55174558839696,100_to_200,under_200
73111M62S515PK,direct_tweedie_glm,Direct Tweedie GLM,9,162,103.0,156.01333265971994,128.90251908535186,53.01333265971992,125.148076781895,143.09148716306726,98.55195266382967,142,79,162,53,779,fit,True,143.09148716306726,mean_rolling_3m_wmape_percent,51.469255009436814,100_to_200,under_200
4311052R71000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,23.0,94.78264118260563,89.66155992135427,71.78264118260563,389.83286922327943,143.53899737727656,148.8874753612687,58,23,162,5,779,fit,True,143.53899737727656,mean_rolling_3m_wmape_percent,312.0984399243723,100_to_200,under_200
7182263J00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,117.0,169.21238563535394,160.52647430062316,52.212385635353975,137.2021147868574,143.63836017719672,113.10039955071585,124,67,162,84,779,fit,True,143.63836017719672,mean_rolling_3m_wmape_percent,44.62597062850767,100_to_200,under_200
7822565J105PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,25.0,70.15843015486281,73.1343072238424,45.15843015486281,292.5372288953696,143.69302185981027,142.79059062549823,69,25,162,0,779,fit,True,143.69302185981027,mean_rolling_3m_wmape_percent,180.63372061945128,100_to_200,under_200
7594165J00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,103.0,174.9938818299843,125.42428248624681,71.9938818299843,121.77114804489982,143.77934126411114,149.1561508378121,146,82,162,84,779,fit,True,143.77934126411114,mean_rolling_3m_wmape_percent,69.89697265047019,100_to_200,under_200
75463M79G00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,52.0,122.9420003335057,114.03521231557602,70.94200033350572,219.2984852222616,143.97727973781596,149.90663184454485,104,44,162,50,779,fit,True,143.97727973781596,mean_rolling_3m_wmape_percent,136.42692371828022,100_to_200,under_200
09409M07L025PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,704.0,322.8338459073011,895.1209979810612,-381.1661540926989,127.14786903140075,144.27522327115517,102.62382702384095,67,32,162,155,779,fit,True,144.27522327115517,mean_rolling_3m_wmape_percent,-54.14291961544018,100_to_200,under_200
83831M79G00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,125.0,235.0327814198526,186.70245893737103,110.03278141985258,149.36196714989683,144.5556373015184,140.80014457978126,122,67,162,133,779,fit,True,144.5556373015184,mean_rolling_3m_wmape_percent,88.02622513588207,100_to_200,under_200
1161073K00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,89.0,117.50120435288105,188.16923528127688,28.50120435288104,211.42610705761447,144.64476328998916,132.6122937912723,35,12,162,42,779,fit,True,144.64476328998916,mean_rolling_3m_wmape_percent,32.02382511559667,100_to_200,under_200
6800164J01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,109.0,212.30065862782095,160.4004909333717,103.30065862782095,147.15641370034103,144.790401495979,116.36504804404879,125,73,162,121,779,fit,True,144.790401495979,mean_rolling_3m_wmape_percent,94.77124644754217,100_to_200,under_200
83402M79G50000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,148.0,262.0623798775406,197.62485399972968,114.06237987754062,133.5303067565741,145.2503848716277,102.42143695812453,130,86,162,155,779,fit,True,145.2503848716277,mean_rolling_3m_wmape_percent,77.06917559293285,100_to_200,under_200
57300M66L00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,124.0,239.85812749842597,169.7665808314792,115.858127498426,136.90853292861226,145.38208873509635,97.41898967880358,131,78,162,125,779,fit,True,145.38208873509635,mean_rolling_3m_wmape_percent,93.43397378905323,100_to_200,under_200
77811M58J100PG,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,136.0,236.16744331516503,180.14555152615353,100.16744331516504,132.45996435746585,146.13954388287928,103.5906218429161,141,81,162,133,779,fit,True,146.13954388287928,mean_rolling_3m_wmape_percent,73.65253184938605,100_to_200,under_200
3611050A30000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,39.0,160.1977175837515,162.14890346300274,121.19771758375151,415.76641913590447,146.3667450091056,136.05708018963236,44,18,162,57,779,fit,True,146.3667450091056,mean_rolling_3m_wmape_percent,310.76337841987566,100_to_200,under_200
11610M76M00000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,135.0,189.46682045354567,159.09909549993216,54.46682045354564,117.8511818518016,146.99766479987548,137.17363792038273,152,82,162,92,779,fallback_hist_poisson_xgboost_missing,True,146.99766479987548,mean_rolling_3m_wmape_percent,40.34579292855232,100_to_200,under_200
4321052R5027N,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,130.0,235.4878052038509,191.67784460503506,105.48780520385094,147.44449585002698,147.5158196098331,96.5815600578593,127,72,162,114,779,fit,True,147.5158196098331,mean_rolling_3m_wmape_percent,81.14446554142381,100_to_200,under_200
4321080S6027N,direct_hist_squared,Direct Hist Gradient Squared,9,144,25.0,77.86080795824,91.43516433904675,52.86080795824001,365.740657356187,147.6704505957565,130.50195565974963,36,13,102,30,779,fit,True,147.6704505957565,mean_rolling_3m_wmape_percent,211.44323183296004,100_to_200,under_200
1793165D00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,47.0,99.55256392641402,102.93877833383274,52.552563926414024,219.01867730602712,147.841442782985,152.73402739471408,89,35,162,0,779,fit,True,147.841442782985,mean_rolling_3m_wmape_percent,111.8139658008809,100_to_200,under_200
8298265D00P4Z,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,190.0,138.08030086441943,251.01478819722576,-51.91969913558057,132.1130464195925,148.09435657908966,155.09468768629281,106,45,162,33,779,fit,True,148.09435657908966,mean_rolling_3m_wmape_percent,-27.32615743977925,100_to_200,under_200
73412M53M10U3J,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,99.0,105.01855516764289,147.1220850148847,6.018555167642878,148.60816668170173,148.20922803788878,148.71328144507711,113,44,162,12,779,fit,True,148.20922803788878,mean_rolling_3m_wmape_percent,6.0793486541847255,100_to_200,under_200
41710M82000000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,171.0,192.2141873593007,206.22742841086557,21.2141873593007,120.60083532799156,148.69718595009115,116.77095272719153,135,72,162,102,779,fit,True,148.69718595009115,mean_rolling_3m_wmape_percent,12.40595752005889,100_to_200,under_200
68001M74L21000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,105.0,214.6179647431774,175.18132279247186,109.61796474317741,166.8393550404494,148.92001238368064,89.28619663299166,120,76,162,80,779,fit,True,148.92001238368064,mean_rolling_3m_wmape_percent,104.39806166016896,100_to_200,under_200
71761M75L105PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,113.0,184.64579921352495,145.00845861704147,71.64579921352497,128.32606957260307,150.0110253118768,112.96554791301932,142,78,162,93,779,fit,True,150.0110253118768,mean_rolling_3m_wmape_percent,63.40336213586281,100_to_200,under_200
35671M79G30000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,91.0,175.5015488794734,138.94659294259282,84.5015488794734,152.68856367317892,150.38066626116702,137.46231883798268,133,67,162,101,779,fit,True,150.38066626116702,mean_rolling_3m_wmape_percent,92.85884492249825,100_to_200,under_200
68001M53M50000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,49.0,112.68107293019267,99.82006220828106,63.68107293019266,203.71441266996132,150.97869841026437,157.47939217748976,107,42,162,19,779,fit,True,150.97869841026437,mean_rolling_3m_wmape_percent,129.9613733269238,100_to_200,under_200
3550065P02000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,206.0,209.9131436839005,237.6481885783881,3.9131436839005005,115.36319833902336,151.57305867517363,121.40844159840054,137,80,162,124,779,fit,True,151.57305867517363,mean_rolling_3m_wmape_percent,1.8995843125730585,100_to_200,under_200
71711M76M00799,direct_tweedie_glm,Direct Tweedie GLM,9,162,81.0,169.68068220241332,160.56997478238924,88.68068220241331,198.23453676838176,152.67169536487984,136.69213249062452,105,49,162,86,779,fit,True,152.67169536487984,mean_rolling_3m_wmape_percent,109.48232370668309,100_to_200,under_200
5812165J00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,54.0,147.17633452051024,135.21072639216976,93.17633452051022,250.39023405957363,152.96858707010028,148.36224910135755,80,34,162,73,779,fit,True,152.96858707010028,mean_rolling_3m_wmape_percent,172.5487676305745,100_to_200,under_200
7246079P00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,116.0,231.27793277693377,152.1757147879572,115.27793277693378,131.18596102410103,153.04911486233638,95.44340551719117,138,85,162,120,779,fit,True,153.04911486233638,mean_rolling_3m_wmape_percent,99.3775282559774,100_to_200,under_200
35603M79G30000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,59.0,161.5423507300291,132.01998559774387,102.54235073002909,223.76268745380318,153.50624693102264,147.3672091394268,101,48,162,84,779,fit,True,153.50624693102264,mean_rolling_3m_wmape_percent,173.80059445767643,100_to_200,under_200
7181180J20799,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,139.0,236.0242463182634,159.77799658140265,97.02424631826344,114.94819897942637,153.7127946052535,101.1227584341633,150,89,162,121,779,fit,True,153.7127946052535,mean_rolling_3m_wmape_percent,69.80161605630462,100_to_200,under_200
7174265J010PG,direct_random_forest_log1p,Direct Random Forest log1p,9,162,80.0,162.04287715359845,134.45860050503623,82.04287715359845,168.07325063129528,154.74713319085808,169.98331835280743,118,58,162,94,779,fit,True,154.74713319085808,mean_rolling_3m_wmape_percent,102.55359644199807,100_to_200,under_200
8470181A015PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,106.0,152.4262638002895,192.173531561018,46.4262638002895,181.2957844915264,154.93305542850862,124.8173487686553,87,38,162,79,779,fit,True,154.93305542850862,mean_rolling_3m_wmape_percent,43.79836207574481,100_to_200,under_200
7361052R005PK,direct_random_forest_log1p,Direct Random Forest log1p,9,157,49.0,113.46951682015484,149.37490838214185,64.46951682015482,304.8467518002895,155.27121148482968,131.38370389374643,32,11,157,60,779,fit,True,155.27121148482968,mean_rolling_3m_wmape_percent,131.57044249011187,100_to_200,under_200
3532080G21000,direct_tweedie_glm,Direct Tweedie GLM,9,162,61.0,197.56271393282998,186.37386415173518,136.56271393282995,305.53092483891015,155.69496651267863,142.2901858601095,64,31,162,101,779,fit,True,155.69496651267863,mean_rolling_3m_wmape_percent,223.87330152922942,100_to_200,under_200
57711M66L00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,112.0,237.3965203635535,168.2403691163433,125.39652036355348,150.21461528244936,157.3489447371034,119.34308547232382,131,79,162,113,779,fit,True,157.3489447371034,mean_rolling_3m_wmape_percent,111.96117889602989,100_to_200,under_200
81850M79G10000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,36.0,126.22196989589082,121.54949524061172,90.22196989589082,337.637486779477,158.50773568014026,150.93541752152436,66,26,162,43,779,fit,True,158.50773568014026,mean_rolling_3m_wmape_percent,250.61658304414115,100_to_200,under_200
8384165J00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,103.0,181.86561162823742,134.9982730547344,78.8656116282374,131.0662845191596,159.25030010786128,134.9986668030174,156,81,162,105,779,fit,True,159.25030010786128,mean_rolling_3m_wmape_percent,76.56855497887126,100_to_200,under_200
0928326016000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,339.0,363.6328442531609,363.9134229471582,24.632844253160876,107.34909231479593,161.47409000321036,111.73271833352354,155,85,162,152,779,fit,True,161.47409000321036,mean_rolling_3m_wmape_percent,7.266325738395538,100_to_200,under_200
84701M79G30000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,178.0,308.26976091304607,220.76015686750566,130.26976091304616,124.02256003792452,162.2680126503718,114.40534696840592,153,98,162,132,779,fit,True,162.2680126503718,mean_rolling_3m_wmape_percent,73.18525893991357,100_to_200,under_200
35651M79G40000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,38.0,149.1868868189603,129.35989511373947,111.18688681896029,340.4207766151039,162.53645750657242,159.6497885156343,79,32,162,81,779,fit,True,162.53645750657242,mean_rolling_3m_wmape_percent,292.59707057621125,100_to_200,under_200
8926050J00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,116.0,253.3672661809916,178.3366472988499,137.36726618099163,153.73848905073265,163.16748992963647,150.04370286343237,137,84,162,114,779,fit,True,163.16748992963647,mean_rolling_3m_wmape_percent,118.42005705257898,100_to_200,under_200
73310M68P61C8J,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,168.0,341.7887374662479,220.28640397337327,173.78873746624788,131.12285950796027,163.22476963277992,112.91340127306219,145,100,162,155,779,fit,True,163.22476963277992,mean_rolling_3m_wmape_percent,103.44567706324278,100_to_200,under_200
83665M68P01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,128.0,230.46150232242883,174.07412351957026,102.46150232242883,135.99540899966428,163.28884720240353,136.61674981918793,143,76,162,111,779,fit,True,163.28884720240353,mean_rolling_3m_wmape_percent,80.04804868939752,100_to_200,under_200
84702M84320000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,295.0,454.8096724306405,350.8382297643069,159.8096724306404,118.92821347942606,164.04262702482094,99.16037635634869,146,94,162,155,779,fit,True,164.04262702482094,mean_rolling_3m_wmape_percent,54.172770315471325,100_to_200,under_200
8366152R01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,72.0,175.30595160538346,121.15688429480007,103.30595160538346,168.27345040944454,164.07853988782801,153.50006113478247,131,67,162,93,779,fit,True,164.07853988782801,mean_rolling_3m_wmape_percent,143.48048834081035,100_to_200,under_200
83661M68P01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,179.0,368.53954745437335,231.27146707391643,189.53954745437335,129.20193691280247,164.32011578342335,101.94416868539624,145,95,162,160,779,fit,True,164.32011578342335,mean_rolling_3m_wmape_percent,105.88801533763875,100_to_200,under_200
43210M68K1109L,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,181.0,243.921135921158,230.14777327383302,62.92113592115802,127.15346589714531,164.42039872830915,111.39845921592007,139,77,162,120,779,fit,True,164.42039872830915,mean_rolling_3m_wmape_percent,34.76305851997681,100_to_200,under_200
5742071L01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,91.0,220.05705389665985,148.23000906662847,129.05705389665988,162.89011985343788,165.88874497310024,138.806490382395,130,76,162,110,779,fit,True,165.88874497310024,mean_rolling_3m_wmape_percent,141.8209383479779,100_to_200,under_200
71781M66L00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,185.0,370.4933860113555,259.4682224586255,185.49338601135548,140.25309322087867,167.263544605815,129.49944477459383,138,92,162,155,779,fit,True,167.263544605815,mean_rolling_3m_wmape_percent,100.26669514127323,100_to_200,under_200
7171171L00799,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,167.0,299.4359946266181,204.3927869920119,132.43599462661808,122.39089041437838,167.3559516737341,102.63016914684707,154,97,162,155,779,fit,True,167.3559516737341,mean_rolling_3m_wmape_percent,79.30299079438208,100_to_200,under_200
