sku_id,lumpy_06_model_key,lumpy_06_model,lumpy_06_mean_rolling_3m_wmape_percent,lumpy_06_horizon_wmape_percent,lumpy_06_actual_total,lumpy_07_model_key,lumpy_07_model,lumpy_07_mean_rolling_3m_wmape_percent,lumpy_07_horizon_wmape_percent,lumpy_07_actual_total,rolling_wmape_delta_07_minus_06,regression_improved,regression_improved_by_10pts,regression_worse_by_10pts
7171161J00799,sba_croston,SBA Croston,102.78475644033378,87.29981303340797,180.0,direct_extra_trees_log1p,Direct Extra Trees log1p,127.09861600246417,92.99583366151508,180.0,24.31385956213039,False,False,True
9531071L01000,sba_croston,SBA Croston,95.08359956096731,96.39171748506908,174.0,direct_extra_trees_log1p,Direct Extra Trees log1p,119.60270218593301,100.74588675322505,174.0,24.519102624965697,False,False,True
65700M72P00000,sba_croston,SBA Croston,88.88556188873326,86.49531179741476,160.0,direct_extra_trees_log1p,Direct Extra Trees log1p,113.48959064057544,96.51866036485254,160.0,24.60402875184218,False,False,True
17700M67P00000,sba_croston,SBA Croston,94.4135533172886,94.03276849475829,217.0,direct_extra_trees_log1p,Direct Extra Trees log1p,119.4725000294167,103.24779098782693,217.0,25.05894671212809,False,False,True
71742M79G000PG,sba_croston,SBA Croston,114.28276598450108,232.12200344391704,30.0,direct_tweedie_glm,Direct Tweedie GLM,139.40113107266728,348.5687996200726,30.0,25.1183650881662,False,False,True
84510M76T21000,aggregate_allocation,Aggregate Allocation,98.5195402784002,97.59359167241507,94.0,direct_random_forest_log1p,Direct Random Forest log1p,124.22959973487576,111.29501917803411,94.0,25.710059456475562,False,False,True
11610M79F30000,sba_croston,SBA Croston,146.53175299394098,296.75454766395217,37.0,direct_extra_trees_log1p,Direct Extra Trees log1p,172.3574238249547,315.48027892713094,37.0,25.825670831013724,False,False,True
11710M76M00000,sba_croston,SBA Croston,112.88557841785412,105.38316017714372,157.0,direct_tweedie_glm,Direct Tweedie GLM,138.77220219061311,123.85695219538772,157.0,25.886623772758995,False,False,True
7174173K005PK,sba_croston,SBA Croston,102.33660268029602,99.86829180275348,151.0,direct_extra_trees_log1p,Direct Extra Trees log1p,128.43805878283345,108.053680314046,151.0,26.101456102537426,False,False,True
77181M76M005PK,sba_croston,SBA Croston,108.32538470614654,112.2238649623955,102.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,134.44144108852424,148.2108881063243,102.0,26.116056382377707,False,False,True
84570M67P10000,sba_croston,SBA Croston,107.92519723469206,122.37083719257544,98.0,direct_extra_trees_log1p,Direct Extra Trees log1p,134.1014532973439,152.70107800395152,98.0,26.176256062651845,False,False,True
7243179M00000,sba_croston,SBA Croston,92.1644789175989,88.1237614591729,145.0,direct_tweedie_glm,Direct Tweedie GLM,118.39884217715343,94.4011781394942,145.0,26.234363259554527,False,False,True
83841M79G01000,sba_croston,SBA Croston,109.27070810822164,111.609628857176,129.0,direct_extra_trees_log1p,Direct Extra Trees log1p,135.63327662577416,139.97651242677142,129.0,26.362568517552518,False,False,True
68002M53M00000,sba_croston,SBA Croston,96.68045978363725,98.11187584638463,121.0,direct_extra_trees_log1p,Direct Extra Trees log1p,123.17655140808122,114.46898198205442,121.0,26.496091624443977,False,False,True
7171163T20799,sba_croston,SBA Croston,101.1574074074074,104.06504065040647,41.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,127.7051156430267,217.3389435522257,41.0,26.547708235619297,False,False,True
84702M74L215PK,sba_croston,SBA Croston,99.3199423088572,93.760478210802,143.0,direct_extra_trees_log1p,Direct Extra Trees log1p,125.90620739507166,96.93959158788022,143.0,26.586265086214468,False,False,True
38821M67P00000,sba_croston,SBA Croston,99.02839862901313,99.52384815508532,120.0,direct_extra_trees_log1p,Direct Extra Trees log1p,126.17153935251733,118.67766160310713,120.0,27.143140723504203,False,False,True
3512052R21000,sba_croston,SBA Croston,104.42304400200068,107.7201270545334,106.0,direct_tweedie_glm,Direct Tweedie GLM,131.78347715667638,143.56857001200123,106.0,27.360433154675704,False,False,True
37145M55B21000,sba_croston,SBA Croston,98.44337633510104,93.93926685631344,198.0,direct_extra_trees_log1p,Direct Extra Trees log1p,126.13896663038288,93.38777316951025,198.0,27.695590295281846,False,False,True
0911605023000,sba_croston,SBA Croston,106.79012345679013,143.13725490196077,34.0,direct_random_forest_log1p,Direct Random Forest log1p,134.71798039228494,366.49562758722396,34.0,27.927856935494816,False,False,True
11710M79F70000,sba_croston,SBA Croston,113.6148828228906,169.81953515840416,57.0,direct_extra_trees_log1p,Direct Extra Trees log1p,141.64710148346353,250.05049930457915,57.0,28.032218660572923,False,False,True
7171154L30799,sba_croston,SBA Croston,105.37630856134248,98.56861801516472,100.0,direct_extra_trees_log1p,Direct Extra Trees log1p,133.49776844527753,113.88871067220907,100.0,28.121459883935046,False,False,True
0914016023000,sba_croston,SBA Croston,100.4040948275862,145.37898936170214,47.0,direct_hist_squared,Direct Hist Gradient Squared,128.5658566757757,242.29910975834838,47.0,28.1617618481895,False,False,True
3641063J02000,sba_croston,SBA Croston,104.51304144980148,109.484240285971,144.0,direct_extra_trees_log1p,Direct Extra Trees log1p,132.78578363089633,132.92687171656436,144.0,28.272742181094856,False,False,True
43250M79G6027N,sba_croston,SBA Croston,82.08995945824005,84.59961471076485,149.0,direct_extra_trees_log1p,Direct Extra Trees log1p,110.43749289161468,110.40694976787621,149.0,28.347533433374636,False,False,True
8458065J02000,sba_croston,SBA Croston,85.8731383020737,78.83429040850496,161.0,direct_extra_trees_log1p,Direct Extra Trees log1p,114.22896677115561,85.65135157597472,161.0,28.355828469081914,False,False,True
84702M67P4026U,sba_croston,SBA Croston,92.35195706373813,87.75122228323187,159.0,direct_extra_trees_log1p,Direct Extra Trees log1p,121.39475937560111,92.39850851218281,159.0,29.042802311862985,False,False,True
37145M66L00000,sba_croston,SBA Croston,104.06243046686544,112.55162609104228,102.0,direct_extra_trees_log1p,Direct Extra Trees log1p,133.19130749701483,140.0064452038143,102.0,29.128877030149397,False,False,True
6800271L00000,sba_croston,SBA Croston,107.91871229859863,108.14894302892348,107.0,direct_extra_trees_log1p,Direct Extra Trees log1p,137.11471179398214,132.02510438767848,107.0,29.195999495383504,False,False,True
7182163J00000,sba_croston,SBA Croston,105.04347636408416,109.96185426380409,126.0,direct_extra_trees_log1p,Direct Extra Trees log1p,134.2719939423006,131.68301802150683,126.0,29.228517578216454,False,False,True
7174063T00EJ1,sba_croston,SBA Croston,100.84064021783576,104.89132760022248,106.0,direct_random_forest_log1p,Direct Random Forest log1p,130.13750183368154,129.06080191353482,106.0,29.296861615845785,False,False,True
58240M67P00000,sba_croston,SBA Croston,95.64112296963368,95.63153776790088,151.0,direct_extra_trees_log1p,Direct Extra Trees log1p,125.07144113645616,110.02374150594062,151.0,29.430318166822474,False,False,True
71761M68K005PK,sba_croston,SBA Croston,103.58549345189589,102.5811264984366,115.0,direct_tweedie_glm,Direct Tweedie GLM,133.18520127478845,126.4569540452277,115.0,29.59970782289257,False,False,True
57410M67P00000,sba_croston,SBA Croston,90.09712840696778,85.94991038033973,141.0,direct_extra_trees_log1p,Direct Extra Trees log1p,119.75057806273136,92.27036305659271,141.0,29.65344965576358,False,False,True
71751M68K005PK,sba_croston,SBA Croston,102.71844521848494,103.86071621851774,125.0,direct_tweedie_glm,Direct Tweedie GLM,132.55930706104434,128.586560516037,125.0,29.84086184255939,False,False,True
5827080J20000,sba_croston,SBA Croston,112.29625308924628,117.80755038884932,86.0,direct_tweedie_glm,Direct Tweedie GLM,142.38486877929543,147.5666323721418,86.0,30.088615690049153,False,False,True
71812M66L00000,sba_croston,SBA Croston,100.71529937586809,114.29814471820212,99.0,direct_extra_trees_log1p,Direct Extra Trees log1p,130.86765422151964,148.53744498323428,99.0,30.15235484565156,False,False,True
84730M74L20000,sba_croston,SBA Croston,101.83012562220088,100.0992194916804,221.0,direct_extra_trees_log1p,Direct Extra Trees log1p,132.2075402578418,108.04215670251219,221.0,30.377414635640918,False,False,True
58240M53M00000,sba_croston,SBA Croston,99.17360399771955,101.04469189699223,112.0,direct_extra_trees_log1p,Direct Extra Trees log1p,130.1324485644335,129.35087228736177,112.0,30.95884456671395,False,False,True
8381165J00000,sba_croston,SBA Croston,107.1977244369246,111.23756257724182,75.0,direct_random_forest_log1p,Direct Random Forest log1p,138.20872733954403,145.99923437071885,75.0,31.011002902619424,False,False,True
43250M68K1027N,sba_croston,SBA Croston,106.00756874718802,165.14771550221298,65.0,direct_extra_trees_log1p,Direct Extra Trees log1p,137.45943473645923,212.67897824450046,65.0,31.451865989271212,False,False,True
77181M68K005PK,sba_croston,SBA Croston,107.02889504315516,147.36903964601984,68.0,direct_tweedie_glm,Direct Tweedie GLM,138.55236490617457,227.36107288283316,68.0,31.523469863019415,False,False,True
35603M79G30000,sba_croston,SBA Croston,121.1685860788054,154.02235790315564,59.0,direct_extra_trees_log1p,Direct Extra Trees log1p,153.50624693102264,223.76268745380318,59.0,32.33766085221724,False,False,True
43210M55R6027N,sba_croston,SBA Croston,100.96618006838716,99.36821597782811,346.0,direct_extra_trees_log1p,Direct Extra Trees log1p,133.56299287152103,90.55851623965862,346.0,32.59681280313387,False,False,True
8382165J00000,sba_croston,SBA Croston,103.42824461904554,102.7767401838585,113.0,direct_extra_trees_log1p,Direct Extra Trees log1p,136.03576604615594,128.63290823243395,113.0,32.6075214271104,False,False,True
82960M60G00P4Z,sba_croston,SBA Croston,105.9596312545258,104.7272554648337,138.0,direct_extra_trees_log1p,Direct Extra Trees log1p,138.68562963699455,121.57920796477968,138.0,32.725998382468745,False,False,True
81850M79G10000,recent_mean_6,Recent Mean 6m,125.39983164983164,245.37037037037032,36.0,direct_extra_trees_log1p,Direct Extra Trees log1p,158.50773568014026,337.637486779477,36.0,33.10790403030862,False,False,True
35651M79G40000,sba_croston_tuned,SBA Croston Tuned,129.26931070880323,233.4664737732712,38.0,direct_extra_trees_log1p,Direct Extra Trees log1p,162.53645750657242,340.4207766151039,38.0,33.267146797769186,False,False,True
84504M68P00000,sba_croston,SBA Croston,101.55606393475628,97.15724737609465,142.0,direct_extra_trees_log1p,Direct Extra Trees log1p,134.83478185004319,110.70990047567673,142.0,33.278717915286904,False,False,True
68002M74L31000,sba_croston,SBA Croston,81.37167460752025,79.54877949588942,213.0,direct_extra_trees_log1p,Direct Extra Trees log1p,114.76457331573862,88.59852139694559,213.0,33.39289870821837,False,False,True
73111M62S515PK,sba_croston,SBA Croston,108.81310731515202,101.72230785412268,103.0,direct_tweedie_glm,Direct Tweedie GLM,143.09148716306726,125.148076781895,103.0,34.27837984791523,False,False,True
41710M82000000,sba_croston,SBA Croston,113.99118472001396,107.03327714039384,171.0,direct_extra_trees_log1p,Direct Extra Trees log1p,148.69718595009115,120.60083532799156,171.0,34.70600123007719,False,False,True
3512080G21000,sba_croston,SBA Croston,102.24121779013876,104.17644222822707,97.0,direct_extra_trees_log1p,Direct Extra Trees log1p,137.9013652698615,140.10329489854732,97.0,35.660147479722724,False,False,True
83811M79G11000,sba_croston,SBA Croston,100.16459079903602,97.96693820210962,148.0,direct_extra_trees_log1p,Direct Extra Trees log1p,136.71026967302566,114.19079369551943,148.0,36.545678873989644,False,False,True
4311052R71000,recent_mean_6,Recent Mean 6m,106.89655172413794,149.27536231884056,23.0,direct_extra_trees_log1p,Direct Extra Trees log1p,143.53899737727656,389.83286922327943,23.0,36.64244565313862,False,False,True
7182263J00000,sba_croston,SBA Croston,106.62686762885636,112.46257492964035,117.0,direct_extra_trees_log1p,Direct Extra Trees log1p,143.63836017719672,137.2021147868574,117.0,37.01149254834036,False,False,True
77831M80EC00PG,sba_croston,SBA Croston,102.12291982306176,104.74459722760815,121.0,direct_extra_trees_log1p,Direct Extra Trees log1p,139.222171690528,143.30695019472316,121.0,37.099251867466236,False,False,True
17700M50U00000,aggregate_allocation,Aggregate Allocation,101.15317057226464,100.4912088660088,70.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,138.33418734676582,141.6068889436317,70.0,37.181016774501174,False,False,True
71813M66L00000,sba_croston,SBA Croston,105.08964103808889,106.5555994837535,130.0,direct_extra_trees_log1p,Direct Extra Trees log1p,142.27652817570433,132.3412758486468,130.0,37.18688713761544,False,False,True
72372M74L105PK,sba_croston,SBA Croston,97.28298006557776,97.94837518792848,184.0,direct_extra_trees_log1p,Direct Extra Trees log1p,134.48505809788492,120.19440373173707,184.0,37.202078032307156,False,False,True
83831M79G00000,sba_croston,SBA Croston,107.31199226052372,109.09295086727742,125.0,direct_extra_trees_log1p,Direct Extra Trees log1p,144.5556373015184,149.36196714989683,125.0,37.24364504099468,False,False,True
35121M66L10000,sba_croston,SBA Croston,99.24022441039536,127.49408522667969,107.0,direct_extra_trees_log1p,Direct Extra Trees log1p,137.03294840247204,171.15042405221428,107.0,37.79272399207669,False,False,True
35671M79G30000,sba_croston,SBA Croston,112.4411969066358,115.71053833507575,91.0,direct_extra_trees_log1p,Direct Extra Trees log1p,150.38066626116702,152.68856367317892,91.0,37.93946935453123,False,False,True
7594165J00000,sba_croston,SBA Croston,105.69149874311744,99.67943652835103,103.0,direct_extra_trees_log1p,Direct Extra Trees log1p,143.77934126411114,121.77114804489982,103.0,38.0878425209937,False,False,True
11610M76M00000,sba_croston,SBA Croston,108.8134192604322,98.6751799632692,135.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,146.99766479987548,117.8511818518016,135.0,38.18424553944328,False,False,True
7758064J10Z2S,sba_croston,SBA Croston,94.50386674917688,89.38780334195638,148.0,direct_extra_trees_log1p,Direct Extra Trees log1p,132.78180308507473,103.5531888210122,148.0,38.27793633589785,False,False,True
6570079P11000,sba_croston,SBA Croston,102.93072892658066,102.62763372550586,139.0,direct_tweedie_glm,Direct Tweedie GLM,141.82788925062926,125.71475966628425,139.0,38.8971603240486,False,False,True
8470181A015PK,sba_croston,SBA Croston,115.40325463415856,138.75323806400763,106.0,direct_extra_trees_log1p,Direct Extra Trees log1p,154.93305542850862,181.2957844915264,106.0,39.529800794350066,False,False,True
11620M65L10000,sba_croston,SBA Croston,137.73621196695427,220.8173947214891,60.0,direct_extra_trees_log1p,Direct Extra Trees log1p,177.33928809713808,239.34120114416856,60.0,39.60307613018381,False,False,True
75430M76M00000,sba_croston,SBA Croston,97.65448675042704,90.71967038868893,124.0,direct_extra_trees_log1p,Direct Extra Trees log1p,137.2772226171831,101.4318584696592,124.0,39.62273586675606,False,False,True
17700M60M00000,sba_croston,SBA Croston,90.61974753113562,92.92260413977112,136.0,direct_extra_trees_log1p,Direct Extra Trees log1p,130.50161904329542,123.39804123918996,136.0,39.881871512159805,False,False,True
7174265J010PG,sba_croston,SBA Croston,114.432659218806,120.24014829128494,80.0,direct_random_forest_log1p,Direct Random Forest log1p,154.74713319085808,168.07325063129528,80.0,40.314473972052085,False,False,True
73910M68P01000,sba_croston,SBA Croston,95.72069791374126,91.69663334872986,144.0,direct_extra_trees_log1p,Direct Extra Trees log1p,136.1111030979774,112.27502291838267,144.0,40.390405184236144,False,False,True
27431M79F00000,sba_croston,SBA Croston,95.07766689898178,95.22449279199918,208.0,direct_extra_trees_log1p,Direct Extra Trees log1p,136.31066137766538,114.88950595207636,208.0,41.23299447868361,False,False,True
3532080G21000,sba_croston,SBA Croston,114.39909064146056,173.54501395973895,61.0,direct_tweedie_glm,Direct Tweedie GLM,155.69496651267863,305.53092483891015,61.0,41.29587587121807,False,False,True
8211065J01000,sba_croston,SBA Croston,97.20127784372208,93.87377219545458,162.0,direct_extra_trees_log1p,Direct Extra Trees log1p,138.7604562870176,108.19562342614576,162.0,41.55917844329552,False,False,True
72111M8450009E,sba_croston,SBA Croston,137.46337216803798,198.527008895386,61.0,direct_extra_trees_log1p,Direct Extra Trees log1p,179.5766744652448,244.20395585975768,61.0,42.113302297206815,False,False,True
57300M66L00000,sba_croston,SBA Croston,102.24727059618505,102.54702994376169,124.0,direct_extra_trees_log1p,Direct Extra Trees log1p,145.38208873509635,136.90853292861226,124.0,43.1348181389113,False,False,True
7176060P205PK,sba_croston,SBA Croston,99.81305611681805,96.13935372237596,148.0,direct_tweedie_glm,Direct Tweedie GLM,143.0858790978619,111.23315565810141,148.0,43.272822981043845,False,False,True
3550065P02000,sba_croston,SBA Croston,108.2988079310563,100.905563683526,206.0,direct_extra_trees_log1p,Direct Extra Trees log1p,151.57305867517363,115.36319833902336,206.0,43.274250744117325,False,False,True
6800164J01000,sba_croston,SBA Croston,101.47792311253508,104.92562838483596,109.0,direct_extra_trees_log1p,Direct Extra Trees log1p,144.790401495979,147.15641370034103,109.0,43.31247838344393,False,False,True
71711M76M00799,sba_croston,SBA Croston,109.25526759654998,126.43680492289867,81.0,direct_tweedie_glm,Direct Tweedie GLM,152.67169536487984,198.23453676838176,81.0,43.416427768329854,False,False,True
4321052R5027N,sba_croston,SBA Croston,103.88811621429026,107.3600635268578,130.0,direct_extra_trees_log1p,Direct Extra Trees log1p,147.5158196098331,147.44449585002698,130.0,43.62770339554284,False,False,True
3627479P01000,sba_croston_tuned,SBA Croston Tuned,88.34958026367312,78.61280118884439,150.0,direct_extra_trees_log1p,Direct Extra Trees log1p,132.53914656074036,108.37668459339022,150.0,44.189566297067245,False,False,True
81860M79G10000,sba_croston_tuned,SBA Croston Tuned,124.49628842844729,145.86599099550853,78.0,direct_extra_trees_log1p,Direct Extra Trees log1p,168.90954457986743,210.29714130483103,78.0,44.41325615142014,False,False,True
77811M58J100PG,sba_croston,SBA Croston,100.7232677188592,101.8229609952678,136.0,direct_extra_trees_log1p,Direct Extra Trees log1p,146.13954388287928,132.45996435746585,136.0,45.416276164020076,False,False,True
4321080S6027N,sba_croston,SBA Croston,101.72176308539946,113.22314049586775,25.0,direct_hist_squared,Direct Hist Gradient Squared,147.6704505957565,365.740657356187,25.0,45.94868751035705,False,False,True
71761M75L105PK,sba_croston,SBA Croston,103.42069398385108,101.6733163024672,113.0,direct_extra_trees_log1p,Direct Extra Trees log1p,150.0110253118768,128.32606957260307,113.0,46.59033132802573,False,False,True
11710M65L00000,sba_croston,SBA Croston,95.23220709969296,95.807907353329,189.0,direct_extra_trees_log1p,Direct Extra Trees log1p,142.67918809053785,105.52911204741527,189.0,47.44698099084489,False,False,True
43110M75J80000-OP,sba_croston,SBA Croston,134.39794367386204,265.6092748917749,40.0,direct_extra_trees_log1p,Direct Extra Trees log1p,182.2983204990941,357.10578014522497,40.0,47.90037682523206,False,False,True
68001M74L21000,sba_croston,SBA Croston,100.45976595446407,98.3170751869892,105.0,direct_extra_trees_log1p,Direct Extra Trees log1p,148.92001238368064,166.8393550404494,105.0,48.46024642921657,False,False,True
84702M84320000,sba_croston,SBA Croston,115.4889724149043,96.59119559893696,295.0,direct_extra_trees_log1p,Direct Extra Trees log1p,164.04262702482094,118.92821347942606,295.0,48.55365460991665,False,False,True
15910M79GC0000,sba_croston,SBA Croston,144.63447189633342,134.07377048201144,240.0,direct_extra_trees_log1p,Direct Extra Trees log1p,194.21098974124774,153.0191643250926,240.0,49.57651784491432,False,False,True
0928326016000,sba_croston,SBA Croston,110.77725695102968,97.28150171839776,339.0,direct_extra_trees_log1p,Direct Extra Trees log1p,161.47409000321036,107.34909231479593,339.0,50.69683305218068,False,False,True
83402M79G50000,sba_croston,SBA Croston,94.28228554906153,96.31290432213126,148.0,direct_extra_trees_log1p,Direct Extra Trees log1p,145.2503848716277,133.5303067565741,148.0,50.96809932256616,False,False,True
7181180J20799,sba_croston,SBA Croston,102.62578706950018,97.4096954925348,139.0,direct_extra_trees_log1p,Direct Extra Trees log1p,153.7127946052535,114.94819897942637,139.0,51.087007535753315,False,False,True
39322M56R00000,sba_croston,SBA Croston,133.73509183031575,253.182255046382,33.0,direct_extra_trees_log1p,Direct Extra Trees log1p,186.96184172193034,444.15767524729887,33.0,53.22674989161459,False,False,True
7246079P00000,sba_croston,SBA Croston,99.76452371704468,96.3974303892346,116.0,direct_extra_trees_log1p,Direct Extra Trees log1p,153.04911486233638,131.18596102410103,116.0,53.2845911452917,False,False,True
8384165J00000,sba_croston,SBA Croston,105.24778530599085,100.1350782025558,103.0,direct_extra_trees_log1p,Direct Extra Trees log1p,159.25030010786128,131.0662845191596,103.0,54.00251480187043,False,False,True
8366152R01000,sba_croston,SBA Croston,109.47821434767576,117.45802912203771,72.0,direct_extra_trees_log1p,Direct Extra Trees log1p,164.07853988782801,168.27345040944454,72.0,54.600325540152255,False,False,True
41710M68K00000,sba_croston,SBA Croston,133.17299240481717,122.3115527480728,337.0,direct_extra_trees_log1p,Direct Extra Trees log1p,188.18161864526212,138.03053416846066,337.0,55.008626240444954,False,False,True
7361052R005PK,sba_croston,SBA Croston,100.0,100.0,49.0,direct_random_forest_log1p,Direct Random Forest log1p,155.27121148482968,304.8467518002895,49.0,55.27121148482968,False,False,True
8383165J00000,sba_croston,SBA Croston,115.32371309123978,118.99430576409902,84.0,direct_extra_trees_log1p,Direct Extra Trees log1p,170.8336708842167,173.47796261148966,84.0,55.50995779297692,False,False,True
43210M68K1109L,sba_croston,SBA Croston,108.74797212945272,103.0528313619867,181.0,direct_extra_trees_log1p,Direct Extra Trees log1p,164.42039872830915,127.15346589714531,181.0,55.67242659885643,False,False,True
37145M56R20000,sba_croston,SBA Croston,120.73547704514708,175.76503864369337,49.0,direct_extra_trees_log1p,Direct Extra Trees log1p,176.40929931584665,247.94791460193412,49.0,55.673822270699574,False,False,True
57711M66L00000,sba_croston,SBA Croston,101.33117943118673,102.98114695829254,112.0,direct_extra_trees_log1p,Direct Extra Trees log1p,157.3489447371034,150.21461528244936,112.0,56.01776530591668,False,False,True
35321M66L10000,sba_croston,SBA Croston,119.31908019608493,125.60867980130676,92.0,direct_extra_trees_log1p,Direct Extra Trees log1p,177.80683224524867,191.5935780746192,92.0,58.487752049163745,False,False,True
83665M68P01000,sba_croston,SBA Croston,104.5213026641168,101.463918730355,128.0,direct_extra_trees_log1p,Direct Extra Trees log1p,163.28884720240353,135.99540899966428,128.0,58.76754453828673,False,False,True
72111M8440009E,sba_croston,SBA Croston,122.33604456917044,176.53040435103364,103.0,direct_extra_trees_log1p,Direct Extra Trees log1p,181.2976424416892,202.28635378644185,103.0,58.96159787251875,False,False,True
83943M68P00000,sba_croston,SBA Croston,149.37600521901942,647.9536594803501,15.0,direct_extra_trees_log1p,Direct Extra Trees log1p,209.2458132626662,749.6814059249457,15.0,59.86980804364677,False,False,True
83661M68P01000,sba_croston,SBA Croston,101.17547001609906,101.43640121566636,179.0,direct_extra_trees_log1p,Direct Extra Trees log1p,164.32011578342335,129.20193691280247,179.0,63.14464576732429,False,False,True
5811077K00000,sba_croston,SBA Croston,117.46154328827542,149.27871771469526,58.0,direct_extra_trees_log1p,Direct Extra Trees log1p,181.1443004531031,234.15635143312608,58.0,63.68275716482769,False,False,True
7171171L00799,sba_croston,SBA Croston,103.33987493998194,101.63790176085044,167.0,direct_extra_trees_log1p,Direct Extra Trees log1p,167.3559516737341,122.39089041437838,167.0,64.01607673375216,False,False,True
1793163J01000,sba_croston,SBA Croston,108.03488864150684,110.05736603934749,126.0,direct_extra_trees_log1p,Direct Extra Trees log1p,172.15921561775778,160.34034937191873,126.0,64.12432697625094,False,False,True
11620M79F40000,sba_croston,SBA Croston,107.1644529495021,163.1548612831747,89.0,direct_extra_trees_log1p,Direct Extra Trees log1p,171.50915398566775,250.1682384909553,89.0,64.34470103616565,False,False,True
8926050J00000,sba_croston,SBA Croston,98.49626634958508,98.95481468591828,116.0,direct_tweedie_glm,Direct Tweedie GLM,163.16748992963647,153.73848905073265,116.0,64.67122358005139,False,False,True
5742071L01000,sba_croston,SBA Croston,100.77486934496876,104.63310772126268,91.0,direct_extra_trees_log1p,Direct Extra Trees log1p,165.88874497310024,162.89011985343788,91.0,65.11387562813148,False,False,True
73310M68P61C8J,sba_croston,SBA Croston,97.52671468904036,94.65466771467936,168.0,direct_extra_trees_log1p,Direct Extra Trees log1p,163.22476963277992,131.12285950796027,168.0,65.69805494373956,False,False,True
84701M79G30000,sba_croston,SBA Croston,96.07662695160283,85.12259275741117,178.0,direct_extra_trees_log1p,Direct Extra Trees log1p,162.2680126503718,124.02256003792452,178.0,66.19138569876895,False,False,True
71781M66L00000,sba_croston,SBA Croston,100.66042248371964,102.10080282801675,185.0,direct_extra_trees_log1p,Direct Extra Trees log1p,167.263544605815,140.25309322087867,185.0,66.60312212209537,False,False,True
74120M79G00000,sba_croston,SBA Croston,125.9531538633032,167.00685188089432,92.0,direct_extra_trees_log1p,Direct Extra Trees log1p,194.71853685717326,224.3575270131714,92.0,68.76538299387006,False,False,True
71711M53M00799,sba_croston,SBA Croston,100.93019045652024,102.2456854199187,175.0,direct_extra_trees_log1p,Direct Extra Trees log1p,169.91656834842036,130.82801652541764,175.0,68.98637789190012,False,False,True
7552171L00000,sba_croston,SBA Croston,98.3130518920495,96.17513930823044,144.0,direct_extra_trees_log1p,Direct Extra Trees log1p,167.36032082189988,121.19388524753998,144.0,69.04726892985038,False,False,True
39321M56R00000,sba_croston,SBA Croston,116.81583747001456,203.2504502248615,37.0,direct_extra_trees_log1p,Direct Extra Trees log1p,186.01497690827748,398.24532078514954,37.0,69.19913943826292,False,False,True
37019M79MK0000,sba_croston,SBA Croston,110.75839917056172,119.3186798431358,100.0,direct_extra_trees_log1p,Direct Extra Trees log1p,181.07106460698273,165.0057886508864,100.0,70.31266543642101,False,False,True
58251M53M00000,sba_croston,SBA Croston,98.47535356535488,91.11808425389694,125.0,direct_extra_trees_log1p,Direct Extra Trees log1p,171.38714370936813,124.29740495647833,125.0,72.91179014401325,False,False,True
5823065J00000,sba_croston,SBA Croston,100.36259519987524,90.73904092279383,186.0,direct_extra_trees_log1p,Direct Extra Trees log1p,174.77355682578076,110.50438552036402,186.0,74.41096162590551,False,False,True
84511M53M00000,sba_croston,SBA Croston,100.60842105143163,97.52787654539397,162.0,direct_extra_trees_log1p,Direct Extra Trees log1p,175.35791377284278,115.85066940403594,162.0,74.74949272141114,False,False,True
1770079P21000,sba_croston,SBA Croston,99.62675009107028,99.42750499836508,99.0,direct_extra_trees_log1p,Direct Extra Trees log1p,174.64449299662516,152.61138162748148,99.0,75.01774290555488,False,False,True
17700M67L00000,sba_croston,SBA Croston,97.69714316727428,102.18964301957136,215.0,direct_extra_trees_log1p,Direct Extra Trees log1p,174.76574851717868,126.22614965303809,215.0,77.0686053499044,False,False,True
83811M68P00000,sba_croston,SBA Croston,100.36295460340052,103.9797458454336,138.0,direct_extra_trees_log1p,Direct Extra Trees log1p,179.49775499552504,139.79136990152364,138.0,79.13480039212452,False,False,True
71741M66L005PK,sba_croston,SBA Croston,109.5199855980926,104.7124110645818,158.0,direct_extra_trees_log1p,Direct Extra Trees log1p,189.161197776245,135.896615426879,158.0,79.64121217815239,False,False,True
73310M68P61GJL,sba_croston,SBA Croston,124.20634584209344,120.10780069959692,127.0,direct_extra_trees_log1p,Direct Extra Trees log1p,204.41728715384113,180.51948000484302,127.0,80.21094131174769,False,False,True
83922M68P000CB,seasonal_sba_croston,Seasonal SBA Croston,131.28505909813194,195.10074462017343,49.0,direct_extra_trees_log1p,Direct Extra Trees log1p,211.62198997419375,354.35271338127984,49.0,80.33693087606181,False,False,True
84701M84330000,sba_croston,SBA Croston,101.97394923587332,115.04689228224548,242.0,direct_random_forest_log1p,Direct Random Forest log1p,182.79072135809542,202.44642419192465,242.0,80.8167721222221,False,False,True
11610M65L00000,sba_croston,SBA Croston,104.44284675084516,110.20603475529626,171.0,direct_extra_trees_log1p,Direct Extra Trees log1p,185.9507898002753,167.74691025779842,171.0,81.50794304943012,False,False,True
35671M79G40000,sba_croston,SBA Croston,107.98770982214585,129.02063224253055,85.0,direct_extra_trees_log1p,Direct Extra Trees log1p,190.14532865743467,202.87921350263764,85.0,82.15761883528883,False,False,True
