candidate_id,config_id,temperature,decay,shrink,neighbor_weight,top_k,memory_weight,shift_threshold,shift_decay,neighbors,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,cohort
temp1.00__decay1.00__shrink2.0__peer0.00__top2__memory0.75,temp1.00__decay1.00__shrink2.0__peer0.00__top2__memory0.75,1.0,1.0,2.0,0.0,2.0,0.75,0.75,0.25,12,110,110,38,65,88,61.9616742346727,93.14556815974163,0.3421343252317338,73.43894347205878,756.0,783.2681475557976,3.6068978248409462,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.00__top2__memory1.00,temp1.00__decay1.00__shrink2.0__peer0.00__top2__memory1.00,1.0,1.0,2.0,0.0,2.0,1.0,0.75,0.25,12,110,110,36,65,86,61.837146302987136,95.00682988042124,0.3517650303754188,74.72893596686505,756.0,766.8724097573686,1.4381494388053686,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.00__top4__memory0.50,temp1.00__decay1.00__shrink2.0__peer0.00__top4__memory0.50,1.0,1.0,2.0,0.0,4.0,0.5,0.75,0.25,12,110,110,38,65,88,64.93326689103556,91.56654717016707,0.338703970336365,73.08961362869913,756.0,809.1185006973841,7.0262567060031875,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.00__top4__memory0.75,temp1.00__decay1.00__shrink2.0__peer0.00__top4__memory0.75,1.0,1.0,2.0,0.0,4.0,0.75,0.75,0.25,12,110,110,39,63,88,63.05713903330164,91.54779300333453,0.3476609074181194,73.88682718699158,756.0,797.4500705705339,5.482813567530933,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.00__top4__memory1.00,temp1.00__decay1.00__shrink2.0__peer0.00__top4__memory1.00,1.0,1.0,2.0,0.0,4.0,1.0,0.75,0.25,12,110,110,36,62,88,62.406465353016785,92.76119651230093,0.3581118139224898,74.90072648868654,756.0,785.7816404436832,3.939370429058619,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.00__topall__memory0.50,temp1.00__decay1.00__shrink2.0__peer0.00__topall__memory0.50,1.0,1.0,2.0,0.0,,0.5,0.75,0.25,12,110,110,37,63,87,62.74622553348517,92.37194274861513,0.3348738388322262,72.41895707623407,756.0,828.5888677694342,9.60170208590399,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,temp1.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,1.0,1.0,2.0,0.0,,0.75,0.75,0.25,12,110,110,36,63,87,62.6401421222307,92.64051889576106,0.334903993519154,72.33482481949603,756.0,826.6556211786086,9.345981637382092,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,temp1.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,1.0,1.0,2.0,0.0,,1.0,0.75,0.25,12,110,110,36,63,87,62.79959982882299,92.83898672765872,0.3349341482060818,72.26198176229505,756.0,824.7223745877834,9.09026118886024,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.35__top2__memory0.50,temp1.00__decay1.00__shrink2.0__peer0.35__top2__memory0.50,1.0,1.0,2.0,0.35,2.0,0.5,0.75,0.25,12,110,110,40,64,88,63.02882948827373,94.3242012495929,0.3265476525233284,71.94473475182315,756.0,790.8436300756135,4.608945777197557,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.35__top2__memory0.75,temp1.00__decay1.00__shrink2.0__peer0.35__top2__memory0.75,1.0,1.0,2.0,0.35,2.0,0.75,0.75,0.25,12,110,110,40,65,89,63.4315230191031,89.40205496488771,0.3276477354737362,72.3897954431864,756.0,770.0377646378778,1.8568471743224584,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.35__top2__memory1.00,temp1.00__decay1.00__shrink2.0__peer0.35__top2__memory1.00,1.0,1.0,2.0,0.35,2.0,1.0,0.75,0.25,12,110,110,37,64,90,62.87220150614339,91.66855233705004,0.33620147069873596,73.40283770764479,756.0,749.2318992001418,-0.8952514285526705,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,1.0,1.0,2.0,0.35,4.0,0.5,0.75,0.25,12,110,110,39,65,89,63.61418909743092,91.67790073221339,0.34446679770132893,72.29990001625403,756.0,798.3607633514752,5.603275575591953,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory0.75,temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory0.75,1.0,1.0,2.0,0.35,4.0,0.75,0.75,0.25,12,110,110,36,63,92,63.03326875432887,89.6666816571962,0.339131870100037,72.67365666423404,756.0,781.3134645516702,3.3483418719140507,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory1.00,temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory1.00,1.0,1.0,2.0,0.35,4.0,1.0,0.75,0.25,12,110,110,37,64,91,63.26953311406817,90.51118284126099,0.36696882591992863,73.39072809676135,756.0,764.2661657518655,1.0934081682361791,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.35__topall__memory0.50,temp1.00__decay1.00__shrink2.0__peer0.35__topall__memory0.50,1.0,1.0,2.0,0.35,,0.5,0.75,0.25,12,110,110,37,63,87,62.675057891118875,92.19203262011112,0.3347225714315465,72.43343069411951,756.0,828.8282027348537,9.633360150112921,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.35__topall__memory0.75,temp1.00__decay1.00__shrink2.0__peer0.35__topall__memory0.75,1.0,1.0,2.0,0.35,,0.75,0.75,0.25,12,110,110,36,63,87,62.608427305009,92.41038517929891,0.33467709241813437,72.3566273115282,756.0,827.014623626738,9.393468733695494,recurring_b
temp1.00__decay1.00__shrink2.0__peer0.35__topall__memory1.00,temp1.00__decay1.00__shrink2.0__peer0.35__topall__memory1.00,1.0,1.0,2.0,0.35,,1.0,0.75,0.25,12,110,110,36,63,87,62.660220563150546,92.53249472128564,0.33463161340472225,72.2875431444143,756.0,825.2010445186221,9.153577317278055,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory0.50,1.0,1.0,6.0,0.0,2.0,0.5,0.75,0.25,12,110,110,37,66,90,63.21913475323163,92.974347639601,0.3344414888863675,72.10633106978852,756.0,786.363151015047,4.0162898168051635,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,1.0,1.0,6.0,0.0,2.0,0.75,0.75,0.25,12,110,110,37,66,91,63.36246916143513,89.5723858580965,0.3430814314098678,72.63692971180365,756.0,763.3170460470279,0.9678632337338531,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,1.0,1.0,6.0,0.0,2.0,1.0,0.75,0.25,12,110,110,35,63,91,60.938739329822965,89.73455570058381,0.35213968245266497,74.13036060993736,756.0,740.2709410790089,-2.0805633493374422,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,1.0,1.0,6.0,0.0,4.0,0.5,0.75,0.25,12,110,110,39,66,89,63.21379181380841,92.06823243394399,0.34018346433147384,72.41678509687912,756.0,798.6426144457552,5.640557466369729,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.00__top4__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.00__top4__memory0.75,1.0,1.0,6.0,0.0,4.0,0.75,0.75,0.25,12,110,110,36,65,89,62.13859274337305,90.3740300563428,0.3411808050009332,72.90057418867858,756.0,781.7362411930902,3.404264708080717,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.00__top4__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.00__top4__memory1.00,1.0,1.0,6.0,0.0,4.0,1.0,0.75,0.25,12,110,110,37,66,91,62.107185372588816,91.25998569340831,0.3473105824879663,73.7218210432053,756.0,764.8298679404252,1.1679719497916898,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory0.50,1.0,1.0,6.0,0.0,,0.5,0.75,0.25,12,110,110,37,63,87,62.65224898609874,92.21632555789803,0.33436283249519283,72.45416545250697,756.0,829.1605229478322,9.677317850242353,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory0.75,1.0,1.0,6.0,0.0,,0.75,0.75,0.25,12,110,110,36,63,87,62.604133603427044,92.28046096330328,0.3341374840136039,72.37870075319455,756.0,827.5131039462058,9.459405283889653,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,1.0,1.0,6.0,0.0,,1.0,0.75,0.25,12,110,110,36,63,87,62.59862038673556,92.45208749248197,0.33391213553201504,72.3083498604372,756.0,825.8656849445792,9.241492717536937,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,1.0,1.0,6.0,0.35,2.0,0.5,0.75,0.25,12,110,110,40,65,91,62.45559783142063,91.22928051319685,0.3303988561216048,71.19084893902243,756.0,782.3236645327116,3.4819662080306393,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,1.0,1.0,6.0,0.35,2.0,0.75,0.75,0.25,12,110,110,37,66,91,62.09853386404917,88.34464366916285,0.3408921181820168,71.32543929622642,756.0,757.2578163235248,0.1663778205720663,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,1.0,1.0,6.0,0.35,2.0,1.0,0.75,0.25,12,110,110,37,67,92,62.46158486416317,86.45469521418377,0.34635709352074673,72.44055844334397,756.0,732.191968114338,-3.1492105668865067,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,1.0,1.0,6.0,0.35,4.0,0.5,0.75,0.25,12,110,110,39,65,90,61.71681376479573,91.49938486084248,0.346190293511065,71.86966234777019,756.0,793.4394507870556,4.952308305166091,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.75,1.0,1.0,6.0,0.35,4.0,0.75,0.75,0.25,12,110,110,38,65,93,62.089608125827304,89.09330312839931,0.34981803233815,72.06526058676701,756.0,773.9314957050408,2.3718909662752368,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory1.00,1.0,1.0,6.0,0.35,4.0,1.0,0.75,0.25,12,110,110,40,67,93,61.607499243531706,87.96681273040731,0.3593311738268614,72.84610040049083,756.0,754.423540623026,-0.20852637261560286,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory0.50,1.0,1.0,6.0,0.35,,0.5,0.75,0.25,12,110,110,36,63,87,62.66782755609964,92.08238612771277,0.33439345512647867,72.45664678478138,756.0,829.217574525639,9.684864355243247,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory0.75,1.0,1.0,6.0,0.35,,0.75,0.75,0.25,12,110,110,36,63,87,62.58424861764446,92.18826060381369,0.33418341796053275,72.38755019797597,756.0,827.5986813129156,9.47072504139095,recurring_b
temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,1.0,1.0,6.0,0.35,,1.0,0.75,0.25,12,110,110,36,63,87,62.57210707235882,92.34570354059758,0.3339733807945867,72.32217015048207,756.0,825.9797881001924,9.25658572753868,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,3.0,0.5,2.0,0.0,2.0,0.5,0.75,0.25,12,110,110,37,64,88,62.62974308828851,90.4808510544141,0.3380987564845651,71.71387245302732,756.0,790.8505594802903,4.609862365117759,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.75,3.0,0.5,2.0,0.0,2.0,0.75,0.75,0.25,12,110,110,36,63,89,62.7650549943325,88.20432421288669,0.3385316012195173,72.29294660497388,756.0,770.0481587448927,1.8582220562027385,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory1.00,3.0,0.5,2.0,0.0,2.0,1.0,0.75,0.25,12,110,110,34,62,92,63.66718255676185,87.69672195330784,0.3404857628199587,73.43683854093501,756.0,749.2457580094953,-0.8934182527122669,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,3.0,0.5,2.0,0.0,4.0,0.5,0.75,0.25,12,110,110,39,63,89,64.92461661023606,89.66604729772375,0.34438824186956574,72.20611680774283,756.0,801.0657964200352,5.96108418254434,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.75,3.0,0.5,2.0,0.0,4.0,0.75,0.75,0.25,12,110,110,39,62,92,64.65573481527619,88.61896855499143,0.34590101190037886,72.60896377678672,756.0,785.3710141545101,3.8850547823426105,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory1.00,3.0,0.5,2.0,0.0,4.0,1.0,0.75,0.25,12,110,110,37,63,93,64.40152981399206,89.41988089184068,0.3552486701413182,73.305055326975,756.0,769.6762318889851,1.8090253821408806,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.50,3.0,0.5,2.0,0.0,,0.5,0.75,0.25,12,110,110,36,63,88,63.254713255720986,91.99768259085411,0.33503614730266995,72.12931404887415,756.0,822.1768386574034,8.753550086958127,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,3.0,0.5,2.0,0.0,,0.75,0.75,0.25,12,110,110,36,65,88,65.13620893173021,92.1385579895502,0.33123682136106986,71.93370623863939,756.0,817.0375775105624,8.073753638963282,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,3.0,0.5,2.0,0.0,,1.0,0.75,0.25,12,110,110,37,64,88,65.00959932344095,92.27943338824625,0.32933971066669776,71.74815423037748,756.0,811.8983163637216,7.393957190968469,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,3.0,0.5,2.0,0.35,2.0,0.5,0.75,0.25,12,110,110,37,65,89,62.780904111604585,90.5684299111125,0.3342263606655667,71.38754746533765,756.0,784.7013790171907,3.7964787059776026,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.75,3.0,0.5,2.0,0.35,2.0,0.75,0.75,0.25,12,110,110,36,65,90,63.078822248041995,88.87757303746682,0.3394877446022716,71.82929505539175,756.0,760.8243880502434,0.6381465674925189,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory1.00,3.0,0.5,2.0,0.35,2.0,1.0,0.75,0.25,12,110,110,33,64,93,62.42597539834151,89.27193363188937,0.34610165448813685,73.37670342478731,756.0,736.9473970832961,-2.52018557099258,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,3.0,0.5,2.0,0.35,4.0,0.5,0.75,0.25,12,110,110,38,63,88,64.18321404486447,89.51952707113615,0.3506242446901548,71.80330280104072,756.0,794.2508943050358,5.059642103840712,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.75,3.0,0.5,2.0,0.35,4.0,0.75,0.75,0.25,12,110,110,38,64,92,65.07042268299288,89.32458957561727,0.3454683308617537,71.95044331198827,756.0,775.1486609820109,2.532891664287161,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory1.00,3.0,0.5,2.0,0.35,4.0,1.0,0.75,0.25,12,110,110,37,63,92,64.63870903410488,87.80507524439467,0.3537753735445659,72.70194717402006,756.0,756.0464276589861,0.006141224733609806,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,3.0,0.5,2.0,0.35,,0.5,0.75,0.25,12,110,110,36,63,88,62.92869059576294,91.83315051997525,0.3357888891811157,72.12226743140502,756.0,822.2768695493625,8.766781686423606,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,3.0,0.5,2.0,0.35,,0.75,0.75,0.25,12,110,110,36,65,88,65.01331196189449,91.83422133790607,0.3362765690424882,71.92007246726565,756.0,817.1876238485008,8.093601038161486,recurring_b
temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,3.0,0.5,2.0,0.35,,1.0,0.75,0.25,12,110,110,37,64,89,65.18128187039908,91.87365118605408,0.33676424890386075,71.72676853546501,756.0,812.0983781476394,7.4204203898993955,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,3.0,0.5,6.0,0.0,2.0,0.5,0.75,0.25,12,110,110,36,64,90,62.559925063215466,87.55424081560798,0.33386633977638536,70.95113155004121,756.0,777.1922406359917,2.803206433332229,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,3.0,0.5,6.0,0.0,2.0,0.75,0.75,0.25,12,110,110,35,67,90,62.1937236264007,86.52175347250898,0.34217293017123884,71.07660155083424,756.0,749.5606804784447,-0.8517618414755638,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,3.0,0.5,6.0,0.0,2.0,1.0,0.75,0.25,12,110,110,35,68,92,63.00478438131202,86.16682376243261,0.3452200972056233,72.2921848138521,756.0,721.929120320898,-4.506730116283327,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,3.0,0.5,6.0,0.0,4.0,0.5,0.75,0.25,12,110,110,38,65,90,63.84642632581604,88.72892104365181,0.34296652141884554,71.51093898207357,756.0,789.9801666315805,4.4947310359233414,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.75,3.0,0.5,6.0,0.0,4.0,0.75,0.75,0.25,12,110,110,36,69,93,64.25030471507463,87.19621947179607,0.33547424465407955,71.54088788660886,756.0,768.7425694718281,1.6855250624111269,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory1.00,3.0,0.5,6.0,0.0,4.0,1.0,0.75,0.25,12,110,110,38,66,94,63.765449761284245,87.94801869102707,0.34368951623860344,71.9044313598097,756.0,747.5049723120758,-1.1236809111010875,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory0.50,3.0,0.5,6.0,0.0,,0.5,0.75,0.25,12,110,110,36,63,88,62.613949754686416,91.9529106925141,0.3348787982022623,72.16916458865535,756.0,823.3367895616037,8.90698274624388,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,3.0,0.5,6.0,0.0,,0.75,0.75,0.25,12,110,110,36,64,88,62.941733537352384,91.82447942010718,0.33491143257420813,71.98044513408475,756.0,818.777503866863,8.303902627891926,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,3.0,0.5,6.0,0.0,,1.0,0.75,0.25,12,110,110,36,65,88,64.66201649307494,91.72595451325253,0.33494406694615403,71.8004923205425,756.0,814.2182181721222,7.700822509539973,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,3.0,0.5,6.0,0.35,2.0,0.5,0.75,0.25,12,110,110,40,65,91,62.34358711977958,89.03483081287004,0.3280758654750116,70.87366017885967,756.0,777.2028696953404,2.8046123935635427,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,3.0,0.5,6.0,0.35,2.0,0.75,0.75,0.25,12,110,110,37,67,92,62.6296473202037,88.00118954591458,0.3353374934057795,71.09877996249791,756.0,749.5766240674682,-0.8496529011285484,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,3.0,0.5,6.0,0.35,2.0,1.0,0.75,0.25,12,110,110,35,66,93,62.38281690632426,85.88562801142908,0.3448499638296427,72.36164891443858,756.0,721.9503784395959,-4.5039181958206544,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,3.0,0.5,6.0,0.35,4.0,0.5,0.75,0.25,12,110,110,39,64,89,62.28832336133385,90.66976586493969,0.34206882272894257,71.41286494378481,756.0,788.6075986889143,4.313174429750572,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,3.0,0.5,6.0,0.35,4.0,0.75,0.75,0.25,12,110,110,39,66,92,63.68048419934716,89.22851231007964,0.33607234474474823,71.43404864845218,756.0,766.6837175578289,1.4131901531519726,recurring_b
temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory1.00,3.0,0.5,6.0,0.35,4.0,1.0,0.75,0.25,12,110,110,39,67,94,62.830104786884164,87.7297499025839,0.3418567796695922,72.31578132151951,756.0,744.7598364267436,-1.4867941234466113,recurring_b
