sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,top_expert,top_expert_weight,effective_experts
65700M72P00000,14.0,9.157002099635829,5.730405525786422,0.9550675876310702,3.7777777777777777,40.931468041331584,0.25281200849057744,recurring_a,candidate_04,0.5005650859233814,1.9999974454264569
6800153R00000,23.0,12.10552042125538,13.071542459539435,2.178590409923239,2.888888888888889,56.832793302345365,0.7541274495888136,recurring_a,candidate_12,0.5117545578689495,1.9988952535240943
6800164J01000,7.0,9.923538102940396,4.98212833443542,0.8303547224059034,2.3333333333333335,71.17326192050601,0.35586630960252996,recurring_a,candidate_07,0.5009869480015815,1.999992207499499
6800261M01000,13.0,10.126260478666236,7.5410681196379805,1.25684468660633,2.2222222222222223,58.00821630490754,0.5655801089728485,recurring_a,candidate_11,0.5057114327762131,1.9997390703317306
6800271L00000,11.0,6.879175850093173,6.834112033247948,1.1390186722079914,2.111111111111111,62.12829121134498,0.5395351605195748,recurring_a,candidate_01,0.5002846845137345,1.9999993516380312
68002M53M00000,9.0,8.032387445682845,6.888110808586571,1.1480184680977619,3.0,76.53456453985079,0.38267282269925396,recurring_a,synthetic_mean,0.5000902129756759,1.9999999348929545
68002M74L31000,16.0,10.083333158740484,10.636694825036232,1.772782470839372,3.5555555555555554,66.47934265647645,0.4985950699235734,recurring_a,candidate_12,0.5494758269380832,1.9806070253404282
68003M74L31000,11.0,7.859708848793823,4.924462933502351,0.8207438222503919,1.7777777777777777,44.767844850021376,0.46166840001584547,recurring_a,candidate_07,0.515249902736539,1.9981412528097264
6932068LA0000,8.0,7.422363069936071,2.619967757375692,0.4366612928959486,2.5555555555555554,32.74959696719615,0.17086746243754514,recurring_a,candidate_11,0.5040122562050604,1.999871222693491
7171152S005PK,48.0,14.335513509514566,33.66448649048544,5.61074774841424,4.0,70.134346855178,1.40268693710356,recurring_a,candidate_12,0.5476151095059802,1.982025418561193
7171161J00799,8.0,13.901328524734435,7.367665719104229,1.2279442865173715,3.7777777777777777,92.09582148880287,0.3250440758428336,recurring_a,candidate_07,0.5193689407825728,1.9970032500569823
7171171L00799,8.0,12.79294031894089,6.76655634250776,1.1277593904179601,3.2222222222222223,84.58195428134701,0.3499942935779876,recurring_a,candidate_07,0.5039227448236517,1.9998769041611475
71711M53M005PK,2.0,12.746957242933124,10.746957242933124,1.791159540488854,7.444444444444445,537.3478621466562,0.24060352036417443,recurring_a,candidate_03,0.5000023160411582,1.9999999999570877
71711M53M00799,6.0,14.470852835677068,12.192271039353535,2.032045173225589,3.111111111111111,203.20451732255893,0.6531573771082251,recurring_a,candidate_12,0.5071029623771256,1.999596464840497
71711M79G105PK,10.0,11.735277424152569,6.114856659802358,1.0191427766337264,3.7777777777777777,61.14856659802358,0.269773087932457,recurring_a,candidate_07,0.500088606216276,1.9999999371915094
71712M60MA05PK,10.0,9.24264358133134,4.689086549216175,0.7815144248693625,1.7777777777777777,46.89086549216175,0.43960186398901646,recurring_a,candidate_06,0.5012647225186354,1.9999872038974777
71731M60M00000,18.0,11.468869976241962,8.245624020719358,1.374270670119893,2.111111111111111,45.809022337329765,0.6509703174252125,recurring_a,candidate_09,0.5066869339924842,1.9996423432808454
7173277M10000,13.0,10.667186603706252,5.218430647860159,0.8697384413100265,3.7777777777777777,40.14177421430892,0.23022488152324233,recurring_a,candidate_11,0.511411862897994,1.9989586975194285
7174173K005PK,10.0,11.606122120654863,6.061971593913744,1.0103285989856239,1.4444444444444444,60.619715939137436,0.6994582608362011,recurring_a,candidate_09,0.5040299939012997,1.9998700816331831
71741M66L005PK,11.0,13.236370973163476,9.26695755057535,1.5444929250958916,2.0,84.2450686415941,0.7722464625479458,recurring_a,candidate_07,0.5007023370085709,1.999996053789597
7175173K105PK,20.0,13.938605742469242,10.911721311187414,1.8186202185312357,3.4444444444444446,54.55860655593707,0.5279865150574555,recurring_a,candidate_07,0.5082745021746847,1.999452410878073
71751M68K005PK,10.0,8.271447655613024,7.742672164327086,1.290445360721181,2.888888888888889,77.42672164327085,0.4466926248650242,recurring_a,synthetic_mean,0.5014789902293945,1.9999825008563223
71751M76MB0ZNZ,17.0,12.568831719704784,14.738033211466126,2.4563388685776877,2.888888888888889,86.69431300862428,0.8502711468153534,recurring_a,candidate_12,0.5202913925351111,1.9967114911624408
71751M79G10000,16.0,10.824569798850632,11.796470757159526,1.9660784595265877,2.5555555555555554,73.72794223224703,0.7693350493799691,recurring_a,candidate_12,0.5433088930988714,1.9851064591171657
