sku_id,model_key,model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,horizon_wmape_percent,mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,feature_count,fit_status,wmape_valid,selection_score
11620M79F40000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,85.0,196.67523827212943,169.9310171900228,111.67523827212943,199.918843752968,136.02905975700995,129.88012505951073,77,43,144,111,778,fit,True,136.02905975700995
11710M65L00000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,184.0,211.81553048869614,158.10999503388072,27.81553048869612,85.92934512710909,115.10210243783214,73.96935778980477,130,92,144,121,778,fit,True,115.10210243783214
11710M68K00000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,146.0,254.49335083358332,200.26001761636905,108.49335083358332,137.16439562765004,157.98535261679734,123.47525348154302,120,76,144,139,778,fit,True,157.98535261679734
11710M68K10000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,36.0,21.32706225206125,51.191844711201504,-14.672937747938752,142.19956864222638,114.78559230731308,103.69386145090891,18,7,54,0,779,fit,True,114.78559230731308
11710M76M00000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,64.0,71.33130045969773,65.39486633769218,7.331300459697715,102.17947865264404,115.79033591257817,74.82398528118543,47,29,54,34,779,fit,True,115.79033591257817
11710M79F70000,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,34.0,85.15165409932109,81.01892683937058,51.1516540993211,238.29096129226642,137.74467670394472,122.49406128166365,48,21,90,52,778,fit,True,137.74467670394472
11710M79F80000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,76.0,199.72445873336625,154.1755251252145,123.72445873336625,202.86253305949276,186.25547674953455,155.65437711097152,97,54,144,111,778,fit,True,186.25547674953455
1172080JA0000,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,2,36,18.0,13.00222506029907,23.495635550803886,-4.9977749397009275,130.53130861557713,107.65381052595599,100.0,23,10,18,0,779,fallback_hist_hurdle_xgboost_missing,True,107.65381052595599
1194152R00000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,0.0,0.0,0.0,0.0,,,,0,0,0,0,729,fit_hurdle_rf,False,0.0
13870M71L00000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,0.0,0.5164504534407369,0.5164504534407369,0.5164504534407369,,,,0,0,1,0,729,fit_hurdle_rf,False,0.5164504534407369
1428180JA0000,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,121.0,76.33770677985284,118.07907843800604,-44.66229322014716,97.58601523802152,104.43948753806396,91.02027630665235,75,48,90,30,778,fit,True,104.43948753806396
1435772J00000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,8.0,0.3847862812738574,8.384786281273858,-7.615213718726142,104.80982851592321,100.0,100.0,3,1,1,0,729,fit_hurdle_rf,True,100.0
1591063A0V000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,0.0,1.6390048465252935,1.6390048465252935,1.6390048465252935,,,,0,0,3,0,729,fit_hurdle_rf,False,1.6390048465252935
15910M79GB1000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,41.0,42.714960383996875,58.93642286289495,1.7149603839968712,143.74737283632916,112.56707398614438,113.57778361499494,28,15,54,6,779,fit,True,112.56707398614438
15910M79GC0000,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,62.0,16.044659245576902,60.160084200656144,-45.955340754423105,97.03239387202605,93.77233720025127,94.31767127710133,16,10,18,0,729,fallback_hist_poisson_xgboost_missing,True,93.77233720025127
1711279P01000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,10.0,9.71043876201987,11.039663300680129,-0.2895612379801289,110.3966330068013,120.105137797503,125.18757979759512,17,8,18,0,729,fit,True,120.105137797503
1770054P30000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,14.0,14.653638696563513,10.817853474403282,0.6536386965635133,77.27038196002344,75.29818488031076,59.34101680455003,15,11,18,0,729,fit,True,75.29818488031076
1770079P21000,hist_poisson_lr02_nodes15_reg30,Hist Poisson lr02 nodes15 reg30,3,54,34.0,80.15192990579263,49.58579804457293,46.151929905792635,145.84058248403804,155.3431135934289,87.18805470304505,46,28,54,37,779,fit,True,155.3431135934289
1770080J00000,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,2,36,0.0,0.0,0.0,0.0,,,,0,0,0,0,779,fallback_hist_hurdle_xgboost_missing,False,0.0
1770081P00000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,66.0,117.374761240239,103.13193210824505,51.374761240239,156.2605031943107,134.32432214208615,100.60210792714265,107,56,144,40,778,fit,True,134.32432214208615
17700M50U00000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,40,34.0,13.81439648021457,35.38853544680617,-20.18560351978543,104.08392778472404,102.601961912593,103.89092936056612,31,19,40,3,779,fit,True,102.601961912593
17700M60M00000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,23.0,31.267315592410487,20.520679456310827,8.267315592410492,89.22034546222099,93.70247051522095,74.42690846560717,18,14,18,18,729,fit,True,93.70247051522095
17700M67L00000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,52.0,90.93295253843667,42.49732203712349,38.932952538436666,81.72561930216055,101.75819541695505,98.5276639877615,18,15,18,18,729,fit,True,101.75819541695505
17700M67P00000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,201.0,235.67881019189963,170.42583737719883,34.67881019189961,84.7889738195019,92.8738350795398,80.88448393812075,134,93,144,131,778,fit,True,92.8738350795398
17700M79F02000,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,38.0,93.57328502228114,79.04355977269836,55.573285022281155,208.0093678228904,191.89310368636313,171.9543021091883,66,30,90,35,778,fit,True,191.89310368636313
1776071L00000,rf_log1p_leaf8_sqrt,Random Forest log1p leaf8 sqrt,7,126,31.0,87.67440503830919,75.86461337284001,56.67440503830919,244.72455926722586,148.03511260558292,157.20394351042725,72,31,126,18,779,fit,True,148.03511260558292
17760M67P00000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,21.0,34.2572871423666,14.529802028292822,13.257287142366598,69.18953346806106,76.71380750009807,69.69084965672326,18,15,18,18,729,fit,True,76.71380750009807
1781254G00000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,155.0,151.93183165445112,140.19822998313128,-3.0681683455488837,90.4504709568589,96.74281693635164,73.7594051406343,126,82,144,83,778,fit,True,96.74281693635164
17861M68P00000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,33.0,35.54533554440829,25.28693584801244,2.5453355444082852,76.62707832731043,88.8508743414642,68.31226066272949,17,11,18,18,729,fit_hurdle_rf,True,88.8508743414642
1787880G00000,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,20.0,26.300123926016614,38.17154839311692,6.300123926016614,190.8577419655846,105.45321949535912,100.0,48,19,28,4,779,fallback_hist_hurdle_xgboost_missing,True,105.45321949535912
17878M74L00000,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,26.0,33.58561279444784,12.866348131506697,7.585612794447838,49.485954351948834,59.52667827216645,44.54652224308656,18,16,18,18,729,fallback_hist_poisson_xgboost_missing,True,59.52667827216645
17920M76M00000,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,2,36,91.0,62.93323085034896,64.98251834460329,-28.066769149651037,71.40936081824537,77.64063214173699,67.36807935313371,36,29,36,36,779,fallback_hist_hurdle_xgboost_missing,True,77.64063214173699
1793160A10000,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,26.0,6.191610326861331,30.372223806282953,-19.808389673138667,116.81624540878059,99.6278698988901,100.0,35,16,8,0,779,fallback_hist_hurdle_xgboost_missing,True,99.6278698988901
1793161M10000,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,2,36,20.0,14.208205841827002,23.07151774960305,-5.7917941581729995,115.35758874801525,112.27857431799484,100.0,25,13,21,0,779,fallback_hist_hurdle_xgboost_missing,True,112.27857431799484
1793163J01000,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,78.0,101.1487879805572,110.4222478463346,23.148787980557213,141.56698441837767,153.60391839337433,99.040471677579,71,38,90,43,778,fit,True,153.60391839337433
1793165D00000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,9.0,14.256543606379594,15.777926948932762,5.256543606379593,175.31029943258625,142.810149657649,165.49890558093676,12,5,18,0,729,fit,True,142.810149657649
1793168P00000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,33.0,0.0,33.0,-33.0,100.0,100.0,100.0,25,9,0,0,779,fit_hurdle_rf,True,100.0
17931M71P00000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,163.0,180.69180283083955,126.51633238888655,17.691802830839535,77.61738183367272,91.49755122512684,66.16467434459656,134,97,144,124,778,fit,True,91.49755122512684
1793276G00000,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,50.0,59.34066247317011,63.45251883786824,9.340662473170116,126.90503767573648,107.23704184048678,91.91786300336707,60,35,90,0,778,fit,True,107.23704184048678
