sku_id,model_key,model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,horizon_wmape_percent,mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,wmape_valid,selection_score,selection_metric,bias_percent,wmape_band
3882151K02000,aggregate_allocation,Aggregate Allocation,9,162,71.0,140.74843115567106,149.01597444289894,69.74843115567106,209.88165414492806,133.9486338228706,145.62959173523183,81,35,162,31,True,133.9486338228706,mean_rolling_3m_wmape_percent,98.23722697981839,100_to_200
3882151K02000,hurdle_random_forest,Hurdle Random Forest,9,162,71.0,148.14957624630125,156.1806086203119,77.14957624630125,219.97268819762238,137.67277469584383,143.7899965785086,81,35,162,58,True,137.67277469584383,mean_rolling_3m_wmape_percent,108.66137499479049,100_to_200
3882165J00000,recent_mean_6,Recent Mean 6m,9,162,54.0,51.0,81.33333333333333,-3.0000000000000018,150.6172839506173,110.52009456264776,100.0,94,47,126,0,True,110.52009456264776,mean_rolling_3m_wmape_percent,-5.555555555555559,100_to_200
3882165J00000,tsb,TSB,9,162,54.0,52.308077210904095,81.62168001092897,-1.6919227890959156,151.15125927949808,111.38135067436248,110.02482201612519,94,47,162,0,True,111.38135067436248,mean_rolling_3m_wmape_percent,-3.1331903501776215,100_to_200
3882165J00000,sba_croston_tuned,SBA Croston Tuned,9,162,54.0,63.69377667419599,86.09752790765896,9.693776674195988,159.43986649566472,114.43662452050147,116.94249069093918,94,47,162,0,True,114.43662452050147,mean_rolling_3m_wmape_percent,17.951438285548125,100_to_200
3882165J00000,seasonal_sba_croston,Seasonal SBA Croston,9,162,54.0,63.69377667419599,86.64120897037861,9.693776674195991,160.4466832784789,115.5930497713295,116.94249069093918,94,47,162,0,True,115.5930497713295,mean_rolling_3m_wmape_percent,17.951438285548132,100_to_200
3882165J00000,sba_croston,SBA Croston,9,162,54.0,87.205690845676,92.34193309952462,33.20569084567602,171.0035798139345,117.89576722662204,130.89574064920083,94,47,162,0,True,117.89576722662204,mean_rolling_3m_wmape_percent,61.49202008458522,100_to_200
3882165J00000,hurdle_random_forest,Hurdle Random Forest,9,162,54.0,107.24145595290929,100.6942865802423,53.24145595290931,186.47090107452277,119.51080743566897,100.3345063513205,94,47,148,8,True,119.51080743566897,mean_rolling_3m_wmape_percent,98.5952888016839,100_to_200
3882165J00000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,54.0,83.5440716044303,98.1169091797097,29.5440716044303,181.69797996242536,119.96173006779603,118.76768628146634,94,47,162,18,True,119.96173006779603,mean_rolling_3m_wmape_percent,54.71124371190796,100_to_200
3882165J00000,aggregate_allocation,Aggregate Allocation,9,162,54.0,120.05533502667554,116.0838435702252,66.05533502667552,214.97008068560223,133.34740271843367,145.45218053053364,94,47,162,22,True,133.34740271843367,mean_rolling_3m_wmape_percent,122.32469449384355,100_to_200
38821M67P00000,sba_croston,SBA Croston,9,162,120.0,48.904472341511685,119.4286177861024,-71.09552765848832,99.52384815508532,99.02839862901313,91.70676066125374,134,84,162,0,True,99.02839862901313,mean_rolling_3m_wmape_percent,-59.246273048740264,70_to_100
38821M67P00000,sba_croston_tuned,SBA Croston Tuned,9,162,120.0,153.52484095363258,132.97460822006275,33.5248409536326,110.81217351671896,108.96198522891592,81.67027394484433,134,84,162,54,True,108.96198522891592,mean_rolling_3m_wmape_percent,27.9373674613605,100_to_200
38821M67P00000,seasonal_sba_croston,Seasonal SBA Croston,9,162,120.0,153.52484095363258,133.11521474161898,33.52484095363259,110.92934561801582,109.67446956833219,81.67027394484433,134,84,162,54,True,109.67446956833219,mean_rolling_3m_wmape_percent,27.937367461360495,100_to_200
38821M67P00000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,120.0,193.78385717653111,146.25073884196746,73.78385717653109,121.87561570163956,123.12388066577678,87.04699102898495,134,84,162,90,True,123.12388066577678,mean_rolling_3m_wmape_percent,61.486547647109234,100_to_200
38821M67P00000,recent_mean_6,Recent Mean 6m,9,162,120.0,198.0,149.0,78.00000000000001,124.16666666666667,127.69485903814261,86.66666666666667,134,84,162,72,True,127.69485903814261,mean_rolling_3m_wmape_percent,65.00000000000001,100_to_200
38821M67P00000,tsb,TSB,9,162,120.0,256.194131318093,177.11430419029085,136.19413131809299,147.59525349190906,155.242769955743,104.00602598260289,134,84,162,144,True,155.242769955743,mean_rolling_3m_wmape_percent,113.49510943174415,100_to_200
38821M67P00000,hurdle_random_forest,Hurdle Random Forest,9,162,120.0,325.38537499578865,227.5657140786572,205.3853749957887,189.63809506554767,212.70602945085284,135.72022149894158,134,84,162,155,True,212.70602945085284,mean_rolling_3m_wmape_percent,171.15447916315725,over_200
38821M67P00000,aggregate_allocation,Aggregate Allocation,9,162,120.0,358.7900936536074,258.41794023167546,238.79009365360747,215.34828352639622,243.0154667868052,171.70188806260776,134,84,162,162,True,243.0154667868052,mean_rolling_3m_wmape_percent,198.99174471133955,over_200
3910268L01000,sba_croston,SBA Croston,9,162,33.0,40.951646427691045,65.18664954257858,7.951646427691049,197.5353016441775,115.21027465787736,115.41950113378685,50,21,162,0,True,115.21027465787736,mean_rolling_3m_wmape_percent,24.095898265730455,100_to_200
3910268L01000,tsb,TSB,9,162,33.0,48.15748348754673,68.90183407408603,15.157483487546727,208.79343658813949,119.3429554554895,119.99776200750544,50,21,162,0,True,119.3429554554895,mean_rolling_3m_wmape_percent,45.931768144081,100_to_200
3910268L01000,sba_croston_tuned,SBA Croston Tuned,9,162,33.0,78.53350844098497,95.08300295319368,45.53350844098496,288.13031197937477,132.42523764968283,120.93023255813955,50,21,162,0,True,132.42523764968283,mean_rolling_3m_wmape_percent,137.98032860904533,100_to_200
3910268L01000,seasonal_sba_croston,Seasonal SBA Croston,9,162,33.0,78.53350844098496,95.62115371233523,45.533508440984946,289.76107185556134,133.1082993733372,120.93023255813955,50,21,162,19,True,133.1082993733372,mean_rolling_3m_wmape_percent,137.98032860904527,100_to_200
3910268L01000,aggregate_allocation,Aggregate Allocation,9,162,33.0,91.05956736181136,105.27958705367787,58.05956736181136,319.02905167781176,136.39085925540633,132.70798840203503,50,21,162,1,True,136.39085925540633,mean_rolling_3m_wmape_percent,175.93808291457987,100_to_200
3910268L01000,hurdle_random_forest,Hurdle Random Forest,9,162,33.0,83.14388527810816,95.31114668392605,50.14388527810816,288.82165661795773,136.46878397223733,145.71227469771742,50,21,145,0,True,136.46878397223733,mean_rolling_3m_wmape_percent,151.95116750941864,100_to_200
3910268L01000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,33.0,95.30193570205992,108.61673818240294,62.30193570205992,329.14163085576644,146.60249449535252,131.96025342502318,50,21,162,36,True,146.60249449535252,mean_rolling_3m_wmape_percent,188.79374455169673,100_to_200
3910268L01000,recent_mean_6,Recent Mean 6m,9,162,33.0,87.0,98.0,54.0,296.969696969697,153.92777777777778,116.66666666666667,50,21,144,36,True,153.92777777777778,mean_rolling_3m_wmape_percent,163.63636363636363,100_to_200
39102M80T00000,aggregate_allocation,Aggregate Allocation,7,69,45.0,0.0,45.0,-45.0,100.0,100.0,100.0,49,23,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
39102M80T00000,boosted_sba_hybrid,Boosted SBA Hybrid,7,69,45.0,0.0,45.0,-45.0,100.0,100.0,100.0,49,23,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
39102M80T00000,recent_mean_6,Recent Mean 6m,7,69,45.0,0.0,45.0,-45.0,100.0,100.0,100.0,49,23,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
39102M80T00000,sba_croston,SBA Croston,7,69,45.0,0.0,45.0,-45.0,100.0,100.0,100.0,49,23,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
39102M80T00000,sba_croston_tuned,SBA Croston Tuned,7,69,45.0,0.0,45.0,-45.0,100.0,100.0,100.0,49,23,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
39102M80T00000,seasonal_sba_croston,Seasonal SBA Croston,7,69,45.0,0.0,45.0,-45.0,100.0,100.0,100.0,49,23,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
39102M80T00000,tsb,TSB,7,69,45.0,0.0,45.0,-45.0,100.0,100.0,100.0,49,23,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
39102M80T00000,hurdle_random_forest,Hurdle Random Forest,7,69,45.0,111.23692977910714,98.59758947807502,66.23692977910714,219.10575439572227,196.42781714016297,143.290056420148,49,23,69,64,True,196.42781714016297,mean_rolling_3m_wmape_percent,147.19317728690476,100_to_200
3925061J00000,sba_croston,SBA Croston,9,162,106.0,78.71949890000718,107.83741778689148,-27.28050109999281,101.7334130065014,108.06887690317447,88.28125,146,79,162,0,True,108.06887690317447,mean_rolling_3m_wmape_percent,-25.73632179244605,100_to_200
3925061J00000,tsb,TSB,9,162,106.0,125.9720826625724,109.7019766184869,19.972082662572383,103.49243077215745,113.12738636501383,82.65051590461702,146,79,162,18,True,113.12738636501383,mean_rolling_3m_wmape_percent,18.84158741752112,100_to_200
3925061J00000,recent_mean_6,Recent Mean 6m,9,162,106.0,135.0,129.33333333333331,28.999999999999996,122.01257861635219,135.1171450315286,99.99999999999999,146,79,162,54,True,135.1171450315286,mean_rolling_3m_wmape_percent,27.35849056603773,100_to_200
3925061J00000,sba_croston_tuned,SBA Croston Tuned,9,162,106.0,143.33917229470498,132.43068974678133,37.33917229470499,124.93461296866163,140.95819217994995,111.91858123009908,146,79,162,72,True,140.95819217994995,mean_rolling_3m_wmape_percent,35.225634240287725,100_to_200
3925061J00000,seasonal_sba_croston,Seasonal SBA Croston,9,162,106.0,143.33917229470495,132.7793091033025,37.33917229470498,125.26349915405896,141.6186214477265,107.78104673899261,146,79,162,70,True,141.6186214477265,mean_rolling_3m_wmape_percent,35.22563424028772,100_to_200
3925061J00000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,106.0,174.00669328750632,147.7744121271563,68.00669328750635,139.4098227614682,161.72835764652805,126.57443951646538,146,79,162,90,True,161.72835764652805,mean_rolling_3m_wmape_percent,64.15725781840221,100_to_200
3925061J00000,hurdle_random_forest,Hurdle Random Forest,9,162,106.0,193.4129595177134,143.92280663467136,87.4129595177134,135.77623267421828,161.73215057506425,126.02124620561972,146,79,162,108,True,161.73215057506425,mean_rolling_3m_wmape_percent,82.46505614878623,100_to_200
3925061J00000,aggregate_allocation,Aggregate Allocation,9,162,106.0,208.94223086662277,154.33014431481763,102.94223086662275,145.59447576869587,176.71673172676984,137.69160959774092,146,79,162,138,True,176.71673172676984,mean_rolling_3m_wmape_percent,97.11531213832336,100_to_200
39321M56R00000,sba_croston,SBA Croston,9,162,37.0,60.42395154609223,75.20266658319876,23.423951546092233,203.2504502248615,116.81583747001456,122.54391570328546,78,35,162,0,True,116.81583747001456,mean_rolling_3m_wmape_percent,63.30797715160063,100_to_200
39321M56R00000,sba_croston_tuned,SBA Croston Tuned,9,162,37.0,121.99842784149538,102.10924185296537,84.99842784149538,275.97092392693344,150.92877651435438,149.318590461103,78,35,162,36,True,150.92877651435438,mean_rolling_3m_wmape_percent,229.7254806526902,100_to_200
39321M56R00000,seasonal_sba_croston,Seasonal SBA Croston,9,162,37.0,121.99842784149538,102.19985171966664,84.99842784149537,276.2158154585585,151.0121456566401,149.318590461103,78,35,162,36,True,151.0121456566401,mean_rolling_3m_wmape_percent,229.7254806526902,100_to_200
39321M56R00000,recent_mean_6,Recent Mean 6m,9,162,37.0,147.0,125.66666666666666,110.0,339.6396396396396,197.04415954415956,150.0,78,35,144,54,True,197.04415954415956,mean_rolling_3m_wmape_percent,297.2972972972973,100_to_200
39321M56R00000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,37.0,161.18009369857214,134.67532363934492,124.18009369857212,363.98736118741874,206.73805747002234,159.54782700648417,78,35,162,54,True,206.73805747002234,mean_rolling_3m_wmape_percent,335.6218748610057,over_200
39321M56R00000,tsb,TSB,9,162,37.0,248.94005303743015,216.656234408912,211.94005303743015,585.5573902943568,317.43077854689574,236.65976094089328,78,35,162,90,True,317.43077854689574,mean_rolling_3m_wmape_percent,572.8109541552167,over_200
39321M56R00000,hurdle_random_forest,Hurdle Random Forest,9,162,37.0,306.36887525450516,269.36887525450516,269.36887525450516,728.0239871743382,357.7297334308209,295.3552260381733,78,35,162,152,True,357.7297334308209,mean_rolling_3m_wmape_percent,728.0239871743382,over_200
39321M56R00000,aggregate_allocation,Aggregate Allocation,9,162,37.0,347.4468509181571,310.4468509181571,310.4468509181571,839.0455430220462,420.33146164951216,359.8641391542068,78,35,162,162,True,420.33146164951216,mean_rolling_3m_wmape_percent,839.0455430220462,over_200
39321M67P00000,sba_croston,SBA Croston,9,162,123.0,31.42160645931729,127.02921990282319,-91.5783935406827,103.27578853888065,102.7711016967134,100.0,148,88,108,0,True,102.7711016967134,mean_rolling_3m_wmape_percent,-74.45397848835992,100_to_200
39321M67P00000,seasonal_sba_croston,Seasonal SBA Croston,9,162,123.0,159.89564777405585,123.97610658495094,36.89564777405583,100.79358258939101,114.81996000572626,94.9849099735222,148,88,162,53,True,114.81996000572626,mean_rolling_3m_wmape_percent,29.996461604923443,100_to_200
39321M67P00000,sba_croston_tuned,SBA Croston Tuned,9,162,123.0,159.89564777405585,124.61760708726489,36.89564777405583,101.31512771322348,115.57506733619316,95.57995001475015,148,88,162,54,True,115.57506733619316,mean_rolling_3m_wmape_percent,29.996461604923443,100_to_200
39321M67P00000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,123.0,208.72221394611884,154.15451834573489,85.7222139461189,125.3288767038495,145.53084332521482,116.59155083533318,148,88,162,108,True,145.53084332521482,mean_rolling_3m_wmape_percent,69.69285686676334,100_to_200
39321M67P00000,recent_mean_6,Recent Mean 6m,9,162,123.0,252.0,186.33333333333337,129.0,151.49051490514907,181.5706778206778,150.0,148,88,162,108,True,181.5706778206778,mean_rolling_3m_wmape_percent,104.8780487804878,100_to_200
39321M67P00000,tsb,TSB,9,162,123.0,563.3513435727696,446.4442237330335,440.35134357276957,362.9627835227915,434.5282693689644,302.2474527726559,148,88,162,162,True,434.5282693689644,mean_rolling_3m_wmape_percent,358.0092224168858,over_200
39321M67P00000,hurdle_random_forest,Hurdle Random Forest,9,162,123.0,548.8784661116664,440.2832490936282,425.87846611166646,357.9538610517303,438.0545991407145,335.9902204477132,148,88,162,157,True,438.0545991407145,mean_rolling_3m_wmape_percent,346.24265537533853,over_200
39321M67P00000,aggregate_allocation,Aggregate Allocation,9,162,123.0,673.0249740617905,555.0959027353033,550.0249740617905,451.29748189862056,558.7988298016274,418.74490750520556,148,88,162,162,True,558.7988298016274,mean_rolling_3m_wmape_percent,447.17477565999235,over_200
39322M56R00000,sba_croston,SBA Croston,9,162,33.0,81.16007289766233,83.55014416530607,48.16007289766233,253.182255046382,133.73509183031575,147.04618689581096,80,31,162,0,True,133.73509183031575,mean_rolling_3m_wmape_percent,145.939614841401,100_to_200
39322M56R00000,seasonal_sba_croston,Seasonal SBA Croston,9,162,33.0,108.8301215798717,99.36755836046054,75.8301215798717,301.1138132135168,151.91322925374772,137.15345989464,80,31,162,18,True,151.91322925374772,mean_rolling_3m_wmape_percent,229.78824721173243,100_to_200
39322M56R00000,sba_croston_tuned,SBA Croston Tuned,9,162,33.0,108.8301215798717,99.09916015765316,75.8301215798717,300.30048532622175,152.08807756066955,136.51975313715877,80,31,162,18,True,152.08807756066955,mean_rolling_3m_wmape_percent,229.78824721173243,100_to_200
39322M56R00000,recent_mean_6,Recent Mean 6m,9,162,33.0,123.0,114.0,90.0,345.45454545454544,176.04166666666669,133.33333333333334,80,31,126,54,True,176.04166666666669,mean_rolling_3m_wmape_percent,272.72727272727275,100_to_200
39322M56R00000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,33.0,144.55281061335648,128.91037783336725,111.55281061335648,390.63750858596137,194.61912861481957,144.09436526467994,80,31,162,54,True,194.61912861481957,mean_rolling_3m_wmape_percent,338.0388200404742,100_to_200
39322M56R00000,tsb,TSB,9,162,33.0,247.91908614662572,224.18297057943755,214.91908614662572,679.3423350892047,320.63138816160347,212.95169675788642,80,31,162,108,True,320.63138816160347,mean_rolling_3m_wmape_percent,651.2699580200779,over_200
39322M56R00000,hurdle_random_forest,Hurdle Random Forest,9,162,33.0,289.91270632166913,261.5137270840978,256.91270632166913,792.4658396487812,350.74299120206,317.71456777290155,80,31,155,135,True,350.74299120206,mean_rolling_3m_wmape_percent,778.5233524899065,over_200
39322M56R00000,aggregate_allocation,Aggregate Allocation,9,162,33.0,349.91610619261075,316.9161061926108,316.9161061926108,960.3518369473055,439.84951931760736,385.2567118311478,80,31,162,162,True,439.84951931760736,mean_rolling_3m_wmape_percent,960.3518369473055,over_200
39322M67P00000,sba_croston,SBA Croston,9,162,124.0,16.152340820683435,127.58940907126299,-107.84765917931657,102.89468473488951,102.0406887063891,100.0,148,89,54,0,True,102.0406887063891,mean_rolling_3m_wmape_percent,-86.97391869299723,100_to_200
39322M67P00000,seasonal_sba_croston,Seasonal SBA Croston,9,162,124.0,166.25155646828597,124.20531228340903,42.251556468285976,100.16557442210404,116.36246725455547,99.49827412798268,148,89,162,73,True,116.36246725455547,mean_rolling_3m_wmape_percent,34.073835861520955,100_to_200
39322M67P00000,sba_croston_tuned,SBA Croston Tuned,9,162,124.0,166.25155646828597,124.95414775166999,42.251556468285976,100.76947399328225,117.26160172655165,100.0,148,89,162,72,True,117.26160172655165,mean_rolling_3m_wmape_percent,34.073835861520955,100_to_200
39322M67P00000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,124.0,217.39016926807568,157.5378044178549,93.39016926807571,127.04661646601201,149.99790923430837,125.9863425825885,148,89,162,108,True,149.99790923430837,mean_rolling_3m_wmape_percent,75.31465263554493,100_to_200
39322M67P00000,recent_mean_6,Recent Mean 6m,9,162,124.0,276.0,205.33333333333337,152.0,165.5913978494624,200.67138567138565,154.16666666666666,148,89,162,108,True,200.67138567138565,mean_rolling_3m_wmape_percent,122.58064516129032,over_200
39322M67P00000,tsb,TSB,9,162,124.0,584.3779767254019,466.1078799810242,460.37797672540194,375.8934515976002,454.0735224980957,320.9825852875989,148,89,162,162,True,454.0735224980957,mean_rolling_3m_wmape_percent,371.2725618753242,over_200
39322M67P00000,hurdle_random_forest,Hurdle Random Forest,9,162,124.0,583.2622386542857,472.5491209856694,459.26223865428574,381.08800079489464,469.8682829754514,361.6475893630589,148,89,162,157,True,469.8682829754514,mean_rolling_3m_wmape_percent,370.37277310829495,over_200
39322M67P00000,aggregate_allocation,Aggregate Allocation,9,162,124.0,694.3840017674449,575.4456401075859,570.3840017674449,464.06906460289184,579.4597917852138,446.48558022037867,148,89,162,162,True,579.4597917852138,mean_rolling_3m_wmape_percent,459.98709819955235,over_200
39322M67P10000,sba_croston,SBA Croston,9,162,144.0,55.903229770496026,160.93573606427512,-88.09677022950399,111.76092782241328,108.82787682515394,107.50957854406128,123,60,162,0,True,108.82787682515394,mean_rolling_3m_wmape_percent,-61.17831265937777,100_to_200
39322M67P10000,sba_croston_tuned,SBA Croston Tuned,9,162,144.0,280.4903700558591,239.84655744784854,136.490370055859,166.56010933878372,208.45525386721195,143.13424987223198,123,60,162,108,True,208.45525386721195,mean_rolling_3m_wmape_percent,94.78497920545763,over_200
39322M67P10000,seasonal_sba_croston,Seasonal SBA Croston,9,162,144.0,280.49037005585905,240.4249380903159,136.490370055859,166.96176256271937,209.6529050827827,135.36346680648967,123,60,162,108,True,209.6529050827827,mean_rolling_3m_wmape_percent,94.78497920545763,over_200
39322M67P10000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,144.0,368.9497935928248,297.0701099113252,224.94979359282473,206.29868743842025,270.0049658318706,151.2223017782942,123,60,162,108,True,270.0049658318706,mean_rolling_3m_wmape_percent,156.21513443946162,over_200
39322M67P10000,recent_mean_6,Recent Mean 6m,9,162,144.0,402.0,321.99999999999994,258.0,223.61111111111106,302.1292581251931,166.66666666666666,123,60,162,108,True,302.1292581251931,mean_rolling_3m_wmape_percent,179.16666666666666,over_200
39322M67P10000,tsb,TSB,9,162,144.0,450.5602750972717,353.5628596033025,306.56027509727164,245.5297636134045,324.4343773023809,186.23474395750162,123,60,162,162,True,324.4343773023809,mean_rolling_3m_wmape_percent,212.88907992866086,over_200
39322M67P10000,hurdle_random_forest,Hurdle Random Forest,9,162,144.0,481.26549572585384,382.52967094216103,337.26549572585384,265.64560482094515,348.6010191143927,192.2416130009133,123,60,162,162,True,348.6010191143927,mean_rolling_3m_wmape_percent,234.2121498096207,over_200
39322M67P10000,aggregate_allocation,Aggregate Allocation,9,162,144.0,579.0040758290487,463.34443825056735,435.0040758290487,321.76697100733844,428.2060900521293,245.6361091830884,123,60,162,162,True,428.2060900521293,mean_rolling_3m_wmape_percent,302.0861637701727,over_200
3F11579S10ZWG,seasonal_sba_croston,Seasonal SBA Croston,9,162,48.0,15.643076342894854,57.68835770197461,-32.35692365710515,120.18407854578044,107.145287028038,108.61244019138756,83,31,162,0,True,107.145287028038,mean_rolling_3m_wmape_percent,-67.41025761896906,100_to_200
3F11579S10ZWG,sba_croston_tuned,SBA Croston Tuned,9,162,48.0,15.643076342894854,57.762026539703484,-32.356923657105156,120.33755529104893,107.34815685775604,108.61244019138756,83,31,162,0,True,107.34815685775604,mean_rolling_3m_wmape_percent,-67.41025761896908,100_to_200
3F11579S10ZWG,hurdle_random_forest,Hurdle Random Forest,9,162,48.0,13.154626991684104,55.95368411504092,-34.8453730083159,116.57017523966859,108.3090463548609,100.0,83,31,35,0,True,108.3090463548609,mean_rolling_3m_wmape_percent,-72.59452710065813,100_to_200
3F11579S10ZWG,sba_croston,SBA Croston,9,162,48.0,18.06933111916474,59.26300708434323,-29.93066888083526,123.46459809238172,108.5193849445391,110.20710059171597,83,31,162,0,True,108.5193849445391,mean_rolling_3m_wmape_percent,-62.35556016840679,100_to_200
3F11579S10ZWG,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,48.0,19.865042288095548,60.535234640164255,-28.134957711904452,126.11507216700886,109.29816223241578,109.76296063091459,83,31,162,0,True,109.29816223241578,mean_rolling_3m_wmape_percent,-58.61449523313428,100_to_200
3F11579S10ZWG,recent_mean_6,Recent Mean 6m,9,162,48.0,21.0,60.66666666666667,-27.0,126.3888888888889,109.95649263721553,116.66666666666666,83,31,126,0,True,109.95649263721553,mean_rolling_3m_wmape_percent,-56.25,100_to_200
3F11579S10ZWG,aggregate_allocation,Aggregate Allocation,9,162,48.0,22.294094287903086,61.48018684270292,-25.705905712096914,128.08372258896443,110.06702792447379,109.76951560492707,83,31,162,0,True,110.06702792447379,mean_rolling_3m_wmape_percent,-53.55397023353524,100_to_200
3F11579S10ZWG,tsb,TSB,9,162,48.0,28.95462273356577,67.32027318649449,-19.045377266434237,140.25056913853018,113.58869466358625,109.66446438039759,83,31,162,0,True,113.58869466358625,mean_rolling_3m_wmape_percent,-39.677869305071326,100_to_200
3F11779S00000,recent_mean_6,Recent Mean 6m,9,162,20.0,29.999999999999996,48.66666666666666,9.999999999999996,243.33333333333331,102.15053763440861,100.0,31,13,54,0,True,102.15053763440861,mean_rolling_3m_wmape_percent,49.999999999999986,100_to_200
3F11779S00000,hurdle_random_forest,Hurdle Random Forest,9,162,20.0,16.90499053577779,34.94187206673702,-3.0950094642222075,174.70936033368508,105.46685120487847,100.0,31,13,33,0,True,105.46685120487847,mean_rolling_3m_wmape_percent,-15.475047321111038,100_to_200
3F11779S00000,tsb,TSB,9,162,20.0,35.05383631096628,50.62549149626452,15.053836310966288,253.1274574813226,106.4955970466501,107.73492998974781,31,13,162,0,True,106.4955970466501,mean_rolling_3m_wmape_percent,75.26918155483143,100_to_200
3F11779S00000,sba_croston,SBA Croston,9,162,20.0,25.11260330578512,40.73760330578513,5.112603305785123,203.68801652892563,109.64381720430107,110.9375,31,13,126,0,True,109.64381720430107,mean_rolling_3m_wmape_percent,25.563016528925612,100_to_200
3F11779S00000,aggregate_allocation,Aggregate Allocation,9,162,20.0,34.73974916704174,50.59543700171333,14.739749167041735,252.97718500856664,110.42629413607617,108.9284350416253,31,13,162,0,True,110.42629413607617,mean_rolling_3m_wmape_percent,73.69874583520867,100_to_200
3F11779S00000,seasonal_sba_croston,Seasonal SBA Croston,9,162,20.0,33.04467084639498,47.17915495913286,13.044670846394983,235.8957747956643,111.92221728806149,112.93103448275863,31,13,162,0,True,111.92221728806149,mean_rolling_3m_wmape_percent,65.22335423197492,100_to_200
3F11779S00000,sba_croston_tuned,SBA Croston Tuned,9,162,20.0,33.044670846394986,47.19043887147336,13.044670846394983,235.9521943573668,111.9239179896855,112.93103448275863,31,13,162,0,True,111.9239179896855,mean_rolling_3m_wmape_percent,65.22335423197492,100_to_200
3F11779S00000,boosted_sba_hybrid,Boosted SBA Hybrid,9,162,20.0,40.06560343806608,52.98922577172742,20.06560343806608,264.94612885863705,114.07418133359982,119.08737357327774,31,13,162,0,True,114.07418133359982,mean_rolling_3m_wmape_percent,100.3280171903304,100_to_200
4161552R00000,aggregate_allocation,Aggregate Allocation,6,51,25.0,0.0,25.0,-25.0,100.0,100.0,100.0,18,7,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
4161552R00000,boosted_sba_hybrid,Boosted SBA Hybrid,6,51,25.0,0.0,25.0,-25.0,100.0,100.0,100.0,18,7,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
4161552R00000,recent_mean_6,Recent Mean 6m,6,51,25.0,0.0,25.0,-25.0,100.0,100.0,100.0,18,7,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
4161552R00000,sba_croston,SBA Croston,6,51,25.0,0.0,25.0,-25.0,100.0,100.0,100.0,18,7,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
4161552R00000,sba_croston_tuned,SBA Croston Tuned,6,51,25.0,0.0,25.0,-25.0,100.0,100.0,100.0,18,7,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
4161552R00000,seasonal_sba_croston,Seasonal SBA Croston,6,51,25.0,0.0,25.0,-25.0,100.0,100.0,100.0,18,7,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
4161552R00000,tsb,TSB,6,51,25.0,0.0,25.0,-25.0,100.0,100.0,100.0,18,7,0,0,True,100.0,mean_rolling_3m_wmape_percent,-100.0,70_to_100
4161552R00000,hurdle_random_forest,Hurdle Random Forest,6,51,25.0,83.01219892721255,83.99384277222796,58.01219892721255,335.97537108891186,131.84601054881978,100.66648844031677,18,7,51,51,True,131.84601054881978,mean_rolling_3m_wmape_percent,232.0487957088502,100_to_200
4171080J00000,sba_croston,SBA Croston,9,162,343.0,161.2585580440571,352.1042340750107,-181.74144195594286,102.65429564869116,117.49938326957927,99.17837023064945,136,81,162,90,True,117.49938326957927,mean_rolling_3m_wmape_percent,-52.9858431358434,100_to_200
4171080J00000,tsb,TSB,9,162,343.0,326.8655507439257,448.211558689178,-16.13444925607436,130.67392381608687,208.24743564254655,138.4290256513171,136,81,162,126,True,208.24743564254655,mean_rolling_3m_wmape_percent,-4.703921065910893,over_200
4171080J00000,hurdle_random_forest,Hurdle Random Forest,9,162,343.0,473.4827246770452,576.627654438548,130.48272467704524,168.11301878674868,313.8155176825504,168.81118729497047,136,81,162,148,True,313.8155176825504,mean_rolling_3m_wmape_percent,38.0416106930161,over_200
