sku_id,suzuki_model,mapping_method
39420M83P00000,,unmapped
39440M56R115PK,,unmapped
39440M56R205PK,,unmapped
3F920M55TA0000,,unmapped
3F920M55TB0000,,unmapped
4321061M610BK,,unmapped
4321080J0009L,,unmapped
4325054P0027N,,unmapped
46510M79F60000,,unmapped
4815061M12C48,,unmapped
4815073R10BJC,,unmapped
4815079P00C48,,unmapped
48150M55T21BJC,,unmapped
48150M65M10GMN,,unmapped
48150M67P10BDB,,unmapped
48150M71M00ART,,unmapped
48150M76M11C48,,unmapped
48200M54T61000,,unmapped
48400M76M015PK,,unmapped
48500M68K71000,,unmapped
48817M74L00000,,unmapped
4912060K00000,,unmapped
49400M68P50000,,unmapped
4981062A52000,,unmapped
5440152RB2000,,unmapped
5519250J00000,,unmapped
5611078J12000,,unmapped
57121M84400000,,unmapped
57300M79M00000,,unmapped
5741062R00000,,unmapped
5742057M00000,,unmapped
5742062R00000,,unmapped
5761180G00000,,unmapped
57611M66L00000,,unmapped
5771172SA0000,,unmapped
5811054P00000,,unmapped
5811071L00000,,unmapped
58111M79G00000,,unmapped
58120M79M00000,,unmapped
5813078R00000,JIMNY,description_keyword_exact
5816077K01000,,unmapped
5818278R00000,,unmapped
5823064R00000,,unmapped
58230M76T00000,,unmapped
5827073R00000,,unmapped
5830065812000,,unmapped
5831052S01000,,unmapped
58315M81R00000,,unmapped
5833152S00000,,unmapped
5841078R00000,,unmapped
5861080S00000,,unmapped
5871052R00000,,unmapped
58710M68P10000,,unmapped
5881152S30000,,unmapped
5881252S10000,,unmapped
5891052S11000,,unmapped
6188060K00000,,unmapped
6361152S10000,,unmapped
63720M62S10000,,unmapped
63880M62S00000,,unmapped
6411153R01P31,,unmapped
6411154P01P31,,unmapped
6411162R00P31,,unmapped
6411164J00P31,,unmapped
6411172S00P31,,unmapped
6411178R00P41,,unmapped
64111M53M11P41,,unmapped
64111M53T00P21,,unmapped
64111M74L01P41,,unmapped
64111M81R00P11,,unmapped
64111M81R01P31,,unmapped
64120M75L00000,,unmapped
64131M74L00000,,unmapped
64511M53M21P41,,unmapped
64511M68PB0P21,,unmapped
64511M79G40000,,unmapped
64511M79M50P31,,unmapped
6453053R00000,,unmapped
6453054P00000,,unmapped
64531M53M00000,,unmapped
6481076K00000,,unmapped
6485054P00000,,unmapped
65400M62S00000,,unmapped
6550071L20000,,unmapped
6550072L10000,,unmapped
6551064J01000,,unmapped
65810M79M10000,,unmapped
6800162R00000,,unmapped
6800262R00000,,unmapped
6800371L00000,,unmapped
68003M53M41000,,unmapped
68003M60M01000,,unmapped
68003M62S01000,,unmapped
68004M53M41000,,unmapped
68004M79G00000,,unmapped
6910052R10000,,unmapped
6910081A40000,,unmapped
69100M79G10000,,unmapped
69310M74L00000,,unmapped
6932062R00000,,unmapped
6934052S00000,,unmapped
6941063J00000,,unmapped
69410M53M00000,,unmapped
6942068L00000,,unmapped
69420M53M00000,,unmapped
6943060M00000,,unmapped
6943065D00000,,unmapped
69430M69R00000,,unmapped
69440M74L00000,,unmapped
71110M69R01000,,unmapped
71121M74T00000,,unmapped
7151178R00000,,unmapped
7171172L30799,,unmapped
7171181A40799,,unmapped
7171263T00000,,unmapped
7171264E10799,,unmapped
7171282G00000,,unmapped
71712M76T00000,,unmapped
71712M84P00000,,unmapped
7172168L005PK,,unmapped
7172172SA05PK,,unmapped
71721M62S005PK,,unmapped
71721M81R005PK,,unmapped
7172268R00000,,unmapped
71722M66L005PK,,unmapped
71722M81R005PK,,unmapped
71731M53T00000,,unmapped
7173272SA0000,,unmapped
7173457L00000,,unmapped
7173468L00000,,unmapped
7174059R00C48,,unmapped
7174154L005PK,,unmapped
71742M79G000CB,,unmapped
71743M53M000PG,,unmapped
71744M79M000PG,,unmapped
7175061M10C48,,unmapped
7175154L005PK,,unmapped
7175157L105PK,,unmapped
7175179P005PK,,unmapped
71751M74L005PK,,unmapped
71751M79M005PK,,unmapped
71751M79M105PK,,unmapped
7175379J005PK,,unmapped
7176080J005PK,,unmapped
7176157M005PK,,unmapped
7176162R305PK,,unmapped
7176168R005PK,,unmapped
71761M52R005PK,,unmapped
71761M68P005PK,,unmapped
71761M83P005PK,,unmapped
7177161M10PER,,unmapped
71771M56R00Z2S,,unmapped
7177286R100BK,,unmapped
7178179S105PK,,unmapped
7178286R00000,,unmapped
71791M68K00000,,unmapped
7181160K00799,,unmapped
7181168R00N49,,unmapped
7181177MK0799,,unmapped
71811M60MA0799,,unmapped
71811M79M00799,,unmapped
71812M62S005PK,,unmapped
71812M76T005PK,,unmapped
71813M76T005PK,,unmapped
7182257L00000,,unmapped
71822M60M00000,,unmapped
7183078R01000,,unmapped
71831M81R005PK,,unmapped
7184168R005PK,,unmapped
71841M69T00000,,unmapped
7187486R100BK,,unmapped
7188062R105PK,,unmapped
7211154P005PK,,unmapped
7211156B11000,,unmapped
7211161J005PK,,unmapped
7211161J00799,,unmapped
72231M75L005PK,,unmapped
7231052R01000,,unmapped
7232063T00000,,unmapped
7232073R00000,,unmapped
7232154L00000,,unmapped
7232262R00000,,unmapped
7232263J10000,,unmapped
7232272SA0000,,unmapped
72324M55R00000,,unmapped
7233080J115PK,,unmapped
72330M55T105PK,,unmapped
72330M76M205PK,,unmapped
72330M76T115PK,,unmapped
7234054P105PK,,unmapped
7234278R00000,,unmapped
72342M81R005PK,,unmapped
72351M68K00000,,unmapped
72351M74T00000,,unmapped
7236057M00000,,unmapped
7237160K00000,,unmapped
7237171L105PK,,unmapped
72371M55T105PK,,unmapped
72371M62S005PK,,unmapped
72372M55T105PK,,unmapped
72372M74T105PK,,unmapped
7238062R01000,,unmapped
7239073R00000,,unmapped
7239162R00000,,unmapped
72394M69R00000,,unmapped
7242171L00000,,unmapped
7243368R00000,,unmapped
72433M76T00000,,unmapped
72472M68P00000,,unmapped
7248165D10000,,unmapped
7248273R00000,,unmapped
7248477K00000,,unmapped
7252161M10000,,unmapped
7281179P00000,,unmapped
72811M56R00000,,unmapped
7281454P00000,,unmapped
7282172SA0000,,unmapped
7282173R00000,,unmapped
73111M81R505PK,,unmapped
73111M84M505PK,,unmapped
7312152R505PK,,unmapped
7320052S50000,,unmapped
73410M74L10V6N,,unmapped
73410M79G12R8J,,unmapped
73420M68K10FZB,,unmapped
73430M75J00U3J,,unmapped
73440M68K10U3J,,unmapped
73610M56R00DJJ,,unmapped
7361159J00C48,,unmapped
7363064J02BWJ,,unmapped
73631M81A10000,,unmapped
73640M68P00HTV,,unmapped
7382052R60QHL,,unmapped
73851M67P10PZR,,unmapped
7391061M105PK,,unmapped
73910M67P30P4Z,,unmapped
7412052RA0000,,unmapped
7412071LA0000,,unmapped
74120M53M00000,,unmapped
74120M55RG0000,,unmapped
74400M83P305PK,,unmapped
7446161M005PK,,unmapped
75110M68P43R3F,,unmapped
75110M81R50R3F,,unmapped
7543164L00000,,unmapped
7543562R00000,,unmapped
7545070P00000,,unmapped
7546061M00GMY,,unmapped
7551156K00000,,unmapped
75511M75L00000,,unmapped
7552164J00000,,unmapped
7553164J00000,,unmapped
75561M68K00000,,unmapped
75811M76M005PK,,unmapped
75862M68P10ZML,,unmapped
7614052R105PK,,unmapped
76160M74L10V6N,,unmapped
76161M53M00U3J,,unmapped
76181M53M01P4Z,,unmapped
7623165J00R8H,,unmapped
76241M53M03P4Z,ALTO,description_keyword_exact
76241M68P005PK,,unmapped
76261M53M205PK,,unmapped
7627071L005PK,,unmapped
76280M55T005PK,,unmapped
7629065J006GS,,unmapped
7629173R00000,,unmapped
76291M68P00000,,unmapped
76295M53M00U3J,,unmapped
76295M53M10U3J,,unmapped
7641170G00P4Z,,unmapped
7649077R01000,,unmapped
76630M56R00R3F,,unmapped
7714178R025PK,,unmapped
77141M50S000CB,,unmapped
7714652R010CE,,unmapped
77146M74L100CB,,unmapped
77161M55T00000,,unmapped
77161M68L00000,,unmapped
7718162R00000,,unmapped
7719176F00000,,unmapped
77191M55T005PK,,unmapped
77210M62S005PK,,unmapped
7722068R005PK,,unmapped
7722072SA05PK,,unmapped
77220M62S005PK,,unmapped
77220M76T015PK,,unmapped
77221M55R00000,,unmapped
7723061M005PK,,unmapped
77230M74T10ASK,,unmapped
7723272SA0Z2S,,unmapped
7725080J005PK,,unmapped
7726062R105PK,,unmapped
7731265J00000,,unmapped
7732057M015PK,,unmapped
7733065J00000,,unmapped
7733071L00000,,unmapped
7751073R005PK,,unmapped
77532M78R00000,,unmapped
7754054GA0ZJ3,,unmapped
77540M67P005PK,,unmapped
77541M66L005PK,,unmapped
77550M67P005PK,,unmapped
77551M66L005PK,,unmapped
77561M66L005PK,,unmapped
7764081A005PK,,unmapped
7766081A00W07,,unmapped
77832M80T000PG,,unmapped
7784165J100PG,,unmapped
7784170L00DFT,,unmapped
7784178R00DHL,JIMNY,description_keyword_exact
78110M55R706GS,,unmapped
78130M68P00000,,unmapped
78131M55T00000,,unmapped
7814178R005PK,,unmapped
7814378R005PK,,unmapped
78150M79G00000,,unmapped
7821680J005PK,,unmapped
78219M72S005PK,,unmapped
7822064J10AYR,,unmapped
7822065J10AYR,,unmapped
7822681A001YW,,unmapped
7870061M01PLT,,unmapped
7877461M00000,,unmapped
81730M68P01000,,unmapped
8177054P00000,,unmapped
81770M68P00000,,unmapped
81770M76M00000,,unmapped
8178061M00000,,unmapped
81780M56R00000,,unmapped
8180065830000,,unmapped
8181057L01000,,unmapped
8181065D00000,,unmapped
8183074P00000,,unmapped
81850M55R00000,,unmapped
81860M55R00000,,unmapped
81860M73R01000,,unmapped
82082M74T10ZHJ,,unmapped
8211054P11000,,unmapped
8211061J01000,,unmapped
82110M53MB0000,,unmapped
82110M79M12000,,unmapped
82160M74L00000,,unmapped
82160M79G50000,,unmapped
8220171LD6000,,unmapped
82201M55R34000,,unmapped
82201M68K00000,,unmapped
82201M68P36000,,unmapped
82202M53M50000,,unmapped
82202M79M44000,,unmapped
8225057L15000,,unmapped
82270M68850000,,unmapped
8228079861000,,unmapped
8228080860000,,unmapped
82280M53810000,,unmapped
82281M68850000,,unmapped
82301M76T11000,,unmapped
82302M53M30000,,unmapped
8250161820000,,unmapped
8250176811000,,unmapped
8251061J20000,,unmapped
8251065J50000,,unmapped
8251080J00000,,unmapped
82510M74L00000,,unmapped
82510M76M01000,,unmapped
82510M79G50000,,unmapped
82683M64M00000,,unmapped
8271165J00000,,unmapped
8280063821000,,unmapped
82802M69R005PK,,unmapped
82802M69R50ZHJ,,unmapped
8281257L00000,,unmapped
82813M79M025PK,,unmapped
82820M66R20ZHJ,,unmapped
82820M72R005PK,,unmapped
82822M66R00000,,unmapped
82822M72R00000,,unmapped
8284052R035PK,,unmapped
8285054M02000,,unmapped
83101M53M10GJL,,unmapped
83110M74L005PK,,unmapped
83110M74L10C48,,unmapped
8313061M10C48,,unmapped
83130M74L005PK,,unmapped
8340152R01000,,unmapped
8340186R00000,,unmapped
83401M79M20000,,unmapped
8340279P10000,,unmapped
83402M62S00000,,unmapped
83410M68K00000,,unmapped
8342081A10000,,unmapped
8350154P10000,,unmapped
8350254P10000,,unmapped
83510M62S00000,,unmapped
8366180J00000,,unmapped
83661M55R00000,,unmapped
8366561M00000,,unmapped
8366562R01000,,unmapped
83665M53M00000,,unmapped
83671M74L01000,,unmapped
83675M55R00000,,unmapped
8370261M12C8B,,unmapped
83710M56RD0CTM,,unmapped
83710M67P10BDA,,unmapped
83710M76T60EVM,,unmapped
8372077R105PK,,unmapped
83720M68PJ2BZQ,,unmapped
8373073R10D3K,,unmapped
83730M56RA05PK,,unmapped
83730M67P00B1W,,unmapped
8381161MA1000,,unmapped
8381171L03000,,unmapped
83811M53M00000,,unmapped
83811M56R00000,,unmapped
83811M81R00000,,unmapped
8382081A00000,,unmapped
8382171L03000,,unmapped
83821M60M00000,,unmapped
83821M76T00000,,unmapped
8383157L00000,,unmapped
8383161J00000,,unmapped
8383162R00000,,unmapped
8383180J00000,,unmapped
83841M68P00000,,unmapped
83841M74TA0000,,unmapped
8386177R00000,,unmapped
83861M80T00000,,unmapped
83871M68P00000,,unmapped
8392163J000CE,,unmapped
8392164J010CB,,unmapped
8392171L200CE,,unmapped
83921M60M000CB,,unmapped
8392362R015PK,,unmapped
8392364J100CB,,unmapped
83923M79M100CB,,unmapped
8392465J100CB,,unmapped
8392473R000CB,,unmapped
83925M62S000CB,,unmapped
8393163J000CE,,unmapped
8393273R000CB,,unmapped
8394060K000PG,,unmapped
83940M66L00C48,,unmapped
83940M76M00Z2S,,unmapped
8394386000000,,unmapped
8395061M00000,,unmapped
8396178R00000,,unmapped
8397164J00000,,unmapped
8398061M01000,,unmapped
83980M62S00000,,unmapped
839B086T11B8N,,unmapped
839C063T00000,,unmapped
8450179P00000,,unmapped
84501M81R01000,,unmapped
8450254P01000,,unmapped
84503M55T20000,,unmapped
84504M76T00000,,unmapped
8451079PB3000,,unmapped
8451163J00000,,unmapped
8451177M00000,,unmapped
84531M53M10000,,unmapped
84531M60M00000,,unmapped
8453661J10000,,unmapped
84541M53M10000,,unmapped
84541M55R00000,,unmapped
84541M76M00000,,unmapped
84541M79G21000,,unmapped
8454654P01000,,unmapped
8454662R10000,,unmapped
84546M60M00000,,unmapped
84556M75T00000,,unmapped
8456080J13000,,unmapped
8457054PV0000,,unmapped
8457061M10000,,unmapped
84570M55T10000,,unmapped
84570M60M10000,,unmapped
84570M76M10000,,unmapped
8457161J30000,,unmapped
84571M53M20000,,unmapped
84571M66L00000,,unmapped
8458173R00000,,unmapped
8461154P01000,,unmapped
8464161M00000,,unmapped
84641M81R00000,,unmapped
8465161J00000,,unmapped
8465165J00000,,unmapped
84651M68P10000,,unmapped
84661M62S00000,,unmapped
84661M74L00000,,unmapped
8466565J00000,,unmapped
84665M74L00000,,unmapped
84671M68P10000,,unmapped
84671M77G00000,,unmapped
8468179P01000,,unmapped
8470177MB2000,,unmapped
84701M62S005PK,,unmapped
8470254PD3ZNL,,unmapped
8470261M13BZW,,unmapped
84702M55R005PK,,unmapped
84702M55R91Z2S,,unmapped
84702M56R105PK,,unmapped
84702M76M205PK,,unmapped
8470354M036GS,,unmapped
8470371L00000,,unmapped
84703M75J12V6N,,unmapped
84703M80T006GS,,unmapped
8471862R10ZVR,,unmapped
8471877R10ZJ3,,unmapped
84718M55T20ZHJ,,unmapped
84718M67P005PK,,unmapped
84718M76M205PK,,unmapped
8472052R11000,,unmapped
8472080J60000,,unmapped
8472861M1026U,,unmapped
8472873R10000,,unmapped
84728M76M005PK,,unmapped
8473063JA1000,,unmapped
84730M79M10000,,unmapped
84740M80T00000,,unmapped
8475054P005PK,,unmapped
84750M68K105PK,,unmapped
84750M68P105PK,,unmapped
8479054P105PK,,unmapped
8479068L105PK,,unmapped
84790M79G10000,,unmapped
84801M53M006GS,,unmapped
84801M67P006GS,,unmapped
84802M53M406GS,,unmapped
84802M67P006GS,,unmapped
84902M67P01LA5,,unmapped
84902M68K415PK,,unmapped
84902M78G70L1Y,,unmapped
84908M55T235PK,,unmapped
84910M68K005PK,,unmapped
84910M68PA0000,,unmapped
8492076K01BHE,,unmapped
8492077R325PK,,unmapped
84920M83P20HLK,,unmapped
8494057M51BHE,,unmapped
8494071L13BHE,,unmapped
84950M74L00V6N,,unmapped
8496079P025PK,,unmapped
8497052R005PK,,unmapped
8497273R00HLK,,unmapped
84985M68PA05PK,,unmapped
8510179S10CR6,,unmapped
85160M81R10000,,unmapped
8530177RC0DBA,,unmapped
8530179SB1CR6,,unmapped
8530277R20DBA,,unmapped
8534163J12P4Z,,unmapped
85350M68PA1000,,unmapped
85350M76T00000,,unmapped
85380M79GB0DZN,,unmapped
85680M50S20EEU,,unmapped
85711M62R005PK,,unmapped
85711M76T005PK,,unmapped
85803M62SA0000,,unmapped
85840M79M205PK,,unmapped
8588073RB0D3C,,unmapped
86401M68P10PYD,,unmapped
87211M68P00000,,unmapped
8728557M00P4Z,,unmapped
87380M68PG0EEV,,unmapped
8742865DA05PK,,unmapped
8749168P025PK,,unmapped
87880M68PG0EEV,,unmapped
8891052R01R3F,,unmapped
8891063J00DSZ,,unmapped
8891980J00000,,unmapped
89241M76M00000,,unmapped
8926082M01000,,unmapped
8930077K00000,,unmapped
8991052R10000,,unmapped
8991077K10000,,unmapped
89910M66R30000,,unmapped
89910M68P10000,,unmapped
89910M74T00000,,unmapped
89910M80T20000,,unmapped
89931M73T00000,,unmapped
95310M60M00000,,unmapped
95310M79M00000,,unmapped
9531181A12000,,unmapped
95342M62S10000,,unmapped
95720M67P00000,,unmapped
99000M24120782,,unmapped
F00K108870AT,,unmapped
GHY950EL1,,unmapped
032410512A000,,unmapped
08331M41529000,,unmapped
0924820003000,,unmapped
0928356002000,,unmapped
0938020011000,,unmapped
09403073075PK,,unmapped
09409M06L026GS,,unmapped
0981600169000,,unmapped
1162052R00000,,unmapped
11620M62S02000,,unmapped
11651M53M00000,,unmapped
11710M74LC0000,,unmapped
1173065J01000,,unmapped
11941M68P00000,,unmapped
13871M77G00000,,unmapped
1419052R00000,,unmapped
14190M53M00000,,unmapped
14190M53M10000,,unmapped
1425076K10000,,unmapped
1428180J00000,,unmapped
14300M55T50000,,unmapped
1591768K10000,,unmapped
17191M54T00000,,unmapped
17214M76M00000,,unmapped
17700M68K10000,,unmapped
17700M74L10000,,unmapped
1776052R20000,,unmapped
1776063JB0000,,unmapped
1793173R00000,,unmapped
1793181P01000,,unmapped
17931M69L00000,,unmapped
2381052R02000,,unmapped
2768080K00000,,unmapped
2811354P01C48,,unmapped
28113M67K21GJL,,unmapped
2813061M415PK,,unmapped
2963181A00000,,unmapped
3410052SL1000,,unmapped
3512060K11000,,unmapped
3532061J10000,,unmapped
3532064R00000,,unmapped
3532064R20000,,unmapped
3550074F50000,,unmapped
3552664R00000,,unmapped
3552678R00000,,unmapped
3561063T00000,,unmapped
3561077R01000,JIMNY,description_keyword_exact
3567055G00000,,unmapped
3567081A11000,,unmapped
3581080J005PK,,unmapped
35810M55R00000,,unmapped
3591062R10000,,unmapped
35910M73T00000,,unmapped
35910M83K10000,,unmapped
3597065J01000,,unmapped
3625461M01000,,unmapped
3625581A31000,,unmapped
3641062R00000,,unmapped
36580M81R00000,,unmapped
36691M68P00000,,unmapped
37019M50S20000,,unmapped
37019M74L02000,,unmapped
37103648915PK,,unmapped
3710974813000,,unmapped
3710E77820000,,unmapped
3717286TA0CVF,,unmapped
3728574P11000,,unmapped
3773559R00000,,unmapped
37735M62S0026U,,unmapped
3774275H10000,,unmapped
3799073RB2000,,unmapped
38310M56R00000,,unmapped
38330M55R00000,,unmapped
38330M68P00000,,unmapped
3840079P00000,,unmapped
38402M62S00000,,unmapped
3841077M00000,,unmapped
3845061M30000,,unmapped
3845062J01000,,unmapped
38450M75T20000,,unmapped
3845373R00000,,unmapped
3848057M00000,,unmapped
3848073R00000,,unmapped
38821M68P00000,,unmapped
38840M66L00000,,unmapped
3891052R00000,,unmapped
3891086R40000,,unmapped
38910M55R30000OTS,,unmapped
38910M76M11000,,unmapped
3893052R10000,,unmapped
3893057L00000,,unmapped
3893073R10000,,unmapped
38930M79M00000,,unmapped
39102M56R00000,,unmapped
3915277R00000,,unmapped
3925365JB0000,,unmapped
39321M76M10000,,unmapped
39321M80T10000,,unmapped
3932262R00000,,unmapped
39322M55R00000,,unmapped
3951054PA0AQK,,unmapped
39510M68P00DVE,,unmapped
3F900M76TA0000,,unmapped
4160280S10000,,unmapped
4171068L00000,,unmapped
41710M69R00000,,unmapped
4172152S01000,,unmapped
432007380227N,,unmapped
4321054L5027N,,unmapped
43210M80T000BK,,unmapped
4325071L00ZGJ,,unmapped
4325261J50000,,unmapped
4329071L60000,,unmapped
4329079J10000,,unmapped
46861M60G00000,,unmapped
4730077R01000,,unmapped
4815052R21BJC,,unmapped
4815078R21BJC,JIMNY,description_keyword_exact
48150M65M10C48,,unmapped
4840065J505PK,,unmapped
5532152R50000,,unmapped
55850M75J41000,,unmapped
5612078J10000,,unmapped
5621073R00000,,unmapped
57300M53T00000,,unmapped
5741052R00000,,unmapped
5741057M00000,,unmapped
57410M76T00000,,unmapped
57420M83K00000,,unmapped
57611M76T00000,,unmapped
5771161M10000,,unmapped
5771173R10000,,unmapped
57711M56R00000,,unmapped
57711M79G00000,,unmapped
57711M844A0000,,unmapped
5818178R00000,,unmapped
5823062J00000,,unmapped
58230M81R00000,,unmapped
5824165J01000,,unmapped
5827064R00000,,unmapped
58270M76T01000,,unmapped
58610M81R00000,,unmapped
5861652R00000,,unmapped
5871078R00000,,unmapped
5885052S00000,,unmapped
5992178R00000,,unmapped
61513M76M00000,,unmapped
6151880J00000,,unmapped
63480M55T00000,,unmapped
63480M68P10000,,unmapped
6411153R01P41,,unmapped
64111M68PB0P21,,unmapped
64111M74L01P31,,unmapped
64111M75T00P31,,unmapped
64130M68P11000,,unmapped
6451153R01P31,,unmapped
6451157L00P31,,unmapped
6451165J01P31,,unmapped
6451172S00P31,,unmapped
64511M53M21P31,,unmapped
64511M74L01P31,,unmapped
64511M74T00P31,,unmapped
64531M74L00000,,unmapped
64571M76M00000,,unmapped
64850M68P00000,,unmapped
64850M76M00000,,unmapped
65111M81R00000,,unmapped
65400M66L00000,,unmapped
6550061MB0000,,unmapped
65500M56R10000,,unmapped
65512M75J00000,,unmapped
6570079P01000,,unmapped
65700M56R00000,,unmapped
6581079P10000,,unmapped
65810M56R00000,,unmapped
