sku_id,history_months,history_total_demand,positive_months,positive_months_last12,positive_blocks_last18,months_since_positive,positive_mean,positive_median,positive_cv2,average_demand_interval,recent_3m_total,recent_6m_total,recent_12m_total,recent_vs_prior_6m_ratio,stock_observation_share,potential_stock_constraint_share,trailing_12m_units,trailing_12m_value,FAMILY_DESCRIPTION,SUBFAMILY_DESCRIPTION,MATERIAL_DESCRIPTION,Brand,Channel,REGION,lifecycle_tier,frequency_tier,recency_tier,size_tier,potential_stock_status,abc_units_tier,abc_value_tier,classification_cutoff,product_master_assumption
72321M76T00000,9,3.0,3,3,2,1.0,1.0,1.0,0.0,3.5,1.0,1.0,3.0,0.6666666666666666,0.3333333333333333,,3.0,131166.0,CARROCERIA,IMPACTO PRIMARIO,GUARDAFANGO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
72321M79G00000,43,39.0,23,2,4,1.0,1.6956521739130435,1.0,0.7087442472057855,1.8636363636363635,1.0,1.0,3.0,0.6666666666666666,0.5348837209302325,,3.0,0.0,CARROCERIA,IMPACTO PRIMARIO,GUARDAFANGO DEL DERCH,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
7232353R00000,43,36.0,21,5,6,0.0,1.7142857142857142,1.0,0.8472222222222224,2.1,3.0,4.0,14.0,0.45454545454545453,0.5116279069767442,1.0,14.0,333322.0,CARROCERIA,ESTRUCTURA,BISEL GUARDAFANGO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,A,B,2024-07-01,True
72330M74L005PK,42,31.0,18,4,5,2.0,1.7222222222222223,1.0,0.5171696149843911,2.2941176470588234,1.0,1.0,7.0,0.2857142857142857,0.4523809523809524,1.0,7.0,0.0,CARROCERIA,ESTRUCTURA,REJILLA TORPEDO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,C,2024-07-01,True
72333M76M005PK,43,60.0,29,5,5,0.0,2.0689655172413794,2.0,0.482222222222222,1.5,1.0,3.0,6.0,1.0,0.7441860465116279,1.0,6.0,22407.0,CARROCERIA,ESTRUCTURA,MOLDURA DER TORPEDO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
72361M79M00000,27,2.0,2,1,1,5.0,1.0,1.0,0.0,21.0,0.0,1.0,1.0,2.0,0.07407407407407407,,1.0,2092.0,CARROCERIA,ESTRUCTURA,MOLDURA SOBRE OPTICO RH,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_3_5,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
72372M74L105PK,43,102.0,31,5,5,5.0,3.2903225806451615,3.0,0.46597462514417537,1.2333333333333334,0.0,6.0,17.0,0.5833333333333334,0.8372093023255814,1.0,17.0,229809.0,CARROCERIA,ESTRUCTURA,CUBRE BISAGRA IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
72381M80T10000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,CUBIERTA SUPERIOR RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
7239071L00000,43,43.0,24,3,4,0.0,1.7916666666666667,1.0,0.7003785830178475,1.826086956521739,3.0,3.0,4.0,2.0,0.5813953488372093,1.0,4.0,685909.0,CARROCERIA,ESTRUCTURA,SOPORTE INF,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,B,2024-07-01,True
72390M76T00000,9,5.0,5,5,3,1.0,1.0,1.0,0.0,1.75,1.0,2.0,5.0,0.75,0.5555555555555556,,5.0,290252.0,CARROCERIA,IMPACTO PRIMARIO,ABSORBEDOR PARACHOQUES DEL,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,B,B,2024-07-01,True
7243179M00000,43,85.0,37,10,6,1.0,2.2972972972972974,2.0,0.5824221453287196,1.1388888888888888,2.0,4.0,13.0,0.5,0.8837209302325582,1.0,13.0,449230.0,CARROCERIA,ESTRUCTURA,DEFLECTOR DE AIRE POST SUP,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,B,2024-07-01,True
72432M74T00000,7,4.0,4,4,3,0.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,0.5714285714285714,,4.0,108430.0,CARROCERIA,IMPACTO PRIMARIO,ABSORBEDOR DEL SUP,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,B,C,2024-07-01,True
7246073R00000,43,50.0,26,5,5,0.0,1.9230769230769231,1.0,0.5184,1.68,5.0,6.0,7.0,3.5,0.6046511627906976,,7.0,285586.0,CARROCERIA,IMPACTO PRIMARIO,ABSORBEDOR FRON INF PARACHOQUE DEL [ARK4,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,B,B,2024-07-01,True
7246079P00000,43,98.0,32,7,6,2.0,3.0625,2.0,0.419408579758434,1.2903225806451613,1.0,4.0,10.0,0.7142857142857143,0.7441860465116279,,10.0,544667.0,CARROCERIA,ESTRUCTURA,CUBIERTA INF PARACHOQUE DEL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
72460M60M00000,42,51.0,29,8,6,2.0,1.7586206896551724,1.0,1.3302575932333716,1.3928571428571428,1.0,5.0,11.0,0.8571428571428571,0.6904761904761905,,11.0,166304.0,CARROCERIA,IMPACTO PRIMARIO,CUBIERTA INF PARACHOQUE,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,A,C,2024-07-01,True
72520M68P02000,43,64.0,29,8,6,1.0,2.206896551724138,2.0,0.7275390625000001,1.4642857142857142,2.0,5.0,15.0,0.5454545454545454,0.6744186046511628,,15.0,353475.0,CARROCERIA,ESTRUCTURA,BASE BATERIA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
7252261M00000,40,20.0,12,1,2,8.0,1.6666666666666667,1.0,0.4999999999999998,2.8181818181818183,0.0,0.0,2.0,0.3333333333333333,0.3,,2.0,251084.0,CARROCERIA,ESTRUCTURA,SOPORTE BATERIA GUARDAFANGO DEL,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
72821M76MA0000,43,54.0,27,3,4,0.0,2.0,1.0,0.6666666666666666,1.6153846153846154,4.0,4.0,7.0,1.25,0.6511627906976745,1.0,7.0,24598.0,CARROCERIA,IMPACTO PRIMARIO,GUARDA FANGO TRAS IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,C,2024-07-01,True
7283165D10000,36,3.0,1,0,0,35.0,3.0,3.0,0.0,36.0,0.0,0.0,0.0,1.0,0.027777777777777776,,0.0,0.0,CARROCERIA,ESTRUCTURA,SOPORTE TAPA RUEDA T,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
7283181A01000,38,4.0,2,1,1,2.0,2.0,2.0,0.25,35.0,3.0,3.0,3.0,4.0,0.05263157894736842,,3.0,179472.0,CARROCERIA,ESTRUCTURA,SOPORTE TAPA DE RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
7287078A33000,40,49.0,12,3,2,7.0,4.083333333333333,2.0,1.5139525197834238,2.909090909090909,0.0,0.0,12.0,0.07692307692307693,0.3,,12.0,674856.0,CARROCERIA,ESTRUCTURA,MANILLA PORTALON,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,volatile_positive_size,stock_generally_available,A,B,2024-07-01,True
73111M62S515PK,39,48.0,24,6,6,1.0,2.0,1.5,0.47916666666666674,1.608695652173913,1.0,2.0,8.0,0.42857142857142855,0.6410256410256411,1.0,8.0,1071624.0,CARROCERIA,ESTRUCTURA,PANEL DE INSTRUMENTOS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,A,2024-07-01,True
73310M68P61C8J,43,149.0,39,11,6,0.0,3.8205128205128207,3.0,0.6635737128958155,1.105263157894737,3.0,6.0,20.0,0.4666666666666667,0.9069767441860465,,20.0,405972.0,CARROCERIA,ESTRUCTURA,MOLDURA IZQUIERDA DIFUSOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
73310M68P61GJL,43,167.0,33,7,5,2.0,5.0606060606060606,4.0,0.4991932303058553,1.25,2.0,6.0,16.0,0.6363636363636364,0.7674418604651163,,16.0,292712.0,CARROCERIA,ESTRUCTURA,MOLDURA IZQUIERDA DIFUSOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
73410M74L105PK,42,12.0,9,3,5,0.0,1.3333333333333333,1.0,0.5000000000000002,5.125,1.0,1.0,3.0,0.6666666666666666,0.21428571428571427,,3.0,126396.0,CARROCERIA,ESTRUCTURA,GUANTERA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
73412M53M10U3J,42,37.0,19,5,4,0.0,1.9473684210526316,2.0,0.15193571950328705,2.2777777777777777,1.0,2.0,7.0,0.5,0.5952380952380952,1.0,7.0,7782.0,CARROCERIA,ESTRUCTURA,MANIJA DE GUANTERA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
7343061J00R8H,43,68.0,27,5,5,0.0,2.5185185185185186,2.0,0.5064878892733565,1.6153846153846154,2.0,5.0,6.0,3.0,0.627906976744186,,6.0,204858.0,CARROCERIA,ESTRUCTURA,CHAPA GUANTERA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
7361052R005PK,17,20.0,1,0,1,16.0,20.0,20.0,0.0,17.0,0.0,0.0,0.0,1.0,0.058823529411764705,,0.0,0.0,CARROCERIA,ESTRUCTURA,DUCTO AIRE,SUZUKI,DISTRIBUTION,AMERICAS,developing,rare_0_1,dormant_12_plus,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
7361075H015PK,42,64.0,6,1,1,2.0,10.666666666666666,1.0,3.9394531250000004,7.8,58.0,58.0,58.0,59.0,0.14285714285714285,,58.0,2563194.0,CARROCERIA,ESTRUCTURA,REJILLA VENTILACION,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,mostly_single_unit,stock_data_limited,A,A,2024-07-01,True
73610M68P00C48,43,95.0,37,9,6,0.0,2.5675675675675675,2.0,0.5455955678670358,1.1666666666666667,2.0,7.0,16.0,0.8,0.8604651162790697,,16.0,337445.0,CARROCERIA,ESTRUCTURA,REGILLA VENTILACION CENTRO DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
73630M76M01GJL,40,29.0,15,4,4,0.0,1.9333333333333333,1.0,0.5160523186682522,2.7857142857142856,2.0,4.0,6.0,1.6666666666666667,0.375,,6.0,95200.0,CARROCERIA,IMPACTO PRIMARIO,REJILLA AIRADORA DERECHA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,B,C,2024-07-01,True
73820M55R60PSG,35,20.0,14,2,3,2.0,1.4285714285714286,1.0,0.5400000000000001,2.4615384615384617,1.0,1.0,2.0,1.0,0.42857142857142855,1.0,2.0,39660.0,CARROCERIA,ESTRUCTURA,BISEL DECORATIVO,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,mostly_single_unit,potentially_stock_constrained,C,C,2024-07-01,True
7382273R505PK,43,11.0,7,2,2,0.0,1.5714285714285714,1.0,0.7933884297520662,7.0,5.0,5.0,6.0,3.0,0.18604651162790697,1.0,6.0,42550.0,CARROCERIA,ESTRUCTURA,BISEL RADIO,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,mostly_single_unit,stock_data_limited,B,C,2024-07-01,True
7382276J00ZCP,37,3.0,3,2,2,3.0,1.0,1.0,0.0,16.5,0.0,1.0,2.0,1.0,0.08108108108108109,,2.0,76133.0,CARROCERIA,ESTRUCTURA,MOLDURA DERCH BISEL CENTR,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
73841M68P60C8J,42,196.0,36,8,6,0.0,5.444444444444445,3.0,0.8029987505206163,1.1714285714285715,2.0,4.0,15.0,0.4166666666666667,0.8809523809523809,1.0,15.0,196960.0,CARROCERIA,ESTRUCTURA,BISEL DIFUSOR DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
73841M68P60GJL,43,219.0,35,7,6,2.0,6.257142857142857,4.0,0.6149579866975252,1.1764705882352942,2.0,5.0,13.0,0.6666666666666666,0.813953488372093,,13.0,166100.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA DIFUSOR DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
73910M68P01000,43,90.0,32,7,6,0.0,2.8125,2.0,1.1254320987654325,1.3548387096774193,2.0,6.0,11.0,1.1666666666666667,0.7674418604651163,1.0,11.0,1362426.0,CARROCERIA,SEGURIDAD,AIRBAG PASAJERO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,volatile_positive_size,potentially_stock_constrained,A,A,2024-07-01,True
74120M74LA0000,43,57.0,22,3,5,0.0,2.590909090909091,2.0,0.5100030778701138,2.0,2.0,2.0,4.0,1.0,0.5116279069767442,,4.0,0.0,CARROCERIA,ESTRUCTURA,RADIADOR CALEFACCION,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
74120M79G00000,42,150.0,30,5,6,2.0,5.0,3.0,2.2399999999999998,1.3448275862068966,1.0,4.0,9.0,0.8333333333333334,0.7857142857142857,1.0,9.0,0.0,CARROCERIA,ESTRUCTURA,RADIADOR CALEFACCION,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,volatile_positive_size,potentially_stock_constrained,A,C,2024-07-01,True
74461M74L00V6N,42,88.0,29,8,6,0.0,3.0344827586206895,3.0,0.5054235537190083,1.4642857142857142,14.0,17.0,26.0,1.8,0.6904761904761905,,26.0,365962.0,CARROCERIA,ESTRUCTURA,PERILLA CONTROL CALEFACCION,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
74461M76M00000,41,76.0,30,8,6,1.0,2.533333333333333,2.0,0.45429362880886437,1.3448275862068966,3.0,14.0,23.0,1.5,0.7317073170731707,,23.0,95017.0,CARROCERIA,ESTRUCTURA,PERILLA DE AIRE FORZADO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
75110M76T60R3F,8,2.0,2,2,1,6.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.25,,2.0,10959465.0,CARROCERIA,ESTRUCTURA,ALFOMBRA DE PISO,SUZUKI,DISTRIBUTION,AMERICAS,new,rare_0_1,stale_6_11,mostly_single_unit,stock_generally_available,C,A,2024-07-01,True
75139M70F005PK,2,11.0,2,2,1,0.0,5.5,5.5,0.20661157024793386,1.0,11.0,11.0,11.0,12.0,1.0,,11.0,0.0,CARROCERIA,ESTRUCTURA,CLIP ALFOMBRA PISO,SUZUKI,DISTRIBUTION,AMERICAS,new,rare_0_1,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
75430M76M00000,42,68.0,30,6,6,0.0,2.2666666666666666,1.0,0.5570934256055363,1.4137931034482758,2.0,3.0,10.0,0.5,0.7380952380952381,1.0,10.0,67442.0,CARROCERIA,ESTRUCTURA,PERNO SUJETA RUEDA REPUESTO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,A,C,2024-07-01,True
75463M75J00000,43,43.0,25,6,5,1.0,1.72,1.0,1.0686857760951864,1.7083333333333333,2.0,2.0,8.0,0.42857142857142855,0.5813953488372093,,8.0,16987.0,CARROCERIA,ESTRUCTURA,PERNO BASE RUEDA REPUESTO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,B,C,2024-07-01,True
75463M79G00000,43,50.0,21,4,4,2.0,2.380952380952381,2.0,1.0160000000000002,2.0,1.0,2.0,5.0,0.75,0.4883720930232558,,5.0,3701.0,CARROCERIA,ESTRUCTURA,SUJETADOR DE RUEDA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,volatile_positive_size,stock_generally_available,B,C,2024-07-01,True
7552171L00000,43,84.0,34,4,5,3.0,2.4705882352941178,2.0,0.445578231292517,1.1818181818181819,0.0,2.0,4.0,1.0,0.7906976744186046,,4.0,423236.0,CARROCERIA,ESTRUCTURA,GUARDAFANGO TRAS IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,B,B,2024-07-01,True
7594165J00000,42,69.0,29,6,6,1.0,2.3793103448275863,2.0,0.5776097458517115,1.4285714285714286,1.0,3.0,8.0,0.6666666666666666,0.6904761904761905,,8.0,211403.0,CARROCERIA,ESTRUCTURA,CONTRACHAPA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
7615181A01P4Z,41,25.0,18,4,5,0.0,1.3888888888888888,1.0,0.29599999999999993,2.3529411764705883,1.0,2.0,7.0,0.5,0.4634146341463415,1.0,7.0,202252.0,CARROCERIA,ESTRUCTURA,MOLDURA ZOCALO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,C,2024-07-01,True
7615181A01T01,43,9.0,2,1,1,2.0,4.5,4.5,0.6049382716049383,40.0,8.0,8.0,8.0,9.0,0.046511627906976744,,8.0,254048.0,CARROCERIA,ESTRUCTURA,CUBRE ZOCALO,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,B,C,2024-07-01,True
76237M70F005PK,37,116.0,7,2,3,1.0,16.571428571428573,10.0,0.3192627824019024,5.833333333333333,10.0,10.0,16.0,1.5714285714285714,0.1891891891891892,,16.0,5230.0,CARROCERIA,ESTRUCTURA,CLIP PORTALON,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,multi_unit_stable,stock_data_limited,A,C,2024-07-01,True
76295M53M10P4Z,42,24.0,13,2,4,2.0,1.8461538461538463,1.0,0.5798611111111107,3.25,1.0,1.0,2.0,1.0,0.30952380952380953,,2.0,48821.0,CARROCERIA,ESTRUCTURA,TAPIZ PANEL TRASERO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
7666179P005PK,43,63.0,31,8,5,2.0,2.032258064516129,2.0,0.4605694129503652,1.3333333333333333,1.0,6.0,12.0,1.0,0.7441860465116279,1.0,12.0,1035399.0,CARROCERIA,ESTRUCTURA,MOLDURA PORTA EQUIPAJE,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,B,2024-07-01,True
76661M75L005PK,43,50.0,26,5,5,0.0,1.9230769230769231,2.0,0.8095999999999998,1.68,4.0,4.0,8.0,1.0,0.6046511627906976,,8.0,152112.0,CARROCERIA,ESTRUCTURA,TAPIZ TAPA MALETA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
7672157L005PK,42,55.0,24,2,4,5.0,2.2916666666666665,2.0,0.45190082644628105,1.565217391304348,0.0,2.0,6.0,0.6,0.5714285714285714,,6.0,59304.0,CARROCERIA,ESTRUCTURA,GANCHO MALETA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
77141M55T000CB,18,23.0,7,5,6,1.0,3.2857142857142856,2.0,0.7599243856332704,2.6666666666666665,1.0,2.0,11.0,0.3,0.6666666666666666,1.0,11.0,108511.0,CARROCERIA,IMPACTO PRIMARIO,OPACADOR FRONTAL PUERTA DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,developing,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
77146M50S000CB,42,48.0,24,5,6,0.0,2.0,1.0,0.5208333333333335,1.7826086956521738,2.0,3.0,7.0,0.8,0.5714285714285714,,7.0,101802.0,CARROCERIA,ESTRUCTURA,OPACADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,B,C,2024-07-01,True
77171M68L00000,43,25.0,15,1,3,3.0,1.6666666666666667,1.0,0.6079999999999998,2.7857142857142856,0.0,1.0,1.0,2.0,0.3488372093023256,,1.0,5538.0,CARROCERIA,ESTRUCTURA,MOLDURA PILAR INF IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
77181M68K005PK,43,68.0,29,5,4,0.0,2.3448275862068964,2.0,0.6682525951557092,1.5,2.0,5.0,6.0,3.0,0.6976744186046512,1.0,6.0,19198.0,CARROCERIA,ESTRUCTURA,TAPA INT ESPEJO RH,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
77181M76M005PK,40,49.0,27,4,4,6.0,1.8148148148148149,1.0,0.5181174510620574,1.2692307692307692,0.0,0.0,6.0,0.14285714285714285,0.675,,6.0,20652.0,CARROCERIA,IMPACTO PRIMARIO,TAPA PILAR DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,stale_6_11,mostly_single_unit,stock_generally_available,B,C,2024-07-01,True
77210M76T015PK,9,4.0,4,4,3,2.0,1.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,0.4444444444444444,,4.0,0.0,CARROCERIA,IMPACTO PRIMARIO,FENDER GUARDAFANGO RH,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,B,C,2024-07-01,True
77220M74T005PK,6,4.0,3,3,2,2.0,1.3333333333333333,1.0,0.12500000000000003,1.5,2.0,4.0,4.0,5.0,0.5,,4.0,103160.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA PASO RUEDA DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,B,C,2024-07-01,True
77221M55T00799,14,13.0,7,6,5,0.0,1.8571428571428572,1.0,0.3668639053254439,2.1666666666666665,6.0,9.0,12.0,2.5,0.5,,12.0,1541565.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA ZOCALO IZQ,SUZUKI,DISTRIBUTION,AMERICAS,developing,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,A,A,2024-07-01,True
77230M75L000PG,43,87.0,35,7,5,0.0,2.4857142857142858,2.0,0.5953230281411017,1.2352941176470589,3.0,7.0,11.0,1.6,0.8372093023255814,1.0,11.0,939376.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA MALETA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,B,2024-07-01,True
7724054P105PK,43,41.0,21,4,4,0.0,1.9523809523809523,1.0,0.43664485425342064,2.1,1.0,1.0,4.0,0.5,0.5116279069767442,1.0,4.0,1171831.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA ZOCAL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,A,2024-07-01,True
7724061M005PK,37,13.0,8,2,2,3.0,1.625,1.0,1.0355029585798818,4.714285714285714,0.0,2.0,2.0,3.0,0.24324324324324326,1.0,2.0,640656.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA LAT ZOCALO IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,mostly_single_unit,stock_data_limited,C,B,2024-07-01,True
77250M74T005PK,5,2.0,2,2,2,0.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,3.0,0.4,,2.0,28890.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA PASO RUEDA TRAS DER,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
77250M79M100PG,42,17.0,11,2,4,4.0,1.5454545454545454,1.0,0.8650519031141874,3.7,0.0,1.0,2.0,1.0,0.2619047619047619,,2.0,59678.0,CARROCERIA,ESTRUCTURA,BISEL MALETERA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
77510M73T005PK,1,1.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,37964.0,CARROCERIA,IMPACTO PRIMARIO B,MOLDURA PASO RUEDA DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,new,rare_0_1,recent_0_2,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
7752061M005PK,41,61.0,27,6,6,0.0,2.259259259259259,2.0,0.9228701961838219,1.5384615384615385,2.0,4.0,8.0,1.0,0.6585365853658537,,8.0,1086330.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA PTA DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,A,2024-07-01,True
